SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,62,懸浮微粒,普通,4,.31,55,73,29,11,6.7,37.21,,2014-03-21 11:00
三重,新北市,71,懸浮微粒,普通,3,1.46,,92,27,54,,,,2014-03-21 11:00
三義,苗栗縣,50,懸浮微粒,良好,2,.31,55,51,22,10,6.68,47.9,,2014-03-21 11:00
土城,新北市,54,懸浮微粒,普通,2,.46,57,57,21,19,1.54,154.63,,2014-03-21 11:00
士林,台北市,59,懸浮微粒,普通,2,.3,61,68,19,10,2.08,108.18,,2014-03-21 11:00
大同,台北市,64,懸浮微粒,普通,2,.97,,78,19,45,,,,2014-03-21 11:00
大里,台中市,50,懸浮微粒,良好,2,.47,51,50,19,21,3,41.88,,2014-03-21 11:00
大園,桃園縣,64,懸浮微粒,普通,3,.34,59,77,27,37,10.26,48.01,,2014-03-21 11:00
大寮,高雄市,88,懸浮微粒,普通,9,.82,21,125,80,52,.85,58.86,,2014-03-21 11:00
小港,高雄市,91,懸浮微粒,普通,6,.83,26,132,67,53,.85,319.37,,2014-03-21 11:00
中山,台北市,66,懸浮微粒,普通,2,.72,54,81,30,40,2.08,100.5,,2014-03-21 11:00
中壢,桃園縣,64,懸浮微粒,普通,5,.86,49,79,26,39,2.35,189.68,,2014-03-21 11:00
仁武,高雄市,76,懸浮微粒,普通,10,.67,32,102,63,43,1.52,323.3,,2014-03-21 11:00
斗六,雲林縣,62,懸浮微粒,普通,3,.39,46,74,26,17,1.98,31.09,,2014-03-21 11:00
冬山,宜蘭縣,47,臭氧,良好,1,.32,57,45,14,18,2.36,284.08,,2014-03-21 11:00
古亭,台北市,58,懸浮微粒,普通,2,.51,52,67,24,31,3.4,64.43,,2014-03-21 11:00
台西,雲林縣,100,懸浮微粒,普通,3,.32,56,150,36,9,12.61,30.92,,2014-03-21 11:00
台東,台東縣,51,臭氧,普通,1,.49,61,41,16,12,1.49,320.96,,2014-03-21 11:00
台南,台南市,72,懸浮微粒,普通,3,.49,43,94,37,23,2.39,49.25,,2014-03-21 11:00
左營,高雄市,80,懸浮微粒,普通,4,.63,32,109,60,27,1.8,316.82,,2014-03-21 11:00
平鎮,桃園縣,62,懸浮微粒,普通,4,.49,53,75,24,27,6.03,56.98,,2014-03-21 11:00
永和,新北市,56,懸浮微粒,普通,3,.75,56,62,22,31,3.65,102.06,,2014-03-21 11:00
安南,台南市,76,懸浮微粒,普通,5,.4,45,101,35,18,3.46,50.48,,2014-03-21 11:00
朴子,嘉義縣,80,懸浮微粒,普通,3,.33,50,109,40,14,4.14,72.24,,2014-03-21 11:00
汐止,新北市,52,懸浮微粒,普通,3,.33,53,55,17,23,2.3,68.01,,2014-03-21 11:00
竹山,南投縣,59,懸浮微粒,普通,3,.36,41,68,37,20,1.52,120.66,,2014-03-21 11:00
竹東,新竹縣,51,懸浮微粒,普通,2,.31,60,52,14,8,7.82,58.66,,2014-03-21 11:00
西屯,台中市,60,懸浮微粒,普通,1,.33,53,69,33,11,7.06,36.97,,2014-03-21 11:00
沙鹿,台中市,56,懸浮微粒,普通,2,.28,59,63,30,12,8.13,90.6,,2014-03-21 11:00
宜蘭,宜蘭縣,51,臭氧,普通,2,.34,61,45,23,10,1.06,197.52,,2014-03-21 11:00
忠明,台中市,52,懸浮微粒,普通,2,.4,53,55,30,19,2.21,69.49,,2014-03-21 11:00
松山,台北市,56,懸浮微粒,普通,2,.46,60,62,25,36,3.08,67.03,,2014-03-21 11:00
板橋,新北市,58,懸浮微粒,普通,2,.6,53,66,27,39,4.23,70.89,,2014-03-21 11:00
林口,新北市,54,懸浮微粒,普通,2,.29,60,58,20,12,3.45,60.91,,2014-03-21 11:00
林園,高雄市,64,懸浮微粒,普通,9,.58,30,78,38,37,1.11,247.41,,2014-03-21 11:00
花蓮,花蓮縣,50,臭氧,良好,1,.39,60,44,17,12,3.42,52.9,,2014-03-21 11:00
金門,金門縣,82,懸浮微粒,普通,4,.59,53,113,78,10,4.81,64.12,,2014-03-21 11:00
前金,高雄市,82,懸浮微粒,普通,4,.67,30,115,71,34,2.01,23.97,,2014-03-21 11:00
前鎮,高雄市,78,懸浮微粒,普通,4,.89,27,107,62,43,1.22,318.96,,2014-03-21 11:00
南投,南投縣,56,懸浮微粒,普通,2,.81,46,63,33,27,1.91,313.28,,2014-03-21 11:00
屏東,屏東縣,80,懸浮微粒,普通,3,.75,24,109,73,34,.8,245.85,,2014-03-21 11:00
恆春,屏東縣,53,臭氧,普通,1,.29,64,34,16,3,12.46,42.64,,2014-03-21 11:00
美濃,高雄市,76,懸浮微粒,普通,2,.49,28,102,63,16,.68,140.68,,2014-03-21 11:00
苗栗,苗栗縣,55,懸浮微粒,普通,3,.34,54,60,11,16,7.67,52.21,,2014-03-21 11:00
埔里,南投縣,53,懸浮微粒,普通,2,.5,17,56,42,18,.9,312.74,,2014-03-21 11:00
桃園,桃園縣,56,懸浮微粒,普通,3,.5,57,62,28,32,2.94,74.87,,2014-03-21 11:00
馬公,澎湖縣,62,懸浮微粒,普通,2,.36,58,73,30,7,9.45,78.99,,2014-03-21 11:00
馬祖,連江縣,84,懸浮微粒,普通,5,.58,55,117,82,11,5.21,45.45,,2014-03-21 11:00
基隆,基隆市,51,臭氧,普通,2,.3,62,46,14,8,2.11,91.54,,2014-03-21 11:00
崙背,雲林縣,74,懸浮微粒,普通,3,.34,50,99,35,12,5.99,267.43,,2014-03-21 11:00
淡水,新北市,56,懸浮微粒,普通,2,.31,61,63,23,10,,,,2014-03-21 11:00
麥寮,雲林縣,79,懸浮微粒,普通,5,.45,48,108,30,21,7.28,64.45,,2014-03-21 11:00
善化,台南市,70,懸浮微粒,普通,4,.4,42,90,30,16,4.07,18.57,,2014-03-21 11:00
復興,高雄市,81,懸浮微粒,普通,4,1.32,29,112,60,42,.47,219.2,,2014-03-21 11:00
湖口,新竹縣,56,懸浮微粒,普通,3,.34,58,62,26,9,9.85,61.36,,2014-03-21 11:00
菜寮,新北市,55,懸浮微粒,普通,2,.41,54,60,24,17,2.68,74.29,,2014-03-21 11:00
陽明,台北市,50,臭氧,良好,2,.28,60,34,14,3,,,,2014-03-21 11:00
新竹,新竹市,58,懸浮微粒,普通,3,.41,57,66,27,21,5.92,70.96,,2014-03-21 11:00
新店,新北市,51,懸浮微粒,普通,2,.39,57,52,17,19,2,145.16,,2014-03-21 11:00
新莊,新北市,56,懸浮微粒,普通,3,.41,54,62,19,23,5.87,57.06,,2014-03-21 11:00
新港,嘉義縣,50,懸浮微粒,良好,3,.36,51,51,30,14,3.38,254.94,,2014-03-21 11:00
新營,台南市,66,懸浮微粒,普通,2,.4,48,83,31,17,3.11,40.3,,2014-03-21 11:00
楠梓,高雄市,86,懸浮微粒,普通,4,.53,33,123,64,32,2.42,15.11,,2014-03-21 11:00
