SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,52,懸浮微粒,普通,3,.36,44,55,34,18,1.09,155.22,,2014-03-24 07:00
三重,新北市,40,懸浮微粒,良好,2,1.43,,40,17,47,,,,2014-03-24 06:00
三義,苗栗縣,54,懸浮微粒,普通,1,.46,47,59,40,21,1.32,226.04,,2014-03-24 07:00
土城,新北市,31,臭氧,良好,2,.42,38,30,18,29,.44,152.13,,2014-03-24 07:00
士林,台北市,40,臭氧,良好,1,.21,48,23,13,14,1.29,88.25,,2014-03-24 07:00
大同,台北市,43,懸浮微粒,良好,2,.84,,43,26,42,,,,2014-03-24 07:00
大里,台中市,54,懸浮微粒,普通,,.68,24,57,41,41,.58,239.2,,2014-03-24 07:00
大園,桃園縣,33,臭氧,良好,3,.34,39,33,20,26,1.48,169.91,,2014-03-24 07:00
大寮,高雄市,69,懸浮微粒,普通,6,.42,61,88,55,22,.56,293.88,,2014-03-24 07:00
小港,高雄市,78,懸浮微粒,普通,7,.52,56,105,63,34,1.11,49.99,,2014-03-24 07:00
中山,台北市,46,懸浮微粒,良好,2,.52,39,46,19,31,1.45,123.76,,2014-03-24 07:00
中壢,桃園縣,44,懸浮微粒,良好,4,1.38,13,44,28,39,.9,213.08,,2014-03-24 07:00
仁武,高雄市,58,懸浮微粒,普通,5,.53,53,67,50,30,.78,326.36,,2014-03-24 07:00
斗六,雲林縣,58,懸浮微粒,普通,4,.48,25,65,52,23,.9,23.72,,2014-03-24 07:00
冬山,宜蘭縣,34,臭氧,良好,2,.23,41,23,7,14,1.38,351.5,,2014-03-24 07:00
古亭,台北市,39,懸浮微粒,良好,1,.35,36,39,15,33,1.17,134.67,,2014-03-24 07:00
台西,雲林縣,51,懸浮微粒,普通,3,.21,50,52,20,16,.64,293.9,,2014-03-24 07:00
台東,台東縣,34,臭氧,良好,1,.33,41,21,11,9,1.63,280.56,,2014-03-24 07:00
台南,台南市,62,懸浮微粒,普通,3,.49,54,74,24,21,1.24,33.38,,2014-03-24 07:00
左營,高雄市,70,懸浮微粒,普通,4,.49,63,90,42,22,.97,322.1,,2014-03-24 07:00
平鎮,桃園縣,26,臭氧,良好,3,.44,32,26,11,26,1.1,132.19,,2014-03-24 07:00
永和,新北市,33,臭氧,良好,2,.5,40,28,21,32,.77,145.18,,2014-03-24 07:00
安南,台南市,61,懸浮微粒,普通,4,.29,54,72,21,18,1.66,24.84,,2014-03-24 07:00
朴子,嘉義縣,56,懸浮微粒,普通,4,.19,41,61,13,13,.92,36.11,,2014-03-24 07:00
汐止,新北市,27,臭氧,良好,2,.3,33,23,14,31,.6,45.23,,2014-03-24 07:00
竹山,南投縣,63,懸浮微粒,普通,3,.58,25,76,45,27,.81,112.61,,2014-03-24 07:00
竹東,新竹縣,48,懸浮微粒,良好,2,.57,26,48,29,27,.87,166.34,,2014-03-24 07:00
西屯,台中市,54,懸浮微粒,普通,4,.51,39,58,31,35,1.08,182.31,,2014-03-24 07:00
沙鹿,台中市,61,懸浮微粒,普通,3,.61,43,72,55,40,1.11,171,,2014-03-24 07:00
宜蘭,宜蘭縣,28,懸浮微粒,良好,1,.39,30,28,19,16,.97,170.28,,2014-03-24 07:00
忠明,台中市,54,懸浮微粒,普通,3,.61,32,57,31,36,.64,199.59,,2014-03-24 07:00
松山,台北市,29,臭氧,良好,2,.41,35,26,14,30,1.42,97.32,,2014-03-24 07:00
板橋,新北市,30,臭氧,良好,2,.47,36,28,13,27,1.43,49.5,,2014-03-24 07:00
林口,新北市,35,臭氧,良好,3,.24,43,24,13,12,2.11,88.87,,2014-03-24 07:00
林園,高雄市,61,臭氧,普通,4,.39,73,56,30,20,2.06,32.35,,2014-03-24 07:00
