SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,73,臭氧,普通,6.1,0.29,87,69,52,4.8,3.6,297,,2014-09-06 14:00
三重,新北市,32,,良好,1.4,0.83,,32,16,14,,,,2014-09-06 14:00
三義,苗栗縣,72,臭氧,普通,3.9,0.32,86,62,37,6.9,3.7,47,,2014-09-06 14:00
土城,新北市,26,,良好,4.5,0.19,24,28,10,8,2.2,225,,2014-09-06 14:00
士林,臺北市,16,,良好,2,0.12,18,15,7,6.7,4.4,116,,2014-09-06 14:00
大同,臺北市,34,,良好,2.2,0.66,,38,0,14,,,,2014-09-06 14:00
大里,臺中市,84,臭氧,普通,5.4,0.42,101,66,46,9.7,3.8,312,,2014-09-06 14:00
大園,桃園縣,34,,良好,1.8,0.09,21,35,11,3.5,9.4,37,,2014-09-06 14:00
大寮,高雄市,54,懸浮微粒,普通,2.7,0.15,49,45,11,6.5,2.5,247,,2014-09-06 14:00
小港,高雄市,53,懸浮微粒,普通,6.8,0.14,37,34,18,9.9,3,268,,2014-09-06 14:00
中山,臺北市,33,,良好,0.6,0.26,15,29,1,9.5,3.3,122,,2014-09-06 14:00
中壢,桃園縣,41,,良好,2.8,0.48,14,55,13,14,2,188,,2014-09-06 14:00
仁武,高雄市,52,懸浮微粒,普通,1.6,0.14,38,43,28,5.2,3,269,,2014-09-06 14:00
斗六,雲林縣,69,臭氧,普通,3.4,0.25,83,53,29,4.3,3.1,8.6,,2014-09-06 14:00
冬山,宜蘭縣,22,,良好,1.5,0.11,17,17,0,4.4,3.1,67,,2014-09-06 14:00
古亭,臺北市,0,,,4.6,0.22,15,,8,9.1,3.1,75,,2014-09-06 14:00
左營,高雄市,49,,良好,1.8,0.12,39,43,19,1.8,3.1,281,,2014-09-06 14:00
平鎮,桃園縣,29,,良好,1.4,0.11,20,34,22,6.1,5.1,51,,2014-09-06 14:00
永和,新北市,16,,良好,4.5,0.36,16,13,5,8.6,3.7,93,,2014-09-06 14:00
安南,臺南市,46,,良好,1.6,0.12,41,38,14,3,2.6,249,,2014-09-06 14:00
朴子,嘉義縣,56,懸浮微粒,普通,2.1,0.16,46,45,31,4.1,2.6,281,,2014-09-06 14:00
汐止,新北市,16,,良好,14,0.09,16,16,10,7.1,3.3,63,,2014-09-06 14:00
