SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,26,,良好,3.8,0.42,28,24,24,16,5.5,37,2,2014-12-27 11:00
三重,新北市,55,懸浮微粒,普通,3.2,1.45,,64,16,35,,,2,2014-12-27 11:00
三義,苗栗縣,25,,良好,1.3,0.26,30,23,24,9.4,4.8,32,2,2014-12-27 11:00
土城,新北市,31,,良好,2.5,0.48,24,34,21,23,1.3,294,2,2014-12-27 11:00
士林,臺北市,33,,良好,1,0.24,40,21,12,9.5,2.1,82,2,2014-12-27 11:00
大同,臺北市,52,懸浮微粒,普通,3.3,1.04,,57,12,38,,,2,2014-12-27 11:00
大里,臺中市,24,,良好,1.5,0.48,18,30,17,23,1.2,40,2,2014-12-27 11:00
大園,桃園市,38,,良好,5.7,0.26,20,34,21,34,7.2,63,2,2014-12-27 11:00
大寮,高雄市,66,懸浮微粒,普通,9,0.85,12,99,67,41,1.5,287,6,2014-12-27 11:00
小港,高雄市,80,懸浮微粒,普通,6.5,1.63,7.9,152,67,61,1.3,15,7,2014-12-27 11:00
中山,臺北市,55,懸浮微粒,普通,1.5,0.59,17,60,17,32,1.9,112,2,2014-12-27 11:00
中壢,桃園市,48,,良好,3.9,0.84,15,61,21,35,1.6,155,2,2014-12-27 11:00
仁武,高雄市,72,懸浮微粒,普通,5.1,0.78,6.6,116,48,21,1.7,309,4,2014-12-27 11:00
斗六,雲林縣,39,,良好,2.8,0.38,19,37,29,18,2.8,27,3,2014-12-27 11:00
冬山,宜蘭縣,15,,良好,2,0.29,16,18,10,17,2,301,1,2014-12-27 11:00
古亭,臺北市,40,,良好,,,,40,22,,3.1,75,2,2014-12-27 11:00
左營,高雄市,65,懸浮微粒,普通,5.2,0.88,9.8,81,44,32,2.3,329,4,2014-12-27 11:00
平鎮,桃園市,45,,良好,3,0.5,23,35,19,24,3.6,55,2,2014-12-27 11:00
永和,新北市,30,,良好,3.2,0.67,18,32,12,29,2.9,86,2,2014-12-27 11:00
安南,臺南市,34,,良好,4.2,0.4,20,18,33,15,3.4,25,3,2014-12-27 11:00
朴子,嘉義縣,54,懸浮微粒,普通,5.7,0.27,30,58,18,14,4.2,95,2,2014-12-27 11:00
汐止,新北市,33,,良好,4.3,0.32,17,34,24,29,2.1,50,2,2014-12-27 11:00
竹山,南投縣,54,懸浮微粒,普通,3.4,0.45,13,68,38,20,2,308,3,2014-12-27 11:00
竹東,新竹縣,26,,良好,1.2,0.29,31,28,16,14,3.1,60,2,2014-12-27 11:00
西屯,臺中市,22,,良好,2.3,0.27,23,31,14,17,3.4,68,2,2014-12-27 11:00
沙鹿,臺中市,35,,良好,2.4,0.33,29,40,16,16,4.4,30,2,2014-12-27 11:00
宜蘭,宜蘭縣,26,,良好,1.9,0.23,31,24,16,10,0.8,209,2,2014-12-27 11:00
忠明,臺中市,16,,良好,2.1,0.38,17,20,21,22,1.6,39,2,2014-12-27 11:00
松山,臺北市,32,,良好,4.1,0.43,17,30,22,31,2,61,2,2014-12-27 11:00
板橋,新北市,36,,良好,3.4,0.55,15,40,18,,2.8,71,2,2014-12-27 11:00
林口,新北市,31,,良好,3.7,0.39,18,28,22,29,2,59,2,2014-12-27 11:00
林園,高雄市,56,懸浮微粒,普通,,1.11,7.4,81,68,58,1.7,252,6,2014-12-27 11:00
花蓮,花蓮縣,25,,良好,2.4,0.57,12,33,12,19,1.4,74,1,2014-12-27 11:00
金門,金門縣,66,懸浮微粒,普通,4.3,0.42,32,68,35,13,3.4,48,4,2014-12-27 11:00
前金,高雄市,70,懸浮微粒,普通,5.2,0.9,10,104,47,32,2.1,17,5,2014-12-27 11:00
前鎮,高雄市,68,懸浮微粒,普通,3.8,1.07,7.2,105,57,37,1.9,26,5,2014-12-27 11:00
南投,南投縣,47,,良好,2.1,0.66,11,44,24,22,1.9,38,3,2014-12-27 11:00
屏東,屏東縣,54,懸浮微粒,普通,5.3,0.67,23,67,37,19,1.4,271,3,2014-12-27 11:00
恆春,屏東縣,39,,良好,0.9,0.14,47,18,8,1.1,9.6,35,1,2014-12-27 11:00
美濃,高雄市,53,懸浮微粒,普通,1.4,0.39,14,46,34,8.4,2.1,283,3,2014-12-27 11:00
苗栗,苗栗縣,33,,良好,4.3,0.43,23,35,14,22,3.8,45,2,2014-12-27 11:00
埔里,南投縣,24,,良好,1.8,0.33,13,21,13,8.7,1.9,298,2,2014-12-27 11:00
桃園,桃園市,31,,良好,3.7,0.52,19,42,12,26,1.5,84,2,2014-12-27 11:00
馬公,澎湖縣,39,,良好,1.2,0.21,42,33,15,2.5,6.7,82,2,2014-12-27 11:00
馬祖,連江縣,35,,良好,3,0.19,38,34,17,4.9,4.7,59,2,2014-12-27 11:00
基隆,基隆市,34,,良好,0.8,0.21,40,22,13,4.7,1.3,80,2,2014-12-27 11:00
崙背,雲林縣,30,,良好,8.3,0.45,20,29,18,21,5.1,285,2,2014-12-27 11:00
淡水,新北市,32,,良好,1.3,0.2,34,27,5,6,,,1,2014-12-27 11:00
麥寮,雲林縣,54,懸浮微粒,普通,2.5,0.19,40,59,17,7.5,6.7,71,2,2014-12-27 11:00
善化,臺南市,48,,良好,4.5,0.42,15,62,37,19,4,11,3,2014-12-27 11:00
復興,高雄市,74,懸浮微粒,普通,4.9,1.67,2.9,108,64,46,0.7,248,7,2014-12-27 11:00
湖口,新竹縣,32,,良好,2.2,0.28,35,37,19,11,6.6,52,2,2014-12-27 11:00
菜寮,新北市,37,,良好,1,0.37,29,28,16,13,3,85,2,2014-12-27 11:00
陽明,臺北市,37,,良好,0.2,0.16,44,4,1,1,,,1,2014-12-27 11:00
新竹,新竹市,37,,良好,1.5,0.4,24,40,20,22,2.8,59,2,2014-12-27 11:00
新店,新北市,25,,良好,1.9,0.47,25,23,13,20,1.7,78,2,2014-12-27 11:00
新莊,新北市,36,,良好,2.5,0.45,23,33,19,24,3.1,88,2,2014-12-27 11:00
新港,嘉義縣,43,,良好,4.8,0.48,25,46,11,14,4.7,297,2,2014-12-27 11:00
新營,臺南市,50,,良好,4.4,0.4,23,50,25,14,3.3,32,3,2014-12-27 11:00
楠梓,高雄市,65,懸浮微粒,普通,5.6,0.78,7.8,104,43,30,2.5,356,5,2014-12-27 11:00
萬里,新北市,53,懸浮微粒,普通,1.1,0.15,45,55,12,4,5.4,51,2,2014-12-27 11:00
萬華,臺北市,33,,良好,2.3,0.43,19,39,14,28,2.7,105,2,2014-12-27 11:00
嘉義,嘉義市,52,懸浮微粒,普通,3.6,0.48,18,59,28,19,3.4,305,3,2014-12-27 11:00
彰化,彰化縣,32,,良好,1.9,0.54,19,34,13,23,2.3,47,2,2014-12-27 11:00
臺西,雲林縣,42,,良好,1.4,0.15,44,38,20,4.9,9.3,26,2,2014-12-27 11:00
臺東,臺東縣,25,,良好,1.1,0.42,31,15,5,8.3,1.4,294,1,2014-12-27 11:00
臺南,臺南市,52,懸浮微粒,普通,3.2,0.62,15,69,41,24,2.9,14,3,2014-12-27 11:00
鳳山,高雄市,73,懸浮微粒,普通,13,0.88,2.8,120,46,41,1.9,328,5,2014-12-27 11:00
潮州,屏東縣,53,懸浮微粒,普通,7.4,0.6,36,67,41,15,1.5,301,3,2014-12-27 11:00
線西,彰化縣,36,,良好,3,0.44,33,40,21,16,5.5,43,2,2014-12-27 11:00
橋頭,高雄市,68,懸浮微粒,普通,5,0.82,8.8,101,53,29,2.7,305,5,2014-12-27 11:00
頭份,苗栗縣,34,,良好,2,0.36,30,38,21,18,2.4,86,2,2014-12-27 11:00
龍潭,桃園市,32,,良好,1.7,0.35,33,36,13,14,5.8,61,2,2014-12-27 11:00
豐原,臺中市,21,,良好,1.5,0.26,25,16,2,8.8,1.6,344,1,2014-12-27 11:00
關山,臺東縣,28,,良好,1.1,,33,13,7,5.9,2.4,68,1,2014-12-27 11:00
觀音,桃園市,46,,良好,4.5,0.19,33,51,12,12,7.6,65,2,2014-12-27 11:00
