SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,28,,良好,3.5,0.41,28,29,22,13,5.1,43,2,2014-12-27 09:00
三重,新北市,50,,良好,4.7,2.68,,75,17,46,,,2,2014-12-27 09:00
三義,苗栗縣,23,,良好,1,0.25,22,22,11,9.7,4.5,34,2,2014-12-27 09:00
土城,新北市,30,,良好,1.7,0.57,28,27,21,20,1.5,272,2,2014-12-27 09:00
士林,臺北市,33,,良好,1.1,0.28,39,30,12,10,3,97,2,2014-12-27 09:00
大同,臺北市,50,,良好,4.7,1.77,,59,15,42,,,2,2014-12-27 09:00
大里,臺中市,26,,良好,2.7,0.8,8.9,16,15,23,1.3,318,2,2014-12-27 09:00
大園,桃園市,39,,良好,5.1,0.33,24,43,18,31,6.2,69,2,2014-12-27 09:00
大寮,高雄市,62,懸浮微粒,普通,7.5,1,2,87,48,32,1.4,294,5,2014-12-27 09:00
小港,高雄市,67,懸浮微粒,普通,8.8,1.64,3.5,105,58,39,1.4,66,5,2014-12-27 09:00
中山,臺北市,54,懸浮微粒,普通,2.3,0.88,12,65,17,36,2.7,115,2,2014-12-27 09:00
中壢,桃園市,43,,良好,2.8,0.69,20,49,13,28,2.4,126,2,2014-12-27 09:00
仁武,高雄市,67,懸浮微粒,普通,4.6,0.86,2.7,88,38,16,1.4,312,4,2014-12-27 09:00
斗六,雲林縣,40,,良好,5.7,0.62,5.3,43,32,23,1.4,348,3,2014-12-27 09:00
冬山,宜蘭縣,12,,良好,2.1,0.38,14,17,10,21,2.7,319,1,2014-12-27 09:00
古亭,臺北市,38,,良好,1.4,0.57,19,43,16,26,2,97,2,2014-12-27 09:00
左營,高雄市,64,懸浮微粒,普通,4,1,4.4,76,40,27,2.2,37,4,2014-12-27 09:00
平鎮,桃園市,47,,良好,2.5,0.47,28,54,12,17,4.9,48,2,2014-12-27 09:00
永和,新北市,28,,良好,2.2,1.2,19,27,15,27,1.5,109,2,2014-12-27 09:00
安南,臺南市,39,,良好,5.2,0.57,6.5,52,19,23,2.7,32,2,2014-12-27 09:00
朴子,嘉義縣,54,懸浮微粒,普通,3.1,0.27,20,58,22,14,2.1,62,3,2014-12-27 09:00
汐止,新北市,32,,良好,2,0.49,9.5,34,23,35,2.1,47,2,2014-12-27 09:00
竹山,南投縣,52,懸浮微粒,普通,2.2,0.59,5.8,56,35,20,1.2,246,3,2014-12-27 09:00
竹東,新竹縣,25,,良好,1.3,0.33,30,24,15,,1.3,78,2,2014-12-27 09:00
西屯,臺中市,22,,良好,1.6,0.26,26,22,16,10,3.8,15,2,2014-12-27 09:00
沙鹿,臺中市,31,,良好,2.9,0.31,24,38,16,17,5.6,38,2,2014-12-27 09:00
宜蘭,宜蘭縣,23,,良好,1.6,0.29,26,15,5,9.2,0.7,274,2,2014-12-27 09:00
忠明,臺中市,16,,良好,2,0.4,17,15,11,18,1.6,335,2,2014-12-27 09:00
松山,臺北市,34,,良好,2.5,0.69,9.6,34,13,38,1.6,78,2,2014-12-27 09:00
板橋,新北市,34,,良好,2.2,0.74,15,34,15,22,2.1,86,2,2014-12-27 09:00
林口,新北市,31,,良好,2.6,0.39,28,35,25,19,3.3,68,2,2014-12-27 09:00
林園,高雄市,52,懸浮微粒,普通,9.1,0.62,6.5,57,44,25,1.9,43,5,2014-12-27 09:00
花蓮,花蓮縣,21,,良好,2.2,0.73,4.4,28,5,14,1.8,240,1,2014-12-27 09:00
金門,金門縣,70,懸浮微粒,普通,2,0.37,35,59,29,8.6,1.8,51,4,2014-12-27 09:00
前金,高雄市,65,懸浮微粒,普通,4.6,0.94,3.9,96,40,28,2.1,333,4,2014-12-27 09:00
前鎮,高雄市,62,懸浮微粒,普通,4.2,1.53,2,86,46,32,1.2,21,4,2014-12-27 09:00
南投,南投縣,48,,良好,3,0.65,7.6,45,23,20,0.8,359,3,2014-12-27 09:00
屏東,屏東縣,53,懸浮微粒,普通,2.3,1.01,8.7,49,36,21,0.9,290,3,2014-12-27 09:00
恆春,屏東縣,38,,良好,0.8,0.15,45,24,6,0.8,14,42,2,2014-12-27 09:00
美濃,高雄市,55,懸浮微粒,普通,1.3,0.54,3.7,61,35,10,0.8,284,3,2014-12-27 09:00
苗栗,苗栗縣,30,,良好,4.6,0.62,15,39,16,25,2.2,14,2,2014-12-27 09:00
埔里,南投縣,24,,良好,2.1,0.6,6.6,26,18,12,1.5,170,2,2014-12-27 09:00
桃園,桃園市,24,,良好,3.3,0.56,24,34,14,22,2.4,72,2,2014-12-27 09:00
馬公,澎湖縣,41,,良好,1.4,0.22,44,40,14,2.9,6.7,83,2,2014-12-27 09:00
馬祖,連江縣,36,,良好,2.9,0.23,37,37,16,5.6,4.8,55,2,2014-12-27 09:00
