SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,58,懸浮微粒,普通,2.8,0.22,2.5,36,24,10,1.3,135,,2014-09-08 05:00
三重,新北市,50,,良好,6.7,,,57,36,26,,,,2014-09-08 05:00
三義,苗栗縣,34,,良好,1.2,0.16,20,28,18,4.5,1.1,230,,2014-09-08 05:00
土城,新北市,43,,良好,2.2,0.23,12,40,19,10,1.2,186,,2014-09-08 05:00
士林,臺北市,35,,良好,4.5,0.34,21,46,33,13,1.3,284,,2014-09-08 05:00
大同,臺北市,52,懸浮微粒,普通,6,1.04,,60,27,24,,,,2014-09-08 05:00
大里,臺中市,40,,良好,2.3,0.19,13,27,23,6.3,1,246,,2014-09-08 05:00
大園,桃園縣,53,懸浮微粒,普通,3.5,0.39,8.4,58,29,18,1.4,190,,2014-09-08 05:00
大寮,高雄市,50,,良好,3.6,0.45,3.2,58,39,12,1,46,,2014-09-08 05:00
小港,高雄市,52,懸浮微粒,普通,2.1,0.33,11,66,10,11,1.4,54,,2014-09-08 05:00
中山,臺北市,49,,良好,3.9,0.43,6.5,54,28,18,1,240,,2014-09-08 05:00
中壢,桃園縣,53,懸浮微粒,普通,4.6,0.52,7.6,49,27,18,1.2,166,,2014-09-08 05:00
仁武,高雄市,47,,良好,2.8,0.27,16,33,15,7.8,0.7,98,,2014-09-08 05:00
斗六,雲林縣,29,,良好,2,0.13,9.3,29,15,4.5,0.7,68,,2014-09-08 05:00
冬山,宜蘭縣,19,,良好,2,0.22,1.2,21,2,15,0.6,264,,2014-09-08 05:00
古亭,臺北市,0,,,1.7,0.29,11,,16,7.8,1.3,171,,2014-09-08 05:00
左營,高雄市,50,,良好,6.8,0.33,9.1,66,33,17,0.5,9.3,,2014-09-08 05:00
平鎮,桃園縣,51,懸浮微粒,普通,4.7,0.32,10,48,29,17,1.7,191,,2014-09-08 05:00
永和,新北市,29,,良好,1.4,0.39,8.5,26,19,10,1.1,124,,2014-09-08 05:00
安南,臺南市,52,懸浮微粒,普通,4.9,0.23,3.4,43,15,9.7,0.9,107,,2014-09-08 05:00
朴子,嘉義縣,42,,良好,2.4,0.19,2.7,26,10,9.9,0.7,100,,2014-09-08 05:00
汐止,新北市,29,,良好,5.3,0.39,12,42,25,15,1.8,220,,2014-09-08 05:00
竹山,南投縣,38,,良好,1.7,0.11,7,29,10,6.8,0.9,162,,2014-09-08 05:00
竹東,新竹縣,41,,良好,2.6,0.25,12,42,17,6,1.6,129,,2014-09-08 05:00
西屯,臺中市,42,,良好,3.2,0.19,8.3,40,17,9.6,0.9,223,,2014-09-08 05:00
沙鹿,臺中市,50,,良好,2.9,0.19,13,43,22,10,1.5,142,,2014-09-08 05:00
宜蘭,宜蘭縣,32,,良好,1.5,0.14,14,32,7,3.8,0.8,205,,2014-09-08 05:00
忠明,臺中市,33,,良好,2.1,0.26,12,21,13,9.3,0.9,214,,2014-09-08 05:00
松山,臺北市,30,,良好,4,0.38,13,40,18,15,1.2,218,,2014-09-08 05:00
板橋,新北市,43,,良好,3.8,0.34,8.8,39,16,14,1.9,216,,2014-09-08 05:00
林口,新北市,47,,良好,4.6,0.37,13,51,40,16,2.2,218,,2014-09-08 05:00
林園,高雄市,34,,良好,2.1,0.3,10,30,22,8.3,2.5,36,,2014-09-08 05:00
花蓮,花蓮縣,21,,良好,1.3,0.1,9.5,21,8,2.4,2.2,238,,2014-09-08 05:00
金門,金門縣,34,,良好,3.9,0.18,13,40,14,10,1.8,180,,2014-09-08 05:00
前金,高雄市,38,,良好,6.3,0.43,5,51,28,21,1.5,317,,2014-09-08 05:00
前鎮,高雄市,36,,良好,3.7,0.35,8.6,37,25,16,0.5,33,,2014-09-08 05:00
南投,南投縣,39,,良好,1.2,0.18,5.4,28,12,8.1,1.5,175,,2014-09-08 05:00
屏東,屏東縣,37,,良好,1.8,0.26,8.6,37,2,7.6,1.5,57,,2014-09-08 05:00
恆春,屏東縣,24,,良好,0.9,0.05,22,21,7,2.1,1.4,314,,2014-09-08 05:00
美濃,高雄市,16,,良好,1.4,0.16,8.6,15,8,4.4,0.7,71,,2014-09-08 05:00
苗栗,苗栗縣,29,,良好,0.8,0.22,7.6,24,21,9.5,0.6,21,,2014-09-08 05:00
埔里,南投縣,33,,良好,1.8,0.2,6.9,29,20,6.9,0.8,205,,2014-09-08 05:00
桃園,桃園縣,41,,良好,3.4,0.38,10,43,28,19,0.6,146,,2014-09-08 05:00
馬公,澎湖縣,18,,良好,1.6,0.08,22,5,3,0.8,1.4,168,,2014-09-08 05:00
馬祖,連江縣,30,,良好,2.5,0.11,20,32,10,3.3,3.1,195,,2014-09-08 05:00
基隆,基隆市,24,,良好,4.8,0.45,7.8,36,27,16,0.4,123,,2014-09-08 05:00
崙背,雲林縣,39,,良好,3,0.26,1.2,31,22,13,1.2,98,,2014-09-08 05:00
淡水,新北市,45,,良好,4.6,0.29,18,51,26,11,,,,2014-09-08 05:00
麥寮,雲林縣,56,懸浮微粒,普通,2.8,0.24,3,50,22,6.4,1.7,146,,2014-09-08 05:00
善化,臺南市,29,,良好,5.8,0.19,2.6,26,15,7.3,0.5,143,,2014-09-08 05:00
復興,高雄市,31,,良好,3.8,0.4,8.8,31,12,14,0.7,135,,2014-09-08 05:00
湖口,新竹縣,44,,良好,3.5,0.3,6.8,38,9,19,1.5,178,,2014-09-08 05:00
菜寮,新北市,33,,良好,6.5,0.43,4.5,34,36,22,1.4,174,,2014-09-08 05:00
陽明,臺北市,21,,良好,1.7,0.13,25,12,10,2.4,,,,2014-09-08 05:00
新竹,新竹市,34,,良好,1.1,0.35,8,28,22,15,1.4,155,,2014-09-08 05:00
新店,新北市,26,,良好,1.8,0.25,10,23,11,6.5,1.2,191,,2014-09-08 05:00
新莊,新北市,38,,良好,6.7,0.42,5.4,39,25,17,1,206,,2014-09-08 05:00
新港,嘉義縣,41,,良好,1.9,0.27,2.3,30,14,11,1.5,96,,2014-09-08 05:00
新營,臺南市,31,,良好,2.1,0.16,9.8,27,15,4.3,0.9,93,,2014-09-08 05:00
楠梓,高雄市,46,,良好,2.5,0.26,8.1,34,16,9.5,1.3,84,,2014-09-08 05:00
萬里,新北市,33,,良好,2.4,0.21,15,39,19,5.9,3.4,213,,2014-09-08 05:00
萬華,臺北市,34,,良好,5.1,0.48,7.4,39,29,21,0.6,267,,2014-09-08 05:00
嘉義,嘉義市,30,,良好,1.3,0.14,9.8,24,4,3.7,1.3,96,,2014-09-08 05:00
彰化,彰化縣,50,,良好,9.9,0.2,14,43,18,8.3,0.6,132,,2014-09-08 05:00
臺西,雲林縣,36,,良好,1.6,0.26,2.3,38,27,8.5,1.8,161,,2014-09-08 05:00
臺東,臺東縣,10,,良好,1.3,0.13,6.2,9,8,1.9,1.4,302,,2014-09-08 05:00
