SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,48,,良好,4.9,0.32,56,60,22,12,4.4,42,2,2014-10-23 12:00
三重,新北市,56,懸浮微粒,普通,3,1.65,,67,13,47,,,2,2014-10-23 11:00
三義,苗栗縣,46,,良好,1.3,0.17,55,43,22,4.1,5.5,40,2,2014-10-23 12:00
土城,新北市,44,,良好,,,,45,18,,2.2,144,2,2014-10-23 12:00
士林,臺北市,36,,良好,1.5,0.23,43,32,8,13,3.2,108,1,2014-10-23 12:00
大同,臺北市,51,懸浮微粒,普通,2.4,0.85,,50,2,32,,,1,2014-10-23 12:00
大里,臺中市,44,,良好,2.7,0.34,52,52,16,13,2.5,341,2,2014-10-23 12:00
大園,桃園縣,46,,良好,3.7,0.2,43,41,14,18,8.1,46,2,2014-10-23 12:00
大寮,高雄市,70,懸浮微粒,普通,26,0.67,66,89,25,20,2.9,217,3,2014-10-23 12:00
小港,高雄市,72,懸浮微粒,普通,9.5,0.47,71,85,32,20,2.5,237,3,2014-10-23 12:00
中山,臺北市,52,懸浮微粒,普通,2.4,0.53,31,55,9,24,2.8,101,2,2014-10-23 12:00
中壢,桃園縣,51,懸浮微粒,普通,3,0.6,34,55,10,23,2.2,192,2,2014-10-23 12:00
仁武,高雄市,65,懸浮微粒,普通,3.5,0.41,61,75,24,13,3,228,3,2014-10-23 12:00
斗六,雲林縣,50,,良好,4.6,0.38,59,71,24,12,2.3,9.1,2,2014-10-23 12:00
冬山,宜蘭縣,40,,良好,0.3,0.16,42,43,11,3.2,1.8,241,2,2014-10-23 12:00
古亭,臺北市,0,,,1,0.31,39,39,13,14,3.3,77,,2014-10-23 12:00
左營,高雄市,67,臭氧,普通,3.9,0.43,80,73,19,8.6,2.9,263,3,2014-10-23 12:00
平鎮,桃園縣,46,,良好,2.9,0.29,45,47,10,11,4,65,2,2014-10-23 12:00
永和,新北市,37,,良好,1.7,0.4,44,37,11,11,3,148,2,2014-10-23 12:00
安南,臺南市,57,臭氧,普通,3.5,0.29,68,91,21,10,2.5,333,2,2014-10-23 12:00
朴子,嘉義縣,61,懸浮微粒,普通,7.1,0.4,45,104,17,15,2.9,312,2,2014-10-23 12:00
汐止,新北市,43,,良好,1.3,0.3,29,45,17,25,1.8,97,2,2014-10-23 12:00
竹山,南投縣,46,,良好,,0.34,,,,,1.9,301,2,2014-10-23 12:00
竹東,新竹縣,43,,良好,0.8,0.19,47,43,9,5.5,4.3,51,1,2014-10-23 12:00
西屯,臺中市,44,,良好,1.3,0.22,53,42,16,6.6,5.1,53,2,2014-10-23 12:00
沙鹿,臺中市,50,,良好,2.6,0.25,61,62,20,11,5.6,46,2,2014-10-23 12:00
宜蘭,宜蘭縣,42,,良好,1.3,0.26,35,44,9,6.6,1,258,1,2014-10-23 12:00
忠明,臺中市,44,,良好,2.4,0.28,53,47,14,12,2.8,55,2,2014-10-23 12:00
松山,臺北市,35,,良好,1.7,0.37,32,33,13,24,2.4,61,2,2014-10-23 12:00
板橋,新北市,41,,良好,2.2,0.35,37,38,11,19,2.7,67,2,2014-10-23 12:00
林口,新北市,40,,良好,1.5,0.18,49,40,17,7.4,4.3,60,2,2014-10-23 12:00
林園,高雄市,70,臭氧,普通,4.2,0.38,84,36,30,7.4,3.2,262,3,2014-10-23 12:00
花蓮,花蓮縣,44,,良好,1.5,0.25,52,39,7,6,3.3,56,1,2014-10-23 12:00
金門,金門縣,65,臭氧,普通,4.1,0.37,78,94,32,7.8,4,61,3,2014-10-23 12:00
前金,高雄市,66,臭氧,普通,4.2,0.44,80,63,27,8.3,2.8,216,3,2014-10-23 12:00
前鎮,高雄市,61,臭氧,普通,6.4,0.42,73,68,41,14,1.6,146,4,2014-10-23 12:00
南投,南投縣,52,懸浮微粒,普通,2.5,0.53,53,62,22,20,2,311,2,2014-10-23 12:00
屏東,屏東縣,74,懸浮微粒,普通,8,0.65,80,61,22,21,3,226,5,2014-10-23 12:00
恆春,屏東縣,44,,良好,1,0.1,52,37,9,1,11,41,1,2014-10-23 12:00
美濃,高雄市,66,臭氧,普通,3.6,0.43,79,75,32,7.4,2.2,269,3,2014-10-23 12:00
苗栗,苗栗縣,44,,良好,2.6,0.3,53,38,18,8.4,3.8,37,2,2014-10-23 12:00
埔里,南投縣,56,懸浮微粒,普通,,,,,,,3.8,275,4,2014-10-23 12:00
桃園,桃園縣,38,,良好,2.4,0.31,44,32,11,14,2.3,75,2,2014-10-23 12:00
馬公,澎湖縣,50,,良好,0.7,0.15,51,44,10,0.8,7.2,87,2,2014-10-23 12:00
馬祖,連江縣,64,懸浮微粒,普通,2.1,0.29,65,72,36,4.7,3.7,55,5,2014-10-23 12:00
基隆,基隆市,25,,良好,,,,24,8,,2,90,1,2014-10-23 12:00
崙背,雲林縣,51,懸浮微粒,普通,6.6,0.38,47,57,14,14,5,303,2,2014-10-23 12:00
淡水,新北市,39,,良好,0.9,0.18,47,35,13,3.4,,,1,2014-10-23 12:00
麥寮,雲林縣,84,懸浮微粒,普通,3.3,0.23,60,199,19,6.1,7,75,2,2014-10-23 12:00
善化,臺南市,52,臭氧,普通,4.2,0.36,62,67,29,13,3,20,2,2014-10-23 12:00
