SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,67,懸浮微粒,普通,2.1,0.3,38,56,35,9,4.4,42,4,2014-11-18 18:00
三重,新北市,66,懸浮微粒,普通,4.1,2.68,,74,22,52,,,3,2014-11-18 18:00
三義,苗栗縣,37,,良好,1.5,0.24,40,22,20,7.6,5.9,40,2,2014-11-18 18:00
土城,新北市,55,懸浮微粒,普通,1.6,0.56,30,56,27,18,1,150,3,2014-11-18 18:00
士林,臺北市,48,,良好,1.3,0.34,43,48,19,12,2.5,95,2,2014-11-18 18:00
大同,臺北市,60,懸浮微粒,普通,3.7,2.22,,76,14,49,,,2,2014-11-18 18:00
大里,臺中市,52,懸浮微粒,普通,2.9,0.55,26,39,15,24,2.9,304,2,2014-11-18 18:00
大園,桃園縣,63,懸浮微粒,普通,2,0.28,44,64,16,11,7.3,63,3,2014-11-18 18:00
大寮,高雄市,68,懸浮微粒,普通,4,0.41,56,65,23,15,1.2,202,3,2014-11-18 18:00
小港,高雄市,64,懸浮微粒,普通,6,0.51,54,98,26,29,1.1,262,4,2014-11-18 18:00
中山,臺北市,68,懸浮微粒,普通,3.1,0.99,16,85,20,37,2.1,91,3,2014-11-18 18:00
中壢,桃園縣,65,懸浮微粒,普通,4.6,2.02,9.7,72,21,42,1.6,249,3,2014-11-18 18:00
仁武,高雄市,70,懸浮微粒,普通,3.1,0.54,56,91,29,20,0.6,187,3,2014-11-18 18:00
斗六,雲林縣,66,懸浮微粒,普通,3.6,0.56,23,107,40,30,1.2,355,4,2014-11-18 18:00
冬山,宜蘭縣,39,,良好,1.2,0.33,38,39,18,10,1.7,281,2,2014-11-18 18:00
古亭,臺北市,54,懸浮微粒,普通,2.3,0.62,21,54,38,28,3.1,100,3,2014-11-18 18:00
左營,高雄市,69,懸浮微粒,普通,4.5,0.66,61,124,38,18,1.9,303,5,2014-11-18 18:00
平鎮,桃園縣,56,懸浮微粒,普通,4.7,0.57,24,64,23,24,3.1,75,3,2014-11-18 18:00
永和,新北市,52,懸浮微粒,普通,2,0.83,26,51,23,25,2.2,103,3,2014-11-18 18:00
安南,臺南市,98,懸浮微粒,普通,3.3,0.49,43,223,60,18,2.6,45,6,2014-11-18 18:00
朴子,嘉義縣,122,懸浮微粒,不良,4.4,0.46,33,190,45,18,2.6,73,7,2014-11-18 18:00
汐止,新北市,52,懸浮微粒,普通,4.6,0.36,33,54,29,19,2,58,3,2014-11-18 18:00
竹山,南投縣,0,,,5.5,0.47,29,84,42,23,0.9,119,4,2014-11-18 18:00
竹東,新竹縣,45,,良好,1.2,0.27,46,35,18,6.9,5.5,52,2,2014-11-18 18:00
西屯,臺中市,52,懸浮微粒,普通,1.7,0.29,37,52,24,9.3,4.7,58,3,2014-11-18 18:00
沙鹿,臺中市,54,懸浮微粒,普通,2.1,0.28,38,44,16,12,6.2,23,2,2014-11-18 18:00
宜蘭,宜蘭縣,39,,良好,2.9,0.46,29,42,17,13,1.1,287,2,2014-11-18 18:00
忠明,臺中市,51,懸浮微粒,普通,3,0.52,25,47,20,23,2.3,330,2,2014-11-18 18:00
松山,臺北市,52,懸浮微粒,普通,2.2,0.62,20,51,23,33,1.1,80,3,2014-11-18 18:00
板橋,新北市,57,懸浮微粒,普通,2.7,0.96,11,62,24,37,1.5,91,3,2014-11-18 18:00
林口,新北市,52,懸浮微粒,普通,2.8,0.36,37,53,29,14,2.6,59,3,2014-11-18 18:00
林園,高雄市,0,,,3.6,0.41,68,,,,1.6,236,,2014-11-18 18:00
花蓮,花蓮縣,37,,良好,1.2,0.37,45,32,8,7.2,3.1,62,1,2014-11-18 18:00
金門,金門縣,80,懸浮微粒,普通,4.1,0.42,55,101,40,11,3.7,77,5,2014-11-18 18:00
前金,高雄市,70,懸浮微粒,普通,1.7,0.62,64,136,35,19,2.9,303,4,2014-11-18 18:00
前鎮,高雄市,66,懸浮微粒,普通,2.8,0.65,61,111,44,18,2.2,304,6,2014-11-18 18:00
南投,南投縣,61,懸浮微粒,普通,3.5,0.69,17,82,28,31,2,317,3,2014-11-18 18:00
屏東,屏東縣,66,懸浮微粒,普通,11,0.73,44,81,33,34,1.4,207,5,2014-11-18 18:00
恆春,屏東縣,46,,良好,1.1,0.18,55,39,17,1.9,10,36,2,2014-11-18 18:00
美濃,高雄市,64,懸浮微粒,普通,3.6,0.56,60,75,58,14,1.2,182,5,2014-11-18 18:00
苗栗,苗栗縣,47,,良好,2.9,0.42,41,40,15,9.6,5,51,2,2014-11-18 18:00
埔里,南投縣,47,,良好,2.4,0.54,50,64,44,18,1.6,255,3,2014-11-18 18:00
桃園,桃園縣,49,,良好,2.3,0.64,23,42,26,26,1.9,92,3,2014-11-18 18:00
馬公,澎湖縣,60,懸浮微粒,普通,1.3,0.27,50,62,18,1.8,8.4,87,3,2014-11-18 18:00
馬祖,連江縣,68,懸浮微粒,普通,4,0.31,65,77,35,6,6.7,62,5,2014-11-18 18:00
基隆,基隆市,42,,良好,1.3,0.31,46,37,18,5.6,1.7,84,2,2014-11-18 18:00
崙背,雲林縣,97,懸浮微粒,普通,2.9,0.38,33,126,41,13,4.6,295,5,2014-11-18 18:00
淡水,新北市,52,懸浮微粒,普通,1.7,0.27,45,54,21,3.9,,,2,2014-11-18 18:00
麥寮,雲林縣,158,懸浮微粒,不良,2.2,0.43,33,100,41,16,6,61,6,2014-11-18 18:00
善化,臺南市,92,懸浮微粒,普通,5,0.43,39,223,61,18,3.1,21,6,2014-11-18 18:00
復興,高雄市,70,懸浮微粒,普通,3.1,1,,111,44,,0.5,221,4,2014-11-18 18:00
湖口,新竹縣,56,懸浮微粒,普通,2.4,0.49,29,62,18,,5.7,62,2,2014-11-18 18:00
菜寮,新北市,56,懸浮微粒,普通,1.7,0.61,30,62,26,21,3.1,81,3,2014-11-18 18:00
陽明,臺北市,43,,良好,1.4,0.21,51,26,16,1.4,,,2,2014-11-18 18:00
新竹,新竹市,58,懸浮微粒,普通,1.2,0.41,33,55,23,18,4.7,73,3,2014-11-18 18:00
新店,新北市,50,,良好,2.2,0.53,34,46,28,17,1.8,132,3,2014-11-18 18:00
新莊,新北市,56,懸浮微粒,普通,1,0.89,15,61,23,38,3.7,90,3,2014-11-18 18:00
新港,嘉義縣,100,懸浮微粒,普通,3,0.41,33,155,41,14,2.5,308,4,2014-11-18 18:00
新營,臺南市,100,懸浮微粒,普通,4.4,0.51,34,190,53,21,2.4,32,6,2014-11-18 18:00
楠梓,高雄市,68,懸浮微粒,普通,3.7,0.6,58,87,38,21,2.9,300,4,2014-11-18 18:00
萬里,新北市,76,懸浮微粒,普通,1.6,0.23,50,100,20,4.7,5.5,59,3,2014-11-18 18:00
