SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,57,臭氧,普通,9.7,0.42,68,70,46,16,3.3,317,4,2014-10-28 13:00
三重,新北市,64,懸浮微粒,普通,4,1.17,,79,26,37,,,3,2014-10-28 13:00
三義,苗栗縣,66,臭氧,普通,1.9,0.2,79,37,23,5.2,2.7,32,3,2014-10-28 13:00
土城,新北市,56,懸浮微粒,普通,1.3,0.32,51,71,31,7.3,2.4,185,3,2014-10-28 13:00
士林,臺北市,52,懸浮微粒,普通,2.7,0.25,52,61,25,9.8,3.7,96,3,2014-10-28 13:00
大同,臺北市,62,懸浮微粒,普通,3.1,0.9,,74,26,39,,,2,2014-10-28 13:00
大里,臺中市,72,臭氧,普通,2.8,0.37,86,66,34,15,2.7,244,4,2014-10-28 13:00
大園,桃園縣,59,懸浮微粒,普通,3.1,0.23,58,79,25,7.2,8.8,68,3,2014-10-28 13:00
大寮,高雄市,73,臭氧,普通,8.9,0.4,88,103,36,19,2.5,293,4,2014-10-28 13:00
小港,高雄市,68,懸浮微粒,普通,,0.36,,71,58,24,3.1,276,6,2014-10-28 12:00
中山,臺北市,62,懸浮微粒,普通,2.7,0.45,39,79,21,22,3.7,113,3,2014-10-28 13:00
中壢,桃園縣,60,懸浮微粒,普通,1.8,0.69,42,83,32,18,2.5,242,3,2014-10-28 13:00
仁武,高雄市,72,懸浮微粒,普通,3.2,0.33,65,87,41,9.9,2.9,292,4,2014-10-28 13:00
斗六,雲林縣,68,臭氧,普通,3.4,0.36,82,86,46,6.5,2.4,21,5,2014-10-28 13:00
冬山,宜蘭縣,54,懸浮微粒,普通,,,,,,,,,3,2014-10-28 13:00
古亭,臺北市,54,懸浮微粒,普通,1.6,0.3,44,73,33,12,3.5,80,3,2014-10-28 13:00
左營,高雄市,76,臭氧,普通,4.2,0.38,91,109,51,8,3.6,284,5,2014-10-28 13:00
平鎮,桃園縣,56,懸浮微粒,普通,1.8,0.31,52,67,24,7.7,4.7,70,3,2014-10-28 13:00
永和,新北市,50,,良好,1.2,0.42,48,60,28,11,3.7,143,3,2014-10-28 13:00
安南,臺南市,72,懸浮微粒,普通,3,0.26,73,96,43,5.9,3.5,291,6,2014-10-28 13:00
朴子,嘉義縣,73,懸浮微粒,普通,3.4,0.37,77,95,42,8,1.7,293,4,2014-10-28 13:00
汐止,新北市,56,懸浮微粒,普通,3,0.25,40,65,30,18,3.3,51,3,2014-10-28 13:00
竹山,南投縣,65,臭氧,普通,3.5,0.25,78,75,41,7.2,1.2,177,4,2014-10-28 13:00
竹東,新竹縣,46,,良好,2.2,0.24,56,60,13,8.3,3.6,42,2,2014-10-28 13:00
西屯,臺中市,63,臭氧,普通,2.5,0.27,76,54,28,8.2,3.1,303,3,2014-10-28 13:00
沙鹿,臺中市,65,臭氧,普通,2,0.27,78,73,21,11,5.8,317,2,2014-10-28 13:00
宜蘭,宜蘭縣,52,懸浮微粒,普通,3.5,0.31,45,59,19,8.2,1.6,284,2,2014-10-28 13:00
忠明,臺中市,64,臭氧,普通,2.6,0.27,77,54,23,11,2,334,3,2014-10-28 13:00
松山,臺北市,52,懸浮微粒,普通,1.9,0.33,45,57,21,16,3,62,3,2014-10-28 13:00
