SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,53,懸浮微粒,普通,3,.33,31,56,26,13,3.47,52,,2014-02-12 05:00
三重,新北市,46,懸浮微粒,良好,3,2.55,,46,29,46,,,,2014-02-12 05:00
三義,苗栗縣,23,臭氧,良好,1,.36,28,23,15,13,5.34,24.87,,2014-02-12 05:00
土城,新北市,44,懸浮微粒,良好,3,.74,5,44,39,36,.87,181.41,,2014-02-12 05:00
士林,台北市,29,懸浮微粒,良好,2,.9,6,29,22,39,1.2,3.32,,2014-02-12 05:00
大同,台北市,40,懸浮微粒,良好,4,3.36,,40,27,45,,,,2014-02-12 05:00
大里,台中市,28,懸浮微粒,良好,2,.58,19,28,19,32,.76,166.43,,2014-02-12 05:00
大園,桃園縣,49,懸浮微粒,良好,3,.42,36,49,24,35,7.27,30.76,,2014-02-12 05:00
大寮,高雄市,53,懸浮微粒,普通,3,.47,24,56,46,30,2,300.47,,2014-02-12 05:00
小港,高雄市,60,懸浮微粒,普通,6,.64,19,71,49,39,1.95,22.25,,2014-02-12 05:00
中山,台北市,43,懸浮微粒,良好,2,.89,14,43,23,42,.74,283.68,,2014-02-12 05:00
中壢,桃園縣,50,懸浮微粒,良好,5,1.61,16,50,24,42,.86,48.47,,2014-02-12 05:00
仁武,高雄市,42,懸浮微粒,良好,5,.51,23,42,34,30,2.04,313.71,,2014-02-12 05:00
斗六,雲林縣,42,懸浮微粒,良好,3,.48,14,42,36,28,1.81,11.27,,2014-02-12 05:00
冬山,宜蘭縣,28,臭氧,良好,1,.28,33,14,6,11,1.91,317.82,,2014-02-12 05:00
古亭,台北市,22,懸浮微粒,良好,2,.83,18,22,8,38,.91,211.54,,2014-02-12 05:00
台西,雲林縣,40,懸浮微粒,良好,5,.44,24,40,21,32,8.51,36.08,,2014-02-12 05:00
台東,台東縣,25,臭氧,良好,1,.46,30,11,4,12,1.69,265.38,,2014-02-12 05:00
台南,台南市,50,懸浮微粒,良好,3,.53,28,51,44,28,2.46,62.26,,2014-02-12 05:00
左營,高雄市,54,懸浮微粒,普通,3,.56,32,59,55,31,2.1,327.61,,2014-02-12 05:00
平鎮,桃園縣,48,懸浮微粒,良好,5,.71,25,48,22,39,2.46,40.63,,2014-02-12 05:00
永和,新北市,20,懸浮微粒,良好,3,1.08,17,20,14,40,.47,245.97,,2014-02-12 05:00
安南,台南市,54,懸浮微粒,普通,1,.42,33,57,56,27,2.74,45.14,,2014-02-12 05:00
朴子,嘉義縣,53,懸浮微粒,普通,2,.35,22,56,33,22,2.13,66.75,,2014-02-12 05:00
汐止,新北市,21,懸浮微粒,良好,1,.51,14,21,17,34,.88,232.65,,2014-02-12 05:00
竹山,南投縣,47,懸浮微粒,良好,2,.57,7,47,28,33,.71,38.8,,2014-02-12 05:00
竹東,新竹縣,23,臭氧,良好,2,.43,28,22,12,17,1.03,331.48,,2014-02-12 05:00
西屯,台中市,30,懸浮微粒,良好,3,.29,27,30,17,17,2.85,47.83,,2014-02-12 05:00
沙鹿,台中市,30,懸浮微粒,良好,2,.32,35,30,26,15,3.85,23.21,,2014-02-12 05:00
宜蘭,宜蘭縣,24,臭氧,良好,2,.34,29,14,3,12,.94,287.04,,2014-02-12 05:00
忠明,台中市,20,懸浮微粒,良好,3,.49,22,20,16,25,1.85,57.18,,2014-02-12 05:00
松山,台北市,17,懸浮微粒,良好,2,.7,12,17,14,35,.85,221.65,,2014-02-12 05:00
板橋,新北市,41,懸浮微粒,良好,3,.91,11,41,34,36,.63,219.94,,2014-02-12 05:00
林口,新北市,30,臭氧,良好,1,.41,35,29,18,27,1.69,57.82,,2014-02-12 05:00
林園,高雄市,43,懸浮微粒,良好,10,.54,18,43,31,39,2.49,36.82,,2014-02-12 05:00
花蓮,花蓮縣,22,臭氧,良好,1,.62,27,15,9,26,1.81,287.12,,2014-02-12 05:00
金門,金門縣,52,懸浮微粒,普通,3,.38,42,54,36,9,2.81,50.13,,2014-02-12 05:00
前金,高雄市,57,懸浮微粒,普通,3,.58,29,64,53,33,3.04,17.72,,2014-02-12 05:00
前鎮,高雄市,56,懸浮微粒,普通,3,.75,25,62,44,37,1.53,26.64,,2014-02-12 05:00
南投,南投縣,38,懸浮微粒,良好,3,.64,11,38,19,34,.75,38.79,,2014-02-12 05:00
屏東,屏東縣,52,懸浮微粒,普通,2,.54,25,53,50,24,.9,347.72,,2014-02-12 05:00
恆春,屏東縣,34,臭氧,良好,1,.2,41,19,5,2,6.11,24.39,,2014-02-12 05:00
美濃,高雄市,8,臭氧,良好,1,.39,9,,20,13,1.25,267.67,,2014-02-11 09:00
苗栗,苗栗縣,34,懸浮微粒,良好,3,.49,26,34,31,23,2.42,37.28,,2014-02-12 05:00
埔里,南投縣,33,懸浮微粒,良好,1,.53,8,33,29,21,1.01,300.91,,2014-02-12 05:00
桃園,桃園縣,35,懸浮微粒,良好,1,.6,19,35,22,28,.54,45.17,,2014-02-12 05:00
馬公,澎湖縣,38,懸浮微粒,良好,1,.27,42,38,18,5,4.32,119.76,,2014-02-12 05:00
馬祖,連江縣,43,懸浮微粒,良好,3,.27,48,43,39,4,3.46,68.81,,2014-02-12 05:00
基隆,基隆市,32,臭氧,良好,2,.63,39,18,10,38,1.05,105.44,,2014-02-12 05:00
崙背,雲林縣,43,懸浮微粒,良好,2,.34,27,43,22,16,3.48,42.57,,2014-02-12 05:00
淡水,新北市,10,一氧化碳,良好,2,.94,,,37,36,,,,2014-02-12 00:00
麥寮,雲林縣,42,懸浮微粒,良好,6,.47,28,42,28,32,4.45,49.37,,2014-02-12 05:00
善化,台南市,50,懸浮微粒,良好,3,.44,29,50,34,27,3.15,355.09,,2014-02-12 05:00
復興,高雄市,57,懸浮微粒,普通,4,.86,21,64,39,38,.87,259.11,,2014-02-12 05:00
湖口,新竹縣,39,懸浮微粒,良好,3,.42,33,39,,29,4.6,49.4,,2014-02-12 05:00
菜寮,新北市,36,懸浮微粒,良好,2,1.08,13,36,34,38,.56,195.78,,2014-02-12 05:00
陽明,台北市,35,臭氧,良好,1,.27,42,7,6,3,,,,2014-02-12 05:00
新竹,新竹市,40,懸浮微粒,良好,3,.48,25,40,23,28,2.54,68.25,,2014-02-12 05:00
新店,新北市,21,臭氧,良好,2,.57,25,13,4,28,.62,182.62,,2014-02-12 05:00
新莊,新北市,36,懸浮微粒,良好,4,1.09,21,36,22,39,.81,218.62,,2014-02-12 05:00
新港,嘉義縣,46,懸浮微粒,良好,2,.36,25,46,40,15,2.16,341.91,,2014-02-12 05:00
新營,台南市,56,懸浮微粒,普通,3,.4,25,61,42,24,2.18,47.82,,2014-02-12 05:00
楠梓,高雄市,55,懸浮微粒,普通,3,.51,24,60,48,29,2.63,337.48,,2014-02-12 05:00
萬里,新北市,60,懸浮微粒,普通,1,.29,43,69,12,6,8.06,32.42,,2014-02-12 05:00
萬華,台北市,27,懸浮微粒,良好,2,.98,12,27,19,41,.73,293.93,,2014-02-12 05:00
嘉義,嘉義市,50,懸浮微粒,良好,3,.56,12,51,,31,1.8,12.7,,2014-02-12 05:00
彰化,彰化縣,24,懸浮微粒,良好,2,.53,23,24,20,23,1.04,28.7,,2014-02-12 05:00
鳳山,高雄市,61,懸浮微粒,普通,8,.64,17,72,43,38,2.1,306.43,,2014-02-12 05:00
潮州,屏東縣,62,懸浮微粒,普通,3,.44,27,75,49,26,1.55,43.99,,2014-02-12 05:00
線西,彰化縣,35,懸浮微粒,良好,3,.3,29,35,22,15,5.23,41.12,,2014-02-12 05:00
橋頭,高雄市,52,懸浮微粒,普通,3,.52,24,54,37,29,2.41,39.95,,2014-02-12 05:00
頭份,苗栗縣,42,懸浮微粒,良好,3,.44,28,42,27,30,2.83,61.94,,2014-02-12 05:00
龍潭,桃園縣,43,懸浮微粒,良好,2,.54,33,43,22,29,2.81,42.27,,2014-02-12 05:00
豐原,台中市,23,臭氧,良好,1,.31,28,9,1,12,1.46,58.6,,2014-02-12 05:00
關山,台東縣,23,臭氧,良好,1,,28,17,8,8,.84,55.21,,2014-02-12 05:00
觀音,桃園縣,47,懸浮微粒,良好,2,.34,43,47,27,21,7.36,68.48,,2014-02-12 05:00
