SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,78,懸浮微粒,普通,3,.4,62,106,61,14,.99,306.92,,2014-03-11 04:00
三重,新北市,66,懸浮微粒,普通,3,1.77,,81,38,61,,,,2014-03-11 04:00
三義,苗栗縣,76,懸浮微粒,普通,3,.66,33,103,55,34,1.22,329.4,,2014-03-11 04:00
土城,新北市,56,懸浮微粒,普通,3,.68,45,62,33,27,1.35,332.28,,2014-03-11 04:00
士林,台北市,56,懸浮微粒,普通,2,.33,57,61,39,13,1.38,84.93,,2014-03-11 04:00
大同,台北市,62,懸浮微粒,普通,3,1.47,,75,43,56,,,,2014-03-11 04:00
大里,台中市,98,懸浮微粒,普通,6,.79,31,145,83,37,.86,245.79,,2014-03-11 04:00
大園,桃園縣,51,懸浮微粒,普通,4,.37,53,52,29,23,4.16,129.79,,2014-03-11 04:00
大寮,高雄市,85,懸浮微粒,普通,7,.79,45,120,76,52,1.46,309.98,,2014-03-11 04:00
小港,高雄市,90,懸浮微粒,普通,10,.97,36,129,77,54,1.19,42.28,,2014-03-11 04:00
中山,台北市,76,懸浮微粒,普通,2,.75,44,103,49,46,1.04,109.41,,2014-03-11 04:00
中壢,桃園縣,63,懸浮微粒,普通,6,1.51,35,76,33,45,1.17,229.54,,2014-03-11 04:00
仁武,高雄市,90,懸浮微粒,普通,6,.72,24,130,81,52,1.86,325,,2014-03-11 04:00
斗六,雲林縣,81,懸浮微粒,普通,4,.64,48,112,68,30,1.25,30.78,,2014-03-11 04:00
冬山,宜蘭縣,57,懸浮微粒,普通,2,.42,32,64,32,27,.67,182.58,,2014-03-11 04:00
古亭,台北市,54,懸浮微粒,普通,2,.62,41,59,33,38,1.43,58.31,,2014-03-11 04:00
台西,雲林縣,66,懸浮微粒,普通,8,.41,53,82,59,41,2.17,41.28,,2014-03-11 04:00
台東,台東縣,49,懸浮微粒,良好,2,.49,41,49,31,13,1.62,278.73,,2014-03-11 04:00
台南,台南市,79,懸浮微粒,普通,5,.68,53,108,60,25,1.92,70.41,,2014-03-11 04:00
左營,高雄市,86,懸浮微粒,普通,5,.74,49,121,86,36,1.14,323.99,,2014-03-11 04:00
平鎮,桃園縣,56,懸浮微粒,普通,6,.56,44,63,37,24,2.95,114.41,,2014-03-11 04:00
永和,新北市,53,懸浮微粒,普通,3,.7,45,56,37,32,1.26,111.65,,2014-03-11 04:00
安南,台南市,84,懸浮微粒,普通,4,.49,58,119,54,18,1.4,101.83,,2014-03-11 04:00
朴子,嘉義縣,83,懸浮微粒,普通,4,.41,59,116,67,26,1.5,321.01,,2014-03-11 04:00
汐止,新北市,53,懸浮微粒,普通,4,.51,42,56,39,36,.73,88.18,,2014-03-11 04:00
竹山,南投縣,88,懸浮微粒,普通,3,.51,46,126,84,32,.54,259.29,,2014-03-11 04:00
竹東,新竹縣,50,懸浮微粒,良好,3,.65,38,51,25,33,1.35,157.06,,2014-03-11 04:00
西屯,台中市,94,懸浮微粒,普通,5,.65,35,137,87,46,.87,297.71,,2014-03-11 04:00
沙鹿,台中市,90,懸浮微粒,普通,6,.89,49,130,102,44,1.01,128.97,,2014-03-11 04:00
宜蘭,宜蘭縣,56,懸浮微粒,普通,2,.54,42,62,33,21,.52,69.41,,2014-03-11 04:00
忠明,台中市,98,懸浮微粒,普通,7,.96,26,145,83,52,.79,299.51,,2014-03-11 04:00
松山,台北市,57,懸浮微粒,普通,3,.61,40,64,39,38,1.32,86.34,,2014-03-11 04:00
板橋,新北市,56,懸浮微粒,普通,3,.67,44,63,39,35,1.8,47.79,,2014-03-11 04:00
林口,新北市,50,懸浮微粒,良好,3,.37,52,50,29,15,2.46,86.5,,2014-03-11 04:00
