SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,52,懸浮微粒,普通,3,.4,42,53,18,10,5.62,41.93,,2014-03-02 11:00
三重,新北市,35,懸浮微粒,良好,4,1.4,,35,23,39,,,,2014-03-02 11:00
三義,苗栗縣,35,臭氧,良好,2,.29,42,25,19,13,5.34,37.55,,2014-03-02 11:00
土城,新北市,38,臭氧,良好,4,.37,46,12,10,21,1.59,137.71,,2014-03-02 11:00
士林,台北市,36,臭氧,良好,3,.37,43,21,15,23,1.11,317.26,,2014-03-02 11:00
大同,台北市,34,懸浮微粒,良好,4,.86,,34,15,36,,,,2014-03-02 11:00
大里,台中市,38,懸浮微粒,良好,3,.45,32,38,16,19,2.34,303.72,,2014-03-02 11:00
大園,桃園縣,42,臭氧,良好,4,.28,51,25,9,9,8.53,43.33,,2014-03-02 11:00
大寮,高雄市,36,臭氧,良好,5,.41,43,,57,26,1.85,279.48,,2014-03-02 11:00
小港,高雄市,64,懸浮微粒,普通,6,.55,40,79,59,31,1.92,336.53,,2014-03-02 11:00
中山,台北市,36,臭氧,良好,4,.5,43,27,22,27,2.33,125.61,,2014-03-02 11:00
中壢,桃園縣,0,,,,,,,8,32,,,,2014-03-02 11:00
仁武,高雄市,68,懸浮微粒,普通,5,.52,42,85,77,28,2.08,316.75,,2014-03-02 11:00
斗六,雲林縣,43,懸浮微粒,良好,3,.39,33,43,18,15,2.33,13,,2014-03-02 11:00
冬山,宜蘭縣,40,臭氧,良好,2,.29,48,16,11,10,2.2,33.32,,2014-03-02 11:00
古亭,台北市,33,臭氧,良好,3,.38,39,13,11,17,2.99,102.26,,2014-03-02 11:00
台西,雲林縣,57,懸浮微粒,普通,2,.31,47,64,16,9,10.99,28.39,,2014-03-02 11:00
台東,台東縣,37,臭氧,良好,1,.33,45,22,7,6,4.54,79.3,,2014-03-02 11:00
台南,台南市,64,懸浮微粒,普通,4,.55,48,77,46,19,3.18,50.25,,2014-03-02 11:00
左營,高雄市,67,懸浮微粒,普通,4,.6,51,84,77,22,2.73,346.49,,2014-03-02 11:00
平鎮,桃園縣,38,臭氧,良好,3,.34,46,29,8,19,4.15,44.34,,2014-03-02 11:00
永和,新北市,32,臭氧,良好,4,.55,39,13,16,19,2.24,115.54,,2014-03-02 11:00
安南,台南市,70,懸浮微粒,普通,,.52,56,90,27,22,3.92,352.6,,2014-03-02 11:00
朴子,嘉義縣,61,懸浮微粒,普通,4,.57,47,72,16,21,3.22,49.89,,2014-03-02 11:00
汐止,新北市,34,臭氧,良好,4,.31,41,12,6,19,1.31,81.29,,2014-03-02 11:00
竹山,南投縣,56,懸浮微粒,普通,2,.36,29,61,35,13,1.88,305.86,,2014-03-02 11:00
竹東,新竹縣,39,臭氧,良好,2,.38,47,26,11,22,2.79,50.05,,2014-03-02 11:00
西屯,台中市,39,懸浮微粒,良好,3,.31,44,39,13,16,5.26,322.14,,2014-03-02 11:00
沙鹿,台中市,42,懸浮微粒,良好,4,.3,46,42,21,24,6.67,58.92,,2014-03-02 11:00
宜蘭,宜蘭縣,40,臭氧,良好,2,.37,48,20,13,10,1.45,90.12,,2014-03-02 11:00
忠明,台中市,33,臭氧,良好,3,.4,39,33,19,16,2.65,356.22,,2014-03-02 11:00
松山,台北市,38,臭氧,良好,3,.36,46,13,13,19,2.36,62.8,,2014-03-02 11:00
板橋,新北市,36,臭氧,良好,4,.43,43,16,9,22,2.66,80.14,,2014-03-02 11:00
林口,新北市,41,臭氧,良好,3,.28,49,15,13,17,2.16,69.02,,2014-03-02 11:00
林園,高雄市,48,臭氧,良好,5,.36,57,45,57,30,2.76,264.51,,2014-03-02 11:00
花蓮,花蓮縣,38,臭氧,良好,2,.37,45,22,11,18,3.68,42.39,,2014-03-02 11:00
金門,金門縣,37,臭氧,良好,3,.43,44,21,13,12,4.82,77.5,,2014-03-02 11:00
前金,高雄市,71,懸浮微粒,普通,4,.59,49,92,93,18,2.29,30.33,,2014-03-02 11:00
前鎮,高雄市,60,懸浮微粒,普通,7,.61,46,71,72,24,1.85,327.47,,2014-03-02 11:00
