SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,56,懸浮微粒,普通,3.4,0.26,38,57,41,13,2.9,45,5,2014-10-14 04:00
三重,新北市,77,懸浮微粒,普通,1.7,0.9,,102,51,32,,,6,2014-10-14 04:00
三義,苗栗縣,46,,良好,1.4,0.21,37,40,25,3.7,3.7,37,3,2014-10-14 04:00
土城,新北市,68,懸浮微粒,普通,1.9,0.43,62,88,62,7.5,1.1,15,6,2014-10-14 04:00
士林,臺北市,64,懸浮微粒,普通,2.1,0.48,39,80,52,13,0.7,284,6,2014-10-14 04:00
大同,臺北市,72,懸浮微粒,普通,2,0.88,,96,39,21,,,4,2014-10-14 04:00
大里,臺中市,64,懸浮微粒,普通,2.9,0.47,11,70,48,26,0.6,207,5,2014-10-14 04:00
大園,桃園縣,67,懸浮微粒,普通,4.8,0.47,52,88,60,17,3,86,6,2014-10-14 04:00
大寮,高雄市,62,懸浮微粒,普通,3.4,0.49,15,110,48,24,0.9,297,3,2014-10-14 04:00
小港,高雄市,66,懸浮微粒,普通,10,0.67,4,75,42,41,1.4,58,4,2014-10-14 04:00
中山,臺北市,78,懸浮微粒,普通,2.1,0.58,36,113,51,18,1.1,166,5,2014-10-14 04:00
中壢,桃園縣,78,懸浮微粒,普通,5.7,0.64,47,113,49,19,1.5,266,5,2014-10-14 04:00
仁武,高雄市,94,懸浮微粒,普通,8.1,0.59,9.9,139,62,26,1,318,7,2014-10-14 04:00
斗六,雲林縣,71,懸浮微粒,普通,2.6,0.5,8.7,84,60,24,0.7,107,8,2014-10-14 04:00
冬山,宜蘭縣,65,懸浮微粒,普通,1,0.34,57,81,48,4.5,1.6,315,5,2014-10-14 04:00
古亭,臺北市,63,懸浮微粒,普通,1.3,0.39,35,66,53,7.6,1.7,178,6,2014-10-14 04:00
左營,高雄市,84,懸浮微粒,普通,5.9,0.58,15,121,61,23,1.3,304,7,2014-10-14 04:00
平鎮,桃園縣,75,懸浮微粒,普通,6.3,0.48,56,101,67,12,2.4,99,7,2014-10-14 04:00
永和,新北市,60,懸浮微粒,普通,2.3,0.4,37,64,39,7.7,1,161,5,2014-10-14 04:00
安南,臺南市,81,懸浮微粒,普通,2.8,0.34,27,92,50,15,1.9,28,7,2014-10-14 04:00
朴子,嘉義縣,71,懸浮微粒,普通,3.9,0.45,30,68,36,12,1.8,59,4,2014-10-14 04:00
汐止,新北市,66,懸浮微粒,普通,4.3,0.5,11,83,55,23,0.6,88,6,2014-10-14 04:00
竹山,南投縣,69,懸浮微粒,普通,1.7,0.38,17,76,39,12,0.5,60,5,2014-10-14 04:00
竹東,新竹縣,54,懸浮微粒,普通,0.4,0.7,17,42,18,25,2.2,145,2,2014-10-14 04:00
