SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,25,,良好,2.1,0.11,30,13,23,3.1,3.4,246,,2014-08-09 14:00
三重,新北市,46,,良好,5.4,0.69,,57,24,35,,,,2014-08-09 14:00
三義,苗栗縣,44,,良好,3.1,0.16,53,29,23,4.8,2.5,244,,2014-08-09 14:00
土城,新北市,59,臭氧,普通,4.4,0.29,71,38,14,11,1.5,315,,2014-08-09 14:00
士林,臺北市,37,,良好,4.5,0.29,44,32,14,12,4.3,316,,2014-08-09 14:00
大同,臺北市,42,,良好,5.5,0.92,,45,8,26,,,,2014-08-09 14:00
大里,臺中市,37,,良好,3,0.21,45,29,19,7.8,3.1,234,,2014-08-09 14:00
大園,桃園縣,43,,良好,3.5,0.17,52,37,14,5.4,4.4,251,,2014-08-09 14:00
大寮,高雄市,24,,良好,2.1,0.19,29,18,5,5.9,1.6,42,,2014-08-09 14:00
小港,高雄市,27,,良好,4,0.33,26,29,19,13,1.3,58,,2014-08-09 14:00
中山,臺北市,54,懸浮微粒,普通,4.9,0.5,33,65,20,22,3.3,15,,2014-08-09 14:00
中壢,桃園縣,47,,良好,4.5,1.18,36,55,26,39,1.9,124,,2014-08-09 14:00
仁武,高雄市,35,,良好,2.4,0.29,24,31,19,14,1,312,,2014-08-09 14:00
斗六,雲林縣,30,,良好,3.1,0.27,36,25,13,6.6,2.1,243,,2014-08-09 14:00
冬山,宜蘭縣,45,,良好,2.4,0.23,53,40,26,8.3,3.3,76,,2014-08-09 14:00
古亭,臺北市,37,,良好,4.3,0.38,38,34,16,18,2.9,19,,2014-08-09 14:00
左營,高雄市,28,,良好,-0.3,0.15,27,21,1,3.1,1.3,331,,2014-08-09 14:00
平鎮,桃園縣,46,,良好,3.7,0.25,56,35,18,9,3.1,264,,2014-08-09 14:00
永和,新北市,31,,良好,4.5,1.15,27,39,21,32,2,55,,2014-08-09 14:00
安南,臺南市,33,,良好,3.2,0.35,37,40,18,11,3.2,149,,2014-08-09 14:00
朴子,嘉義縣,32,,良好,2,0.21,38,28,17,4.5,3,185,,2014-08-09 14:00
汐止,新北市,41,,良好,3.8,0.22,50,27,12,8.7,1.9,254,,2014-08-09 14:00
竹山,南投縣,36,,良好,1.8,0.13,43,21,2,4.1,2.1,242,,2014-08-09 14:00
竹東,新竹縣,50,,良好,2.4,0.23,60,26,16,6.1,3,243,,2014-08-09 14:00
