SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,17,,良好,2,0.25,14,16,14,7.8,2.2,137,,2014-08-09 23:00
三重,新北市,52,懸浮微粒,普通,2.8,1.36,,46,16,45,,,,2014-08-09 23:00
三義,苗栗縣,21,,良好,1.6,0.18,25,18,13,4.4,4.5,181,,2014-08-09 23:00
土城,新北市,36,,良好,2.5,0.51,13,38,16,23,1.2,147,,2014-08-09 23:00
士林,臺北市,24,,良好,1.6,0.58,23,15,14,23,2.3,318,,2014-08-09 23:00
大同,臺北市,46,,良好,3.3,2.18,,41,15,48,,,,2014-08-09 23:00
大里,臺中市,27,,良好,6.2,0.23,21,14,17,12,2,130,,2014-08-09 23:00
大園,桃園縣,31,,良好,2.4,0.22,25,25,16,8.4,3.7,222,,2014-08-09 23:00
大寮,高雄市,12,,良好,5,0.23,14,10,,8.7,1.8,66,,2014-08-09 23:00
小港,高雄市,29,,良好,5.3,0.39,7.8,13,10,17,2.1,47,,2014-08-09 23:00
中山,臺北市,49,,良好,1.8,1,12,39,13,38,1.5,327,,2014-08-09 23:00
中壢,桃園縣,46,,良好,3.5,1.13,7.3,36,22,24,1.5,196,,2014-08-09 23:00
仁武,高雄市,30,,良好,10,0.27,10,34,6,12,2.2,95,,2014-08-09 23:00
斗六,雲林縣,19,,良好,1.9,0.21,16,15,3,,0.8,130,,2014-08-09 23:00
冬山,宜蘭縣,32,,良好,1.8,0.18,20,24,12,9.1,0.9,149,,2014-08-09 23:00
古亭,臺北市,36,,良好,1.5,0.74,14,39,6,26,1.6,182,,2014-08-09 23:00
左營,高雄市,25,,良好,2.9,0.51,3.5,26,9,19,2.5,56,,2014-08-09 23:00
平鎮,桃園縣,40,,良好,2.4,0.26,13,30,21,16,2.2,209,,2014-08-09 23:00
永和,新北市,26,,良好,1.7,1.06,16,24,13,24,1.2,154,,2014-08-09 23:00
安南,臺南市,30,,良好,1.8,0.37,7.5,33,0,16,1.5,153,,2014-08-09 23:00
朴子,嘉義縣,29,,良好,2.1,0.2,11,28,3,7.2,2,154,,2014-08-09 23:00
汐止,新北市,34,,良好,2.7,0.65,4,34,18,28,0.7,236,,2014-08-09 23:00
竹山,南投縣,22,,良好,1.8,0.21,11,28,1,9.4,1.2,167,,2014-08-09 23:00
竹東,新竹縣,26,,良好,1.4,0.18,26,21,10,4.2,2.6,197,,2014-08-09 23:00
西屯,臺中市,27,,良好,1.2,0.16,17,23,9,12,2.7,173,,2014-08-09 23:00
沙鹿,臺中市,27,,良好,2.2,0.21,19,20,11,8.5,3.3,172,,2014-08-09 23:00
宜蘭,宜蘭縣,41,,良好,1.4,0.29,28,39,11,6.1,0.7,269,,2014-08-09 23:00
忠明,臺中市,18,,良好,1.2,0.3,21,11,7,9,1.8,135,,2014-08-09 23:00
松山,臺北市,0,,,,0.84,12,,,32,0.8,248,,2014-08-09 23:00
板橋,新北市,30,,良好,4.1,0.79,16,29,14,25,2.3,253,,2014-08-09 23:00
林口,新北市,34,,良好,2.5,0.27,12,24,15,18,1.9,229,,2014-08-09 23:00
林園,高雄市,15,,良好,2.2,0.17,18,10,2,5.3,1.6,356,,2014-08-09 23:00
花蓮,花蓮縣,33,,良好,1,0.27,26,32,14,6.5,2.5,215,,2014-08-09 23:00
金門,金門縣,50,,良好,3.3,0.24,54,34,7,7.8,2.7,227,,2014-08-09 23:00
前金,高雄市,22,,良好,2.8,0.81,2.5,17,6,24,1.9,54,,2014-08-09 23:00
前鎮,高雄市,20,,良好,1.7,0.87,1.1,17,9,21,1.5,81,,2014-08-09 23:00
南投,南投縣,21,,良好,1.2,0.29,20,23,11,8.3,1.1,136,,2014-08-09 23:00
屏東,屏東縣,23,,良好,2.7,0.59,7.4,10,0,18,0.7,254,,2014-08-09 23:00
恆春,屏東縣,24,,良好,1,0.04,29,28,0,0.7,6.8,44,,2014-08-09 23:00
美濃,高雄市,14,,良好,0.8,0.2,16,7,0,4.2,0.7,282,,2014-08-09 23:00
苗栗,苗栗縣,23,,良好,2.2,0.24,21,18,9,9,3.7,200,,2014-08-09 23:00
埔里,南投縣,24,,良好,2.1,0.25,13,26,8,7.9,0.5,134,,2014-08-09 23:00
桃園,桃園縣,28,,良好,2.5,0.36,18,29,16,15,1.5,244,,2014-08-09 23:00
馬公,澎湖縣,23,,良好,6.1,0.16,22,21,3,4.4,1.8,188,,2014-08-09 23:00
馬祖,連江縣,39,,良好,0.3,0.24,47,45,33,5.7,0.9,26,,2014-08-09 23:00
基隆,基隆市,25,,良好,2.2,0.61,19,28,23,21,0.8,216,,2014-08-09 23:00
崙背,雲林縣,19,,良好,2.4,0.13,14,18,10,6.9,2.1,145,,2014-08-09 23:00
淡水,新北市,35,,良好,2.4,0.62,13,37,20,20,,,,2014-08-09 23:00
