SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,40,懸浮微粒,良好,2.2,0.08,37,26,20,,2.6,290,,2014-07-28 14:00
三重,新北市,36,懸浮微粒,良好,2.7,1.22,,34,24,25,,,,2014-07-28 14:00
三義,苗栗縣,40,臭氧,良好,2.5,0.15,48,34,19,4.6,2.6,341,,2014-07-28 14:00
土城,新北市,26,懸浮微粒,良好,,0.19,,,,8.8,2.9,115,,2014-07-28 14:00
士林,臺北市,28,懸浮微粒,良好,1.8,0.15,22,31,11,6.9,3.7,86,,2014-07-28 14:00
大同,臺北市,38,懸浮微粒,良好,3.2,0.54,,38,8,16,,,,2014-07-28 14:00
大里,臺中市,52,懸浮微粒,普通,9.3,0.33,45,53,,15,2.5,267,,2014-07-28 14:00
大園,桃園縣,42,臭氧,良好,3.4,0.19,50,36,11,12,4.7,38,,2014-07-28 14:00
大寮,高雄市,52,懸浮微粒,普通,5,0.2,39,55,16,14,2.6,253,,2014-07-28 14:00
小港,高雄市,52,懸浮微粒,普通,5.2,0.14,32,42,12,15,3.4,283,,2014-07-28 14:00
中山,臺北市,41,懸浮微粒,良好,1.9,0.35,10,45,13,15,2.8,86,,2014-07-28 14:00
中壢,桃園縣,48,臭氧,良好,3.7,0.56,57,32,20,21,1.5,130,,2014-07-28 14:00
仁武,高雄市,52,懸浮微粒,普通,3.3,0.18,35,44,30,8.8,3.6,286,,2014-07-28 14:00
斗六,雲林縣,50,懸浮微粒,良好,0.9,0.19,,,,,2.9,290,,2014-07-28 14:00
冬山,宜蘭縣,22,懸浮微粒,良好,3.7,0.11,19,18,6,5.4,3.4,100,,2014-07-28 14:00
古亭,臺北市,26,懸浮微粒,良好,7.6,0.25,,,,12,3.9,15,,2014-07-28 14:00
左營,高雄市,46,懸浮微粒,良好,2.6,0.12,41,32,16,3.7,4.4,310,,2014-07-28 14:00
平鎮,桃園縣,62,臭氧,普通,1.8,0.25,74,36,25,9.6,2.8,59,,2014-07-28 14:00
永和,新北市,19,臭氧,良好,8.7,0.44,23,22,12,13,3.3,125,,2014-07-28 14:00
安南,臺南市,41,臭氧,良好,2,0.14,50,34,17,3.8,2.8,322,,2014-07-28 14:00
朴子,嘉義縣,48,懸浮微粒,良好,2.3,0.14,48,42,23,3,3.2,290,,2014-07-28 14:00
汐止,新北市,19,臭氧,良好,2.3,0.15,22,18,7,6.7,3.7,58,,2014-07-28 14:00
竹山,南投縣,51,臭氧,普通,2.5,0.13,62,51,30,3.3,3.5,292,,2014-07-28 14:00
竹東,新竹縣,60,臭氧,普通,3.7,0.23,73,50,29,13,2,47,,2014-07-28 14:00
西屯,臺中市,43,懸浮微粒,良好,22,0.52,19,52,23,23,2.7,296,,2014-07-28 14:00
沙鹿,臺中市,44,懸浮微粒,良好,6.2,0.18,31,38,16,9.5,2.6,303,,2014-07-28 14:00
宜蘭,宜蘭縣,27,懸浮微粒,良好,0.2,0.17,22,24,4,1.9,3.2,109,,2014-07-28 14:00
忠明,臺中市,36,懸浮微粒,良好,21,0.63,25,43,30,27,2.6,275,,2014-07-28 14:00
松山,臺北市,23,懸浮微粒,良好,11,0.17,25,34,18,8.1,2.7,61,,2014-07-28 14:00
板橋,新北市,28,臭氧,良好,5.1,0.26,34,32,8,9.3,3.8,74,,2014-07-28 14:00
林口,新北市,42,臭氧,良好,3,0.13,50,17,17,6,3.7,54,,2014-07-28 14:00
林園,高雄市,37,臭氧,良好,3.1,0.13,44,14,9,3.1,3.7,282,,2014-07-28 14:00
花蓮,花蓮縣,20,懸浮微粒,良好,1.4,0.19,23,15,13,8.5,3.5,130,,2014-07-28 14:00
金門,金門縣,36,懸浮微粒,良好,1.7,0.17,36,21,4,3.2,2.4,128,,2014-07-28 14:00
前金,高雄市,40,懸浮微粒,良好,3.3,0.17,40,28,15,3.2,4.3,305,,2014-07-28 14:00
前鎮,高雄市,43,懸浮微粒,良好,8.5,0.13,30,35,20,13,3,284,,2014-07-28 14:00
南投,南投縣,54,臭氧,普通,2.2,0.28,65,44,31,5.8,2.7,285,,2014-07-28 14:00
屏東,屏東縣,46,懸浮微粒,良好,,,,,,,2.2,296,,2014-07-28 14:00
恆春,屏東縣,20,懸浮微粒,良好,1.2,0.05,23,22,2,0.1,0.6,259,,2014-07-28 14:00
美濃,高雄市,45,臭氧,良好,1.5,0.18,54,35,21,3.6,1.2,294,,2014-07-28 14:00
苗栗,苗栗縣,39,臭氧,良好,3.6,0.26,52,40,15,6.5,2.6,281,,2014-07-28 14:00
埔里,南投縣,47,臭氧,良好,0.9,0.21,56,32,26,4.2,4.1,268,,2014-07-28 14:00
桃園,桃園縣,52,臭氧,普通,2.9,0.27,63,34,12,10,1.7,2.4,,2014-07-28 14:00
馬公,澎湖縣,25,臭氧,良好,1.7,0.08,30,13,12,3.8,2.4,296,,2014-07-28 14:00
馬祖,連江縣,30,懸浮微粒,良好,2,0.18,19,20,9,3.5,2.2,115,,2014-07-28 14:00
基隆,基隆市,17,臭氧,良好,1.3,0.12,21,19,8,1.4,3.4,83,,2014-07-28 14:00
崙背,雲林縣,44,懸浮微粒,良好,3.1,0.11,42,28,20,2.5,,,,2014-07-28 14:00
淡水,新北市,26,臭氧,良好,2.8,0.1,31,27,13,2.5,,,,2014-07-28 14:00
麥寮,雲林縣,43,懸浮微粒,良好,21,0.2,24,40,15,22,2.4,286,,2014-07-28 14:00
善化,臺南市,43,臭氧,良好,2.5,0.14,52,43,27,3.4,2.8,305,,2014-07-28 14:00
復興,高雄市,38,懸浮微粒,良好,3.2,0.29,26,24,17,10,1.1,144,,2014-07-28 14:00
湖口,新竹縣,41,臭氧,良好,3.6,0.14,50,24,18,8.2,2.7,41,,2014-07-28 14:00
菜寮,新北市,20,臭氧,良好,2.3,0.21,25,21,9,6.9,3.6,66,,2014-07-28 14:00
陽明,臺北市,18,臭氧,良好,1.5,0.07,21,6,6,0.8,,,,2014-07-28 14:00
新竹,新竹市,47,臭氧,良好,3.3,0.26,56,34,18,6.1,2.1,227,,2014-07-28 14:00
新店,新北市,27,臭氧,良好,1.7,0.23,33,28,7,7,2.3,97,,2014-07-28 14:00
新莊,新北市,32,臭氧,良好,3.7,0.24,38,24,10,8,5.4,68,,2014-07-28 14:00
新港,嘉義縣,52,懸浮微粒,普通,2.7,0.15,59,46,29,4.4,3.9,284,,2014-07-28 14:00
新營,臺南市,46,懸浮微粒,良好,2.3,0.17,48,47,25,2.8,3.3,281,,2014-07-28 14:00
楠梓,高雄市,51,懸浮微粒,普通,6,0.2,41,46,21,9.5,3.3,313,,2014-07-28 14:00
萬里,新北市,31,懸浮微粒,良好,3.5,0.07,,17,5,1.8,4.2,72,,2014-07-28 14:00
萬華,臺北市,20,臭氧,良好,5.2,0.29,24,28,16,14,3.2,76,,2014-07-28 14:00
嘉義,嘉義市,58,臭氧,普通,,,70,63,45,,3.8,297,,2014-07-28 14:00
彰化,彰化縣,38,懸浮微粒,良好,2.7,0.16,39,38,25,4.8,2.2,271,,2014-07-28 14:00
臺西,雲林縣,34,臭氧,良好,2.5,0.09,41,24,21,2.6,4.9,320,,2014-07-28 14:00
臺東,臺東縣,22,臭氧,良好,1.6,0.22,26,15,7,2.5,3.3,75,,2014-07-28 14:00
臺南,臺南市,39,臭氧,良好,3.3,0.22,47,39,22,4,3.3,298,,2014-07-28 14:00
鳳山,高雄市,50,懸浮微粒,良好,4.5,0.27,45,50,21,8.6,3.1,273,,2014-07-28 14:00
潮州,屏東縣,73,臭氧,普通,,,87,65,43,,1.4,349,,2014-07-28 14:00
線西,彰化縣,33,臭氧,良好,3.3,0.1,40,24,12,0.9,3.4,307,,2014-07-28 14:00
橋頭,高雄市,37,懸浮微粒,良好,6.5,0.16,36,31,10,13,4.6,287,,2014-07-28 14:00
頭份,苗栗縣,60,臭氧,普通,4.2,0.22,72,40,24,4.9,3.7,306,,2014-07-28 14:00
龍潭,桃園縣,77,臭氧,普通,4.3,0.32,93,50,28,13,2.7,329,,2014-07-28 14:00
豐原,臺中市,53,懸浮微粒,普通,4.4,0.25,50,42,39,7.3,3.5,294,,2014-07-28 14:00
關山,臺東縣,17,臭氧,良好,1.5,,20,10,4,1.8,3.4,202,,2014-07-28 14:00
觀音,桃園縣,38,懸浮微粒,良好,3.5,0.11,33,22,,1.3,4.6,83,,2014-07-28 14:00
