SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,37,,良好,2.3,0.06,25,32,26,0.7,3.5,285,,2014-08-25 13:00
三重,新北市,60,懸浮微粒,普通,4.4,0.78,,84,36,40,,,,2014-08-25 13:00
三義,苗栗縣,39,,良好,2.8,0.14,46,39,26,4.8,3.2,293,,2014-08-25 13:00
土城,新北市,72,臭氧,普通,6.6,0.39,86,71,31,19,2.3,305,,2014-08-25 13:00
士林,臺北市,52,臭氧,普通,3.2,0.2,63,56,34,8.7,4.6,297,,2014-08-25 13:00
大同,臺北市,56,懸浮微粒,普通,4.8,0.89,,70,30,31,,,,2014-08-25 13:00
大里,臺中市,53,臭氧,普通,3.6,0.2,64,55,57,6.9,3.2,286,,2014-08-25 13:00
大園,桃園縣,43,,良好,4.7,0.12,29,48,17,12,4.4,296,,2014-08-25 13:00
大寮,高雄市,81,臭氧,普通,8.5,0.36,97,51,40,10,2.6,222,,2014-08-25 13:00
小港,高雄市,85,臭氧,普通,11,0.33,102,74,40,14,2.7,230,,2014-08-25 13:00
中山,臺北市,55,懸浮微粒,普通,4.9,0.65,64,80,35,29,2.7,317,,2014-08-25 13:00
中壢,桃園縣,0,,,3.5,0.55,40,55,31,19,1.8,60,,2014-08-25 13:00
仁武,高雄市,50,,良好,3.7,0.18,43,60,17,11,3.8,232,,2014-08-25 13:00
斗六,雲林縣,42,,良好,3.8,0.22,51,40,26,5.4,2.6,290,,2014-08-25 13:00
冬山,宜蘭縣,36,,良好,2.1,0.2,44,32,20,8.1,2.3,35,,2014-08-25 13:00
古亭,臺北市,75,臭氧,普通,4.5,0.51,90,67,43,20,3.2,322,,2014-08-25 13:00
左營,高雄市,56,臭氧,普通,5.5,0.21,67,45,27,4.1,2.6,245,,2014-08-25 13:00
平鎮,桃園縣,41,,良好,,,,,,,2.6,278,,2014-08-25 13:00
永和,新北市,58,臭氧,普通,5.2,1.28,69,67,38,48,2.6,62,,2014-08-25 13:00
安南,臺南市,25,,良好,2.5,0.06,21,22,0,3.1,3.6,292,,2014-08-25 13:00
朴子,嘉義縣,31,,良好,2,0.19,21,,,,3.6,282,,2014-08-25 13:00
汐止,新北市,76,臭氧,普通,12,0.36,92,50,32,13,3.1,40,,2014-08-25 13:00
竹山,南投縣,52,臭氧,普通,2.5,0.11,62,48,25,3.5,3,287,,2014-08-25 13:00
竹東,新竹縣,48,,良好,,,58,43,5,,2.4,248,,2014-08-25 13:00
西屯,臺中市,38,,良好,13,0.52,28,43,25,20,3.2,296,,2014-08-25 13:00
沙鹿,臺中市,37,,良好,2.4,0.13,35,39,21,5,3.5,298,,2014-08-25 13:00
宜蘭,宜蘭縣,49,,良好,2.6,0.22,41,46,12,4.6,2.5,86,,2014-08-25 13:00
忠明,臺中市,31,,良好,13,0.56,36,46,37,18,3.2,295,,2014-08-25 13:00
松山,臺北市,87,臭氧,普通,7.1,0.48,104,73,42,15,2.5,56,,2014-08-25 13:00
板橋,新北市,78,臭氧,普通,5.7,0.37,94,54,25,14,2.9,302,,2014-08-25 13:00
林口,新北市,50,,良好,7,0.16,36,48,34,22,2.2,237,,2014-08-25 13:00
林園,高雄市,63,臭氧,普通,3.8,0.18,76,22,21,3.8,2.8,239,,2014-08-25 13:00
花蓮,花蓮縣,17,,良好,1.9,0.12,18,13,0,2,3,104,,2014-08-25 13:00
金門,金門縣,28,,良好,4.9,0.12,33,27,15,5.8,5,192,,2014-08-25 13:00
前金,高雄市,0,,,5.7,0.37,51,50,28,12,2.2,112,,2014-08-25 11:00
前鎮,高雄市,70,臭氧,普通,8.5,0.27,84,51,38,13,2.2,305,,2014-08-25 13:00
南投,南投縣,47,,良好,2.9,0.3,57,64,28,9.2,3.6,298,,2014-08-25 13:00
屏東,屏東縣,49,,良好,3.8,0.31,59,34,20,7.6,3,253,,2014-08-25 13:00
恆春,屏東縣,15,,良好,,0.01,19,10,2,0.5,4.7,77,,2014-08-25 13:00
美濃,高雄市,36,,良好,1.8,0.15,43,16,6,2.9,1.5,295,,2014-08-25 13:00
苗栗,苗栗縣,35,,良好,3.4,0.22,42,29,31,7,2.9,288,,2014-08-25 13:00
埔里,南投縣,39,,良好,1.8,0.18,47,29,18,4,3.9,281,,2014-08-25 13:00
桃園,桃園縣,46,,良好,4.4,0.25,55,44,34,12,1.4,295,,2014-08-25 13:00
馬公,澎湖縣,16,,良好,0.9,0.09,19,4,6,0.1,2.8,253,,2014-08-25 13:00
馬祖,連江縣,58,臭氧,普通,4.7,0.19,70,76,31,4.6,4.3,191,,2014-08-25 13:00
基隆,基隆市,38,,良好,5.9,0.28,,39,35,5.9,1.5,88,,2014-08-25 13:00
崙背,雲林縣,29,,良好,5.4,0.11,35,31,9,8,2.9,273,,2014-08-25 13:00
淡水,新北市,39,,良好,2.1,0.07,32,26,17,2.1,,,,2014-08-25 13:00
麥寮,雲林縣,0,,,5.9,0.17,26,,8,3.7,3.7,257,,2014-08-25 13:00
善化,臺南市,26,,良好,2,0.09,24,21,13,2.5,4,296,,2014-08-25 13:00
復興,高雄市,50,,良好,7.6,0.53,60,54,27,18,0.9,206,,2014-08-25 13:00
湖口,新竹縣,26,,良好,,0.08,31,11,18,1,4,287,,2014-08-25 13:00
菜寮,新北市,54,臭氧,普通,3.9,0.24,65,50,35,12,3.7,26,,2014-08-25 13:00
陽明,臺北市,46,,良好,2.9,0.18,55,19,20,6.1,,,,2014-08-25 13:00
新竹,新竹市,29,,良好,1.6,0.18,34,23,14,4.8,3.4,239,,2014-08-25 13:00
新店,新北市,104,臭氧,不良,6.1,0.61,124,62,30,18,2.6,333,,2014-08-25 13:00
新莊,新北市,50,,良好,6.3,0.27,61,38,29,18,4.1,22,,2014-08-25 13:00
新港,嘉義縣,29,,良好,2.4,0.09,30,27,10,1.8,3.2,272,,2014-08-25 13:00
新營,臺南市,26,,良好,1.9,0.15,24,15,5,2.6,3,287,,2014-08-25 13:00
楠梓,高雄市,35,,良好,4.7,0.2,37,39,9,8.7,3.3,268,,2014-08-25 13:00
萬里,新北市,73,臭氧,普通,4.7,0.3,87,53,31,8.8,4.3,48,,2014-08-25 13:00
萬華,臺北市,66,臭氧,普通,3.8,0.54,80,54,41,25,1.6,52,,2014-08-25 13:00
嘉義,嘉義市,27,,良好,2.4,0.13,32,28,8,6.3,3.2,283,,2014-08-25 13:00
彰化,彰化縣,35,,良好,2.7,0.18,43,43,36,4.1,2.6,260,,2014-08-25 13:00
臺西,雲林縣,23,,良好,2.4,0.06,27,10,6,3.8,3.9,289,,2014-08-25 13:00
臺東,臺東縣,15,,良好,1.6,0.26,18,7,1,2.1,2.2,104,,2014-08-25 13:00
臺南,臺南市,0,,,,,23,,,,3,281,,2014-08-25 13:00
鳳山,高雄市,53,臭氧,普通,8.6,0.57,64,62,27,22,2.5,272,,2014-08-25 13:00
潮州,屏東縣,39,,良好,1.7,0.15,42,45,26,3.6,2.5,228,,2014-08-25 13:00
