SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,64,懸浮微粒,普通,4.9,0.65,8.4,83,71,29,1.3,36,7,2014-12-06 21:00
三重,新北市,0,,,4.5,1.32,,67,20,34,,,,2014-12-06 15:00
三義,苗栗縣,40,,良好,1.2,0.44,9,46,26,24,1.6,29,2,2014-12-06 21:00
土城,新北市,40,,良好,1.3,0.46,33,39,22,16,1.8,278,2,2014-12-06 21:00
士林,臺北市,38,,良好,4.6,0.24,44,36,21,8.7,4,99,2,2014-12-06 21:00
大同,臺北市,53,懸浮微粒,普通,3.6,1.22,,60,7,43,,,1,2014-12-06 21:00
大里,臺中市,0,,,,,12,,,,0,0.3,,2014-12-06 18:00
大園,桃園縣,47,,良好,3.8,0.26,41,49,18,12,7.3,59,2,2014-12-06 21:00
大寮,高雄市,66,懸浮微粒,普通,5.3,0.46,40,72,32,21,1.4,216,4,2014-12-06 21:00
小港,高雄市,64,懸浮微粒,普通,4.2,0.62,34,79,35,30,1.8,182,4,2014-12-06 21:00
中山,臺北市,58,懸浮微粒,普通,1.8,0.48,25,58,17,26,3,116,2,2014-12-06 21:00
中壢,桃園縣,55,懸浮微粒,普通,3.2,0.71,24,67,13,25,1.8,201,2,2014-12-06 21:00
仁武,高雄市,70,懸浮微粒,普通,10,0.55,38,96,39,24,0.8,325,3,2014-12-06 21:00
斗六,雲林縣,69,懸浮微粒,普通,5.4,1.4,2.8,110,70,46,0.5,115,6,2014-12-06 21:00
冬山,宜蘭縣,40,,良好,2.1,0.24,27,39,14,6.1,1,281,2,2014-12-06 21:00
古亭,臺北市,39,,良好,1.9,0.31,35,36,19,13,2.9,91,2,2014-12-06 21:00
左營,高雄市,62,懸浮微粒,普通,3,0.7,37,83,46,27,0.8,337,4,2014-12-06 21:00
平鎮,桃園縣,52,懸浮微粒,普通,2.6,0.32,35,54,19,12,4,73,2,2014-12-06 21:00
永和,新北市,35,,良好,2.3,0.36,39,34,19,11,3.1,88,2,2014-12-06 21:00
安南,臺南市,72,懸浮微粒,普通,2.5,0.57,29,104,50,22,1,303,4,2014-12-06 21:00
朴子,嘉義縣,78,懸浮微粒,普通,4.4,0.72,18,145,77,30,1.2,279,6,2014-12-06 21:00
汐止,新北市,39,,良好,2.3,0.3,36,40,23,13,1.4,69,2,2014-12-06 21:00
竹山,南投縣,69,懸浮微粒,普通,3.1,0.65,12,93,56,25,0.9,146,6,2014-12-06 21:00
竹東,新竹縣,41,,良好,2.7,0.41,28,43,19,13,1.6,154,2,2014-12-06 21:00
西屯,臺中市,56,懸浮微粒,普通,3.7,0.65,7.1,72,32,36,0.5,338,3,2014-12-06 21:00
沙鹿,臺中市,56,懸浮微粒,普通,3.5,0.81,3.3,66,29,37,1.4,22,3,2014-12-06 21:00
宜蘭,宜蘭縣,44,,良好,1.5,0.26,32,38,19,6.1,0.8,261,2,2014-12-06 21:00
忠明,臺中市,52,懸浮微粒,普通,4.6,1.19,1.9,73,32,44,0.7,297,3,2014-12-06 21:00
松山,臺北市,35,,良好,1.9,0.45,27,32,15,23,2.1,74,2,2014-12-06 21:00
板橋,新北市,41,,良好,2.4,0.54,25,42,19,24,2.4,60,2,2014-12-06 21:00
林口,新北市,38,,良好,2.5,0.29,36,37,24,13,3.7,70,2,2014-12-06 21:00
林園,高雄市,51,懸浮微粒,普通,3,0.4,53,48,34,12,1,262,4,2014-12-06 21:00
