SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,60,懸浮微粒,普通,2.5,0.31,38,64,26,6.6,2.4,57,6,2014-12-07 20:00
三重,新北市,58,懸浮微粒,普通,5.2,2.46,,65,28,49,,,3,2014-12-07 20:00
三義,苗栗縣,46,,良好,1.3,0.35,16,45,32,14,1.3,24,3,2014-12-07 20:00
土城,新北市,37,,良好,1.5,0.76,20,40,25,28,0.7,296,2,2014-12-07 20:00
士林,臺北市,34,,良好,1.6,0.34,37,48,17,14,1.5,78,2,2014-12-07 20:00
大同,臺北市,52,懸浮微粒,普通,4.1,1.24,,63,16,46,,,2,2014-12-07 20:00
大里,臺中市,56,懸浮微粒,普通,3,0.79,18,67,35,33,1.3,102,5,2014-12-07 20:00
大園,桃園縣,56,懸浮微粒,普通,2.9,0.22,34,59,20,17,9.6,41,3,2014-12-07 20:00
大寮,高雄市,63,懸浮微粒,普通,6.8,0.55,59,104,55,23,1.5,296,3,2014-12-07 20:00
小港,高雄市,68,懸浮微粒,普通,6.2,0.72,50,116,54,30,1.7,60,4,2014-12-07 20:00
中山,臺北市,50,,良好,2.9,0.7,12,55,24,37,1.5,101,2,2014-12-07 20:00
中壢,桃園縣,57,懸浮微粒,普通,4.1,1.03,8.7,63,22,40,1.3,231,2,2014-12-07 20:00
仁武,高雄市,72,懸浮微粒,普通,9.4,0.52,34,119,53,35,1.8,304,4,2014-12-07 20:00
斗六,雲林縣,72,懸浮微粒,普通,3,0.48,26,87,55,17,0.9,33,6,2014-12-07 20:00
冬山,宜蘭縣,43,,良好,1.1,0.26,26,44,19,8,1.5,248,2,2014-12-07 20:00
古亭,臺北市,48,,良好,3.1,0.6,15,52,18,31,2.3,62,2,2014-12-07 20:00
左營,高雄市,73,懸浮微粒,普通,3.4,0.63,50,104,59,23,2.1,30,7,2014-12-07 20:00
平鎮,桃園縣,49,,良好,2.8,0.56,21,52,20,25,2.2,42,2,2014-12-07 20:00
永和,新北市,32,,良好,3.2,0.65,20,33,18,26,2.2,73,2,2014-12-07 20:00
安南,臺南市,66,懸浮微粒,普通,0.6,0.4,36,83,45,15,1.9,36,5,2014-12-07 20:00
朴子,嘉義縣,74,懸浮微粒,普通,2.2,0.27,34,106,44,9.5,1.5,317,6,2014-12-07 20:00
汐止,新北市,41,,良好,5.2,0.76,3.4,51,32,37,1.7,87,3,2014-12-07 20:00
竹山,南投縣,69,懸浮微粒,普通,4.6,0.96,9.4,109,68,42,0.8,94,6,2014-12-07 20:00
竹東,新竹縣,56,懸浮微粒,普通,,0.56,20,64,27,24,1.4,152,3,2014-12-07 20:00
西屯,臺中市,58,懸浮微粒,普通,2.5,0.39,26,59,27,18,0.6,7.2,4,2014-12-07 20:00
沙鹿,臺中市,58,懸浮微粒,普通,1.1,0.38,28,61,25,16,1.4,16,3,2014-12-07 20:00
宜蘭,宜蘭縣,52,懸浮微粒,普通,2.1,0.53,23,62,31,16,1.3,258,2,2014-12-07 20:00
忠明,臺中市,53,懸浮微粒,普通,1.9,0.51,24,53,29,22,1.2,48,4,2014-12-07 20:00
松山,臺北市,40,,良好,2.9,0.82,5.3,47,23,40,1,61,2,2014-12-07 20:00
板橋,新北市,41,,良好,3.3,0.92,9.1,44,25,39,2.7,70,2,2014-12-07 20:00
林口,新北市,36,,良好,1.8,0.27,38,38,24,10,2.6,65,3,2014-12-07 20:00
林園,高雄市,56,臭氧,普通,5.7,0.46,68,81,64,16,2.5,29,5,2014-12-07 20:00
花蓮,花蓮縣,34,,良好,1.5,0.47,27,39,13,15,1.6,290,2,2014-12-07 20:00
金門,金門縣,66,懸浮微粒,普通,6,0.44,39,92,35,16,2.4,65,3,2014-12-07 20:00
前金,高雄市,74,懸浮微粒,普通,4.1,0.69,54,112,51,25,2.3,27,4,2014-12-07 20:00
前鎮,高雄市,66,懸浮微粒,普通,4.4,0.87,44,97,69,35,1.8,51,6,2014-12-07 20:00
南投,南投縣,65,懸浮微粒,普通,2,0.76,10,93,47,38,0.5,56,4,2014-12-07 20:00
屏東,屏東縣,58,懸浮微粒,普通,3.5,0.87,56,90,47,28,0.5,191,3,2014-12-07 20:00
恆春,屏東縣,41,,良好,1.4,0.13,49,40,14,1.1,6.6,41,2,2014-12-07 20:00
美濃,高雄市,61,懸浮微粒,普通,2.2,0.47,49,92,49,15,0.8,77,4,2014-12-07 20:00
苗栗,苗栗縣,57,懸浮微粒,普通,4.4,1.03,3,81,43,37,0.5,333,3,2014-12-07 20:00
埔里,南投縣,54,懸浮微粒,普通,2.3,0.84,25,83,62,30,1.2,260,5,2014-12-07 20:00
桃園,桃園縣,41,,良好,2.7,0.67,19,31,24,28,1.8,72,2,2014-12-07 20:00
馬公,澎湖縣,54,懸浮微粒,普通,2.1,0.26,49,57,22,3.9,5.8,80,2,2014-12-07 20:00
馬祖,連江縣,46,,良好,2.9,0.24,52,43,22,5.6,4.3,53,2,2014-12-07 20:00
基隆,基隆市,34,,良好,1.9,1.3,5.3,33,24,30,0.4,193,2,2014-12-07 20:00
崙背,雲林縣,62,懸浮微粒,普通,1.4,0.28,32,72,30,8.7,1.9,320,4,2014-12-07 20:00
淡水,新北市,39,,良好,1.6,0.31,36,43,17,7.6,,,2,2014-12-07 20:00
