SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,64,懸浮微粒,普通,3,0.3,48,84,47,13,1.3,294,,2014-10-20 18:00
三重,新北市,58,懸浮微粒,普通,8.3,2.67,,82,32,70,,,2,2014-10-20 18:00
三義,苗栗縣,76,臭氧,普通,4.5,0.46,91,82,55,13,1.6,40,6,2014-10-20 18:00
土城,新北市,60,懸浮微粒,普通,8.1,1.03,52,104,54,56,1.1,149,4,2014-10-20 18:00
士林,臺北市,52,懸浮微粒,普通,2.6,0.46,21,53,16,27,1.9,109,3,2014-10-20 18:00
大同,臺北市,52,懸浮微粒,普通,5.7,3.26,,63,22,56,,,2,2014-10-20 18:00
大里,臺中市,64,懸浮微粒,普通,3.3,0.72,64,61,25,27,1.2,312,4,2014-10-20 18:00
大園,桃園縣,50,,良好,17,0.44,12,57,22,40,1.9,294,3,2014-10-20 18:00
大寮,高雄市,70,懸浮微粒,普通,4.8,0.45,56,72,32,26,1.6,300,4,2014-10-20 18:00
小港,高雄市,66,懸浮微粒,普通,,0.41,,65,53,24,1.8,282,6,2014-10-20 18:00
中山,臺北市,54,懸浮微粒,普通,5.4,1.04,12,70,18,36,1.4,59,2,2014-10-20 18:00
中壢,桃園縣,51,懸浮微粒,普通,3.9,0.98,45,65,33,35,1,49,3,2014-10-20 18:00
仁武,高雄市,72,懸浮微粒,普通,3.1,0.31,63,77,33,14,1.7,286,5,2014-10-20 18:00
斗六,雲林縣,68,懸浮微粒,普通,5.8,0.78,46,102,54,23,1.7,20,7,2014-10-20 18:00
冬山,宜蘭縣,45,,良好,1.3,0.24,19,39,19,13,1.3,223,2,2014-10-20 18:00
古亭,臺北市,41,,良好,1.5,0.67,12,41,21,27,0.8,132,2,2014-10-20 18:00
左營,高雄市,60,懸浮微粒,普通,5.2,0.36,69,58,39,10,0.9,265,5,2014-10-20 18:00
平鎮,桃園縣,54,懸浮微粒,普通,4.4,0.72,44,81,51,30,1.1,296,3,2014-10-20 18:00
永和,新北市,32,,良好,2.5,0.85,20,23,11,20,1,138,2,2014-10-20 18:00
安南,臺南市,68,懸浮微粒,普通,5.5,0.38,56,94,45,15,2.3,308,,2014-10-20 18:00
朴子,嘉義縣,69,懸浮微粒,普通,3.9,0.43,68,92,45,13,1.4,51,5,2014-10-20 18:00
汐止,新北市,22,,良好,2.2,0.41,8.7,21,15,26,1,52,2,2014-10-20 18:00
竹山,南投縣,71,懸浮微粒,普通,9.1,0.47,47,98,35,25,1,278,5,2014-10-20 18:00
竹東,新竹縣,68,懸浮微粒,普通,3.3,0.6,47,83,44,30,0.8,245,6,2014-10-20 18:00
西屯,臺中市,60,懸浮微粒,普通,2.3,0.43,59,55,35,20,1.3,317,4,2014-10-20 18:00
沙鹿,臺中市,66,臭氧,普通,2.4,0.46,80,81,48,14,3.2,10,5,2014-10-20 18:00
宜蘭,宜蘭縣,30,,良好,1.8,0.39,31,31,1,7.1,1.5,138,1,2014-10-20 18:00
忠明,臺中市,58,懸浮微粒,普通,2.6,0.62,65,56,29,26,1.2,17,4,2014-10-20 18:00
松山,臺北市,29,,良好,1.5,0.53,17,27,9,23,1.5,54,2,2014-10-20 18:00
板橋,新北市,54,懸浮微粒,普通,14,0.92,42,90,41,51,1.8,286,3,2014-10-20 18:00
林口,新北市,42,,良好,4.9,0.48,33,48,37,29,0.7,108,3,2014-10-20 18:00
林園,高雄市,61,臭氧,普通,5.1,0.36,73,47,44,11,1.9,295,,2014-10-20 18:00
花蓮,花蓮縣,32,,良好,2,0.29,37,29,10,5.6,0.7,157,1,2014-10-20 18:00
金門,金門縣,54,懸浮微粒,普通,2.1,0.39,47,50,20,11,2,125,3,2014-10-20 18:00
前金,高雄市,66,懸浮微粒,普通,3.1,0.47,68,72,42,13,0.9,285,5,2014-10-20 18:00
前鎮,高雄市,64,懸浮微粒,普通,6.2,0.39,62,70,44,19,1.4,296,6,2014-10-20 18:00
南投,南投縣,0,,,3,0.79,29,79,29,43,0.8,281,,2014-10-20 18:00
屏東,屏東縣,64,懸浮微粒,普通,3.9,0.57,69,87,49,19,2.6,267,4,2014-10-20 18:00
恆春,屏東縣,28,,良好,0.6,0.05,34,27,10,0.7,4,31,1,2014-10-20 18:00
美濃,高雄市,63,臭氧,普通,4.3,0.36,75,100,48,14,2.1,200,4,2014-10-20 18:00
苗栗,苗栗縣,69,懸浮微粒,普通,8.9,0.64,69,106,78,25,1.5,137,9,2014-10-20 18:00
埔里,南投縣,63,臭氧,普通,3.7,0.59,76,60,44,21,0.5,263,4,2014-10-20 18:00
桃園,桃園縣,60,懸浮微粒,普通,6,1.05,34,68,36,48,0.8,333,3,2014-10-20 18:00
馬公,澎湖縣,48,,良好,2.3,0.3,51,46,27,3.4,2.9,71,2,2014-10-20 18:00
馬祖,連江縣,52,懸浮微粒,普通,1.6,0.2,46,43,22,4.1,2.7,52,3,2014-10-20 18:00
基隆,基隆市,16,,良好,1.1,0.34,20,7,7,8.9,1.7,107,1,2014-10-20 18:00
崙背,雲林縣,66,懸浮微粒,普通,1.9,0.39,53,87,50,8.8,1.6,318,6,2014-10-20 18:00
淡水,新北市,46,,良好,4.2,0.14,38,51,23,13,,,2,2014-10-20 18:00
麥寮,雲林縣,74,懸浮微粒,普通,1.5,0.32,54,86,43,8.8,2.5,54,5,2014-10-20 18:00
善化,臺南市,68,懸浮微粒,普通,4.8,0.37,52,80,36,17,1.9,309,5,2014-10-20 18:00
復興,高雄市,64,懸浮微粒,普通,3.4,0.96,,64,32,24,0.5,195,4,2014-10-20 18:00
湖口,新竹縣,62,懸浮微粒,普通,4.5,0.29,68,72,25,4.6,1.9,329,3,2014-10-20 18:00
菜寮,新北市,49,,良好,6.3,0.89,20,59,34,44,1.1,277,3,2014-10-20 18:00
陽明,臺北市,33,,良好,0.8,0.19,40,12,9,6.6,,,1,2014-10-20 18:00
新竹,新竹市,58,懸浮微粒,普通,0.8,0.54,64,49,40,13,1.7,296,6,2014-10-20 18:00
新店,新北市,26,,良好,1.5,0.43,28,22,9,12,1.7,140,1,2014-10-20 18:00
新莊,新北市,50,,良好,6.5,1.1,20,76,35,54,1.2,20,3,2014-10-20 18:00
新港,嘉義縣,77,懸浮微粒,普通,0.9,0.34,56,106,43,8.1,2.4,318,5,2014-10-20 18:00
新營,臺南市,66,懸浮微粒,普通,4.6,0.53,61,77,35,18,2.1,20,5,2014-10-20 18:00
楠梓,高雄市,68,懸浮微粒,普通,3.3,0.45,76,77,62,11,1.1,265,6,2014-10-20 18:00
萬里,新北市,31,,良好,5,0.22,14,29,9,15,0.9,186,1,2014-10-20 18:00
萬華,臺北市,39,,良好,5,1.24,12,48,27,53,0.7,331,2,2014-10-20 18:00
嘉義,嘉義市,67,懸浮微粒,普通,3.7,0.75,48,82,39,25,1.8,336,6,2014-10-20 18:00
彰化,彰化縣,68,懸浮微粒,普通,4.3,0.8,60,85,69,22,2.1,29,8,2014-10-20 18:00
臺西,雲林縣,58,懸浮微粒,普通,2.5,0.19,67,68,44,7.3,4,32,5,2014-10-20 18:00
臺東,臺東縣,22,,良好,1.2,0.43,25,17,11,6.6,1.5,49,1,2014-10-20 18:00
臺南,臺南市,59,懸浮微粒,普通,6.2,0.71,59,69,40,19,1.9,300,5,2014-10-20 18:00
鳳山,高雄市,71,懸浮微粒,普通,4,0.84,56,82,42,,1.1,271,5,2014-10-20 18:00
潮州,屏東縣,75,懸浮微粒,普通,5.9,0.59,76,80,41,15,1.2,245,6,2014-10-20 18:00
線西,彰化縣,72,臭氧,普通,3.4,0.38,86,61,42,8.8,2.4,95,4,2014-10-20 18:00
橋頭,高雄市,70,懸浮微粒,普通,7.8,0.54,70,93,40,14,2.5,242,5,2014-10-20 18:00
頭份,苗栗縣,66,懸浮微粒,普通,2.6,0.47,67,68,46,13,1.2,326,7,2014-10-20 18:00
龍潭,桃園縣,64,懸浮微粒,普通,6.2,0.79,58,93,49,,1.9,324,4,2014-10-20 18:00
