SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,32,,良好,1.4,0.15,39,8,14,2.6,1.7,297,,2014-09-22 10:00
三重,新北市,28,,良好,4.1,2.57,,38,21,43,,,,2014-09-22 10:00
三義,苗栗縣,30,,良好,1.4,0.17,36,6,3,3.4,2.7,177,,2014-09-22 10:00
土城,新北市,20,,良好,2.9,0.31,24,15,5,18,1.3,259,,2014-09-22 10:00
士林,臺北市,22,,良好,1.4,0.32,26,20,6,14,1.2,258,,2014-09-22 10:00
大同,臺北市,30,,良好,3.1,1.81,,32,6,37,,,,2014-09-22 10:00
大里,臺中市,31,,良好,2,0.26,38,22,0,8.3,1.4,236,,2014-09-22 10:00
大園,桃園縣,30,,良好,1.8,0.17,36,20,7,6.5,3.3,215,,2014-09-22 10:00
大寮,高雄市,27,,良好,17,0.32,24,38,0,17,1.9,292,,2014-09-22 10:00
小港,高雄市,35,,良好,6.5,0.72,42,70,15,25,1.4,33,,2014-09-22 10:00
中山,臺北市,26,,良好,3,1.27,9.6,29,7,31,1.7,256,,2014-09-22 10:00
中壢,桃園縣,23,,良好,2.7,1.31,11,17,6,31,1.4,167,,2014-09-22 10:00
仁武,高雄市,26,,良好,12,0.44,13,32,10,28,1.3,308,,2014-09-22 10:00
斗六,雲林縣,33,,良好,2.6,0.18,39,13,5,1.9,1.7,48,,2014-09-22 10:00
冬山,宜蘭縣,19,,良好,4,0.33,15,24,8,13,2.7,128,,2014-09-22 10:00
古亭,臺北市,20,,良好,2.2,0.66,13,22,10,26,1.7,269,,2014-09-22 10:00
左營,高雄市,32,,良好,2.8,0.5,36,44,11,13,1.7,332,,2014-09-22 10:00
平鎮,桃園縣,21,,良好,1.2,0.23,26,11,4,15,2.3,250,,2014-09-22 10:00
永和,新北市,11,,良好,3.1,1.3,9,13,11,29,1.9,253,,2014-09-22 10:00
安南,臺南市,24,,良好,4.2,0.3,28,19,13,11,2.4,14,,2014-09-22 10:00
朴子,嘉義縣,30,,良好,1.6,0.22,37,29,6,5.9,2.1,38,,2014-09-22 10:00
汐止,新北市,14,,良好,3.1,0.53,17,7,4,24,1.6,228,,2014-09-22 10:00
竹山,南投縣,33,,良好,2.5,0.15,40,10,1,4.4,1.9,292,,2014-09-22 10:00
竹東,新竹縣,29,,良好,0.3,0.19,35,13,0,4.8,2,240,,2014-09-22 10:00
西屯,臺中市,28,,良好,4.2,0.25,34,17,4,13,1.7,86,,2014-09-22 10:00
沙鹿,臺中市,22,,良好,5.3,0.35,27,24,8,14,1.7,311,,2014-09-22 10:00
