SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,52,懸浮微粒,普通,1.6,0.21,19,41,33,18,1.6,48,3,2014-11-04 21:00
三重,新北市,53,懸浮微粒,普通,3.6,1.92,,61,10,44,,,2,2014-11-04 21:00
三義,苗栗縣,27,,良好,1.8,0.21,24,24,19,8.7,2.8,27,2,2014-11-04 21:00
土城,新北市,38,,良好,1.8,0.36,29,37,14,13,1.3,155,2,2014-11-04 21:00
士林,臺北市,31,,良好,1.1,0.23,37,15,6,9,2.3,115,1,2014-11-04 21:00
大同,臺北市,53,懸浮微粒,普通,3.5,1.85,,68,17,46,,,2,2014-11-04 21:00
大里,臺中市,54,懸浮微粒,普通,3.1,0.86,3.2,53,20,39,1.2,215,2,2014-11-04 21:00
大園,桃園縣,40,,良好,3.6,0.35,25,34,9,23,5.4,59,2,2014-11-04 21:00
大寮,高雄市,51,懸浮微粒,普通,2.7,0.2,35,28,0,9.4,1.1,268,2,2014-11-04 21:00
小港,高雄市,60,懸浮微粒,普通,11,0.25,22,51,23,24,1.8,200,3,2014-11-04 21:00
中山,臺北市,52,懸浮微粒,普通,4.2,0.98,3.7,55,11,42,1.7,103,2,2014-11-04 21:00
中壢,桃園縣,52,懸浮微粒,普通,3.2,0.91,18,55,7,26,1.3,223,2,2014-11-04 21:00
仁武,高雄市,61,懸浮微粒,普通,2.9,0.37,42,57,27,16,1.6,228,3,2014-11-04 21:00
斗六,雲林縣,66,懸浮微粒,普通,3.1,0.51,10,57,31,27,1.5,295,4,2014-11-04 21:00
冬山,宜蘭縣,39,,良好,0.7,0.16,31,32,10,6.8,1.6,295,2,2014-11-04 21:00
古亭,臺北市,36,,良好,1.2,0.37,24,33,6,17,2.5,104,1,2014-11-04 21:00
左營,高雄市,58,懸浮微粒,普通,2.5,0.36,52,51,23,9.3,1.7,250,3,2014-11-04 21:00
平鎮,桃園縣,47,,良好,2.2,0.41,27,47,10,16,2.8,64,2,2014-11-04 21:00
永和,新北市,27,,良好,1.4,0.44,24,22,9,17,1.9,132,1,2014-11-04 21:00
安南,臺南市,73,懸浮微粒,普通,5.2,0.44,25,86,39,27,1.3,11,4,2014-11-04 21:00
朴子,嘉義縣,78,懸浮微粒,普通,5,0.38,17,80,22,21,1.3,42,3,2014-11-04 21:00
汐止,新北市,38,,良好,5.1,0.41,16,34,20,26,1.2,56,2,2014-11-04 21:00
竹山,南投縣,72,懸浮微粒,普通,4.2,0.44,16,68,25,26,0.6,250,4,2014-11-04 21:00
竹東,新竹縣,37,,良好,1.8,0.29,30,34,9,8.5,1.4,131,1,2014-11-04 21:00
西屯,臺中市,48,,良好,2.1,0.46,13,48,14,27,1.7,39,2,2014-11-04 21:00
沙鹿,臺中市,48,,良好,2.1,0.28,16,40,9,20,2.9,19,2,2014-11-04 21:00
宜蘭,宜蘭縣,39,,良好,1.9,0.28,26,35,4,6.5,1.1,280,1,2014-11-04 21:00
忠明,臺中市,45,,良好,4.1,0.66,5.1,30,21,33,1.2,322,2,2014-11-04 21:00
松山,臺北市,32,,良好,2.6,0.79,4.7,29,9,40,1.5,56,1,2014-11-04 21:00
板橋,新北市,40,,良好,0.8,0.68,12,37,11,30,1.6,93,2,2014-11-04 21:00
林口,新北市,33,,良好,4.3,0.38,21,28,22,25,3.2,92,2,2014-11-04 21:00
林園,高雄市,31,,良好,1.9,0.23,37,21,17,,1.4,98,2,2014-11-04 21:00
花蓮,花蓮縣,31,,良好,1.7,0.62,19,29,9,20,0.7,253,1,2014-11-04 21:00
金門,金門縣,59,懸浮微粒,普通,3.2,0.27,55,60,25,8.8,3.1,71,3,2014-11-04 21:00
前金,高雄市,56,懸浮微粒,普通,3.3,0.27,50,50,16,8.8,2.4,215,2,2014-11-04 21:00
前鎮,高雄市,58,懸浮微粒,普通,3,0.23,37,44,21,12,1.2,166,3,2014-11-04 21:00
南投,南投縣,63,懸浮微粒,普通,2.6,0.57,5.6,57,18,32,0.8,213,3,2014-11-04 21:00
屏東,屏東縣,59,懸浮微粒,普通,5.5,0.62,41,59,16,20,1.8,355,2,2014-11-04 21:00
恆春,屏東縣,38,,良好,0.9,0.09,46,28,6,3,9.3,38,1,2014-11-04 21:00
美濃,高雄市,68,懸浮微粒,普通,3.7,0.51,32,78,35,18,0.7,70,4,2014-11-04 21:00
苗栗,苗栗縣,35,,良好,3.5,0.45,22,35,18,18,1.4,45,2,2014-11-04 21:00
埔里,南投縣,62,懸浮微粒,普通,2.5,0.56,28,64,42,23,0.8,294,5,2014-11-04 21:00
桃園,桃園縣,28,,良好,4.5,0.49,24,24,9,20,2.1,85,2,2014-11-04 21:00
馬公,澎湖縣,37,,良好,1.3,0.15,42,34,11,2.6,5.1,84,1,2014-11-04 21:00
馬祖,連江縣,46,,良好,2.1,0.15,54,35,12,3.2,3.1,57,2,2014-11-04 21:00
基隆,基隆市,23,,良好,1.7,0.81,14,19,11,24,0.4,242,1,2014-11-04 21:00
崙背,雲林縣,62,懸浮微粒,普通,2.7,0.31,17,58,24,16,1.4,311,3,2014-11-04 21:00
淡水,新北市,35,,良好,1.8,0.69,7.5,35,13,26,,,1,2014-11-04 21:00
麥寮,雲林縣,84,懸浮微粒,普通,8.4,0.42,10,73,24,28,1.5,27,3,2014-11-04 21:00
善化,臺南市,77,懸浮微粒,普通,4.6,0.41,24,82,39,19,1.6,28,5,2014-11-04 21:00
復興,高雄市,60,懸浮微粒,普通,4.2,0.32,33,51,8,8.8,0.9,267,2,2014-11-04 21:00
湖口,新竹縣,40,,良好,2.4,0.34,28,34,5,15,5,55,1,2014-11-04 21:00
菜寮,新北市,42,,良好,2.4,0.56,14,39,19,29,2.7,100,2,2014-11-04 21:00
陽明,臺北市,36,,良好,1.8,0.1,43,13,6,0.8,,,1,2014-11-04 21:00
新竹,新竹市,46,,良好,1.3,0.34,29,35,15,16,3.1,61,2,2014-11-04 21:00
新店,新北市,26,,良好,1.8,0.47,26,27,11,18,2.1,136,2,2014-11-04 21:00
新莊,新北市,35,,良好,1.4,0.67,16,28,15,27,2.6,83,2,2014-11-04 21:00
新港,嘉義縣,74,懸浮微粒,普通,3.3,0.35,17,70,22,17,1.1,321,3,2014-11-04 21:00
新營,臺南市,80,懸浮微粒,普通,5.7,0.43,18,94,30,24,1.4,32,4,2014-11-04 21:00
楠梓,高雄市,61,懸浮微粒,普通,3,0.46,54,51,17,13,0.6,245,3,2014-11-04 21:00
萬里,新北市,52,懸浮微粒,普通,1.5,0.1,46,49,10,3.3,4.9,56,1,2014-11-04 21:00
萬華,臺北市,34,,良好,1.6,0.59,11,32,13,35,1.9,88,2,2014-11-04 21:00
嘉義,嘉義市,77,懸浮微粒,普通,5,0.75,7.3,90,45,33,0.8,1.9,5,2014-11-04 21:00
彰化,彰化縣,46,,良好,3.4,0.63,5.1,41,15,32,1.1,340,2,2014-11-04 21:00
臺西,雲林縣,51,懸浮微粒,普通,2.3,0.2,30,46,11,9.3,2.5,56,2,2014-11-04 21:00
臺東,臺東縣,30,,良好,1.2,0.29,34,24,11,5.7,2.5,294,1,2014-11-04 21:00
臺南,臺南市,59,懸浮微粒,普通,5.3,0.57,32,64,29,25,1.7,41,3,2014-11-04 21:00
鳳山,高雄市,64,懸浮微粒,普通,3.5,0.63,31,62,18,17,1,262,3,2014-11-04 21:00
潮州,屏東縣,55,懸浮微粒,普通,1.5,0.27,24,42,16,11,1.7,66,2,2014-11-04 21:00
線西,彰化縣,50,,良好,3.1,0.22,15,43,15,25,3.1,38,2,2014-11-04 21:00
橋頭,高雄市,62,懸浮微粒,普通,3,0.42,56,61,12,11,1.1,188,2,2014-11-04 21:00
頭份,苗栗縣,38,,良好,2.2,0.29,30,33,13,24,1.7,85,2,2014-11-04 21:00
龍潭,桃園縣,39,,良好,1.2,0.25,37,41,9,9.7,3.7,104,2,2014-11-04 21:00
豐原,臺中市,60,懸浮微粒,普通,1.4,0.24,30,52,11,6.8,1,122,2,2014-11-04 21:00
關山,臺東縣,31,,良好,1.2,,32,32,9,3.9,1.3,55,1,2014-11-04 21:00
觀音,桃園縣,46,,良好,7,0.28,18,44,12,27,5.9,102,2,2014-11-04 21:00
