SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,25,懸浮微粒,良好,4.3,0.16,27,26,21,6.4,3.3,230,,2014-07-16 19:00
三重,新北市,45,懸浮微粒,良好,2.7,1.97,,44,23,22,,,,2014-07-16 19:00
三義,苗栗縣,35,懸浮微粒,良好,2,0.17,31,39,26,7,3.5,31,,2014-07-16 19:00
土城,新北市,36,懸浮微粒,良好,1.2,0.23,13,23,10,8.3,2.3,141,,2014-07-16 19:00
士林,臺北市,30,懸浮微粒,良好,1.4,0.2,13,31,10,7,3.4,106,,2014-07-16 19:00
大同,臺北市,50,懸浮微粒,良好,4.5,3.66,,51,10,22,,,,2014-07-16 19:00
大里,臺中市,42,懸浮微粒,良好,2.2,0.38,38,33,17,13,2.3,24,,2014-07-16 19:00
大園,桃園縣,42,懸浮微粒,良好,2.8,0.16,35,39,25,12,2.7,341,,2014-07-16 19:00
大寮,高雄市,41,懸浮微粒,良好,2.4,0.33,22,40,7,15,0.6,205,,2014-07-16 19:00
小港,高雄市,45,懸浮微粒,良好,3.2,0.33,21,38,10,16,1.1,318,,2014-07-16 19:00
中山,臺北市,44,懸浮微粒,良好,-0.4,0.55,3.9,43,10,15,3.1,121,,2014-07-16 19:00
中壢,桃園縣,56,懸浮微粒,普通,3.6,0.83,31,52,35,23,1.2,122,,2014-07-16 19:00
仁武,高雄市,42,懸浮微粒,良好,3.9,0.45,11,47,16,24,0.9,67,,2014-07-16 19:00
斗六,雲林縣,48,懸浮微粒,良好,6.7,0.39,27,53,24,14,3.2,44,,2014-07-16 19:00
冬山,宜蘭縣,26,懸浮微粒,良好,1.2,0.14,8.5,20,0,6.6,4.5,155,,2014-07-16 19:00
古亭,臺北市,32,懸浮微粒,良好,1.5,0.4,9,32,9,9.1,4,107,,2014-07-16 19:00
左營,高雄市,36,懸浮微粒,良好,2,0.14,25,30,9,3.3,2.2,305,,2014-07-16 19:00
平鎮,桃園縣,52,懸浮微粒,普通,4.1,0.26,41,49,28,13,1.4,26,,2014-07-16 19:00
永和,新北市,18,懸浮微粒,良好,0.2,0.51,11,12,9,7.7,2.2,131,,2014-07-16 19:00
安南,臺南市,36,懸浮微粒,良好,2.3,0.16,29,32,14,5.7,3.4,321,,2014-07-16 19:00
朴子,嘉義縣,42,懸浮微粒,良好,2.2,0.16,29,40,16,5.2,2,334,,2014-07-16 19:00
汐止,新北市,22,懸浮微粒,良好,2,0.18,11,23,9,6.2,1.5,84,,2014-07-16 19:00
竹山,南投縣,47,懸浮微粒,良好,2.9,0.21,51,38,10,8.1,1.8,46,,2014-07-16 19:00
竹東,新竹縣,51,臭氧,普通,4.1,0.29,62,50,30,12,1.5,332,,2014-07-16 19:00
西屯,臺中市,28,懸浮微粒,良好,2.5,0.08,32,34,16,9.5,3.2,55,,2014-07-16 19:00
沙鹿,臺中市,23,臭氧,良好,1.8,0.15,28,16,14,8.7,4.4,44,,2014-07-16 19:00
宜蘭,宜蘭縣,38,懸浮微粒,良好,2.3,0.24,9.5,42,4,4.4,3.8,130,,2014-07-16 19:00
忠明,臺中市,33,懸浮微粒,良好,2.4,0.33,33,26,17,14,2,9.3,,2014-07-16 19:00
松山,臺北市,23,懸浮微粒,良好,5,0.33,8.8,24,13,8.7,2.7,83,,2014-07-16 19:00
板橋,新北市,29,懸浮微粒,良好,1.3,0.62,5.6,27,11,17,1.3,115,,2014-07-16 19:00
林口,新北市,34,懸浮微粒,良好,1.5,0.31,12,23,8,11,1.9,95,,2014-07-16 19:00
