SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,25,懸浮微粒,良好,2.7,0.16,13,26,14,6.1,1.7,213,,2014-06-22 22:00
三重,新北市,45,懸浮微粒,良好,5.3,1.69,,46,27,42,,,,2014-06-22 22:00
三義,苗栗縣,32,懸浮微粒,良好,4.7,0.24,18,40,14,11,3.2,203,,2014-06-22 22:00
土城,新北市,26,懸浮微粒,良好,1,0.71,2,18,8,28,1.3,163,,2014-06-22 22:00
士林,臺北市,34,懸浮微粒,良好,4.2,0.5,6.2,36,19,26,1.2,175,,2014-06-22 22:00
大同,臺北市,47,懸浮微粒,良好,5.6,1.28,,52,23,42,,,,2014-06-22 22:00
大里,臺中市,49,懸浮微粒,良好,3.6,0.35,18,52,16,14,1.4,110,,2014-06-22 22:00
大園,桃園縣,38,懸浮微粒,良好,3.6,0.37,17,36,13,18,1.3,162,,2014-06-22 22:00
大寮,高雄市,17,臭氧,良好,0.7,0.13,21,9,5,3.5,1.3,169,,2014-06-22 22:00
小港,高雄市,43,懸浮微粒,良好,31,0.19,19,41,10,12,2.7,177,,2014-06-22 22:00
中山,臺北市,50,懸浮微粒,良好,4.1,0.78,7.8,48,17,34,0.8,127,,2014-06-22 22:00
中壢,桃園縣,40,懸浮微粒,良好,2.2,1.44,10,27,4,23,1.6,202,,2014-06-22 22:00
仁武,高雄市,37,懸浮微粒,良好,1.3,0.24,20,32,14,8.4,2.3,166,,2014-06-22 22:00
斗六,雲林縣,38,懸浮微粒,良好,2.8,0.31,17,34,22,10,1.7,223,,2014-06-22 22:00
冬山,宜蘭縣,27,懸浮微粒,良好,2.1,0.15,15,27,17,2.9,1.4,204,,2014-06-22 22:00
古亭,臺北市,36,懸浮微粒,良好,1.2,0.71,6.9,31,13,26,1,89,,2014-06-22 22:00
左營,高雄市,36,懸浮微粒,良好,9.3,0.32,15,33,15,14,2.5,178,,2014-06-22 22:00
平鎮,桃園縣,43,懸浮微粒,良好,0.4,0.36,23,28,10,12,1.5,110,,2014-06-22 22:00
永和,新北市,22,懸浮微粒,良好,0.8,1.13,3.2,11,7,28,0.9,125,,2014-06-22 22:00
安南,臺南市,29,懸浮微粒,良好,4.7,0.34,9.7,44,13,16,2.7,174,,2014-06-22 22:00
朴子,嘉義縣,53,懸浮微粒,普通,2.3,0.24,15,50,12,7,2.3,188,,2014-06-22 22:00
汐止,新北市,31,懸浮微粒,良好,3.9,0.42,1.4,29,21,26,1.2,76,,2014-06-22 22:00
竹山,南投縣,25,懸浮微粒,良好,4.1,0.27,16,28,3,10,0.5,308,,2014-06-22 22:00
竹東,新竹縣,30,懸浮微粒,良好,2.8,0.23,9.6,29,12,12,0.6,76,,2014-06-22 22:00
西屯,臺中市,48,懸浮微粒,良好,3.2,0.23,21,52,12,10,2.3,205,,2014-06-22 22:00
沙鹿,臺中市,29,懸浮微粒,良好,2.7,0.26,17,34,12,9.8,2.5,207,,2014-06-22 22:00
宜蘭,宜蘭縣,35,懸浮微粒,良好,2.2,0.3,11,31,6,9.7,0.6,327,,2014-06-22 22:00
忠明,臺中市,34,懸浮微粒,良好,3.8,0.37,21,40,21,13,2.1,193,,2014-06-22 22:00
松山,臺北市,34,懸浮微粒,良好,1.8,0.55,9.6,28,14,25,0.8,64,,2014-06-22 22:00
板橋,新北市,24,懸浮微粒,良好,1.8,0.96,3.6,5,9,30,1,58,,2014-06-22 22:00
林口,新北市,40,懸浮微粒,良好,2.3,0.4,18,33,21,17,0.9,82,,2014-06-22 22:00
林園,高雄市,24,臭氧,良好,1.4,0.09,29,16,13,1.4,2,155,,2014-06-22 22:00
花蓮,花蓮縣,40,懸浮微粒,良好,1.2,0.32,19,33,9,9.6,2.3,38,,2014-06-22 22:00
金門,金門縣,20,懸浮微粒,良好,3,0.11,22,21,1,6.2,2.8,174,,2014-06-22 22:00
前金,高雄市,32,懸浮微粒,良好,8.8,0.27,14,36,4,17,1.5,177,,2014-06-22 22:00
前鎮,高雄市,21,懸浮微粒,良好,6,0.16,18,21,5,9.7,2.6,158,,2014-06-22 22:00
南投,南投縣,54,懸浮微粒,普通,2.4,0.24,20,33,16,8.4,2,175,,2014-06-22 22:00
屏東,屏東縣,29,懸浮微粒,良好,2,0.61,12,29,1,15,1.6,177,,2014-06-22 22:00
恆春,屏東縣,31,懸浮微粒,良好,0.9,0.06,31,31,6,0.4,4.5,216,,2014-06-22 22:00
美濃,高雄市,13,懸浮微粒,良好,0.6,0.18,7.6,12,3,5,1.2,75,,2014-06-22 22:00
苗栗,苗栗縣,22,懸浮微粒,良好,3.3,0.37,7.3,24,0,15,0.8,139,,2014-06-22 22:00
埔里,南投縣,37,懸浮微粒,良好,1.8,0.4,12,45,26,10,0.6,296,,2014-06-22 22:00
桃園,桃園縣,34,懸浮微粒,良好,3.7,0.44,16,22,17,15,0.8,79,,2014-06-22 22:00
馬公,澎湖縣,18,懸浮微粒,良好,2.8,0.28,19,15,0,5.9,1.4,175,,2014-06-22 22:00
馬祖,連江縣,39,臭氧,良好,1.2,0.15,46,15,1,2.3,4.9,50,,2014-06-22 22:00
基隆,基隆市,28,懸浮微粒,良好,1,0.39,12,27,17,18,0.4,145,,2014-06-22 22:00
崙背,雲林縣,36,懸浮微粒,良好,2.6,0.16,14,34,5,8.5,2.3,172,,2014-06-22 22:00
淡水,新北市,35,懸浮微粒,良好,2.4,0.57,6.9,38,26,24,,,,2014-06-22 22:00
麥寮,雲林縣,28,懸浮微粒,良好,1.2,0.17,17,26,5,5.6,2.4,206,,2014-06-22 22:00
善化,臺南市,35,懸浮微粒,良好,1.7,0.16,15,27,0,7.4,2.9,159,,2014-06-22 22:00
復興,高雄市,18,懸浮微粒,良好,7.1,0.28,11,16,4,13,0.8,205,,2014-06-22 22:00
湖口,新竹縣,19,懸浮微粒,良好,2.2,0.15,21,18,11,5,3,254,,2014-06-22 22:00
菜寮,新北市,24,懸浮微粒,良好,2.6,0.68,12,23,26,26,0.9,122,,2014-06-22 21:00
陽明,臺北市,17,臭氧,良好,2,0.12,20,12,7,5.7,,,,2014-06-22 22:00
新竹,新竹市,25,懸浮微粒,良好,0.7,0.36,13,16,1,11,2.3,239,,2014-06-22 22:00
新店,新北市,17,懸浮微粒,良好,0.8,0.49,12,11,3,19,0.6,101,,2014-06-22 22:00
新莊,新北市,22,懸浮微粒,良好,1.9,0.85,8.7,12,16,30,1.1,2.7,,2014-06-22 22:00
新港,嘉義縣,40,懸浮微粒,良好,2.3,0.15,17,34,9,5.4,2.9,189,,2014-06-22 22:00
新營,臺南市,33,懸浮微粒,良好,3.8,0.19,17,23,12,5.2,2.1,179,,2014-06-22 22:00
楠梓,高雄市,31,懸浮微粒,良好,4,0.31,13,28,8,14,2.2,167,,2014-06-22 22:00
萬里,新北市,29,懸浮微粒,良好,6.7,0.18,18,28,14,10,2.1,198,,2014-06-22 22:00
萬華,臺北市,22,懸浮微粒,良好,1.3,0.73,6.9,13,6,29,1.1,181,,2014-06-22 22:00
嘉義,嘉義市,28,懸浮微粒,良好,1,0.15,19,31,11,5.7,2.2,217,,2014-06-22 22:00
彰化,彰化縣,33,懸浮微粒,良好,2.1,0.28,14,39,13,9,1.5,223,,2014-06-22 22:00
臺西,雲林縣,20,懸浮微粒,良好,2.2,0.13,22,17,6,4.3,3.1,206,,2014-06-22 22:00
臺東,臺東縣,27,懸浮微粒,良好,1.3,0.32,20,20,7,4.4,1.2,227,,2014-06-22 22:00
臺南,臺南市,27,懸浮微粒,良好,3,0.31,14,25,7,12,1.7,177,,2014-06-22 22:00
鳳山,高雄市,41,懸浮微粒,良好,1.3,0.33,19,33,3,7.5,1.6,162,,2014-06-22 22:00
潮州,屏東縣,22,懸浮微粒,良好,1.3,0.1,16,22,6,4,1.9,149,,2014-06-22 22:00
線西,彰化縣,28,懸浮微粒,良好,1.5,0.18,19,32,12,4.6,2.4,208,,2014-06-22 22:00
橋頭,高雄市,16,懸浮微粒,良好,6.3,0.32,17,13,0,16,3.2,157,,2014-06-22 22:00
頭份,苗栗縣,26,懸浮微粒,良好,4.7,0.24,13,24,9,13,2,214,,2014-06-22 22:00
龍潭,桃園縣,47,懸浮微粒,良好,1.3,0.28,20,44,7,10,1,100,,2014-06-22 22:00
豐原,臺中市,54,懸浮微粒,普通,4.6,0.26,25,55,22,8.1,4.2,201,,2014-06-22 22:00
關山,臺東縣,59,懸浮微粒,普通,1,,14,26,4,3.9,0.9,249,,2014-06-22 22:00
觀音,桃園縣,37,懸浮微粒,良好,4.2,0.1,21,39,5,7.4,3.4,247,,2014-06-22 22:00
