SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,58,懸浮微粒,普通,,.13,13,26,13,4.1,1.2,141,,2014-05-11 23:00
三重,新北市,58,懸浮微粒,普通,4.9,2.48,,63,41,49,,,,2014-05-11 23:00
三義,苗栗縣,31,懸浮微粒,良好,2.3,.17,21,24,13,6.6,4.5,191,,2014-05-11 23:00
土城,新北市,56,懸浮微粒,普通,5.2,.92,3.7,71,43,32,.4,137,,2014-05-11 23:00
士林,台北市,40,懸浮微粒,良好,1.7,.85,5.3,39,22,29,1.6,115,,2014-05-11 23:00
大同,台北市,58,懸浮微粒,普通,5.4,1.77,,65,22,46,,,,2014-05-11 23:00
大里,台中市,29,懸浮微粒,良好,3.6,.41,9.4,27,10,16,1.2,127,,2014-05-11 23:00
大園,桃園縣,50,懸浮微粒,良好,8.8,.86,22,79,40,31,2,158,,2014-05-11 23:00
大寮,高雄市,20,懸浮微粒,良好,2.1,.32,2.8,29,11,15,.9,172,,2014-05-11 23:00
小港,高雄市,30,懸浮微粒,良好,13,.2,25,38,10,7,2,175,,2014-05-11 23:00
中山,台北市,59,懸浮微粒,普通,5.3,1.38,1.5,63,24,44,.7,33,,2014-05-11 23:00
中壢,桃園縣,62,懸浮微粒,普通,3.2,1.65,16,85,34,40,1.1,200,,2014-05-11 23:00
仁武,高雄市,46,懸浮微粒,良好,4.9,.56,3.5,74,25,21,1.4,141,,2014-05-11 23:00
斗六,雲林縣,34,懸浮微粒,良好,2.2,.26,9.4,34,4,11,1.3,124,,2014-05-11 23:00
冬山,宜蘭縣,26,懸浮微粒,良好,2.3,.31,11,27,9,13,.8,168,,2014-05-11 23:00
古亭,台北市,50,懸浮微粒,良好,2.6,1.2,2.1,35,21,34,1.2,184,,2014-05-11 23:00
台西,雲林縣,21,懸浮微粒,良好,1.3,.12,15,17,13,3.5,3.3,176,,2014-05-11 23:00
台東,台東縣,26,懸浮微粒,良好,1,.36,7.2,27,12,5.6,.8,240,,2014-05-11 23:00
台南,台南市,36,懸浮微粒,良好,4.6,.52,2.6,37,7,23,1.8,148,,2014-05-11 23:00
左營,高雄市,42,懸浮微粒,良好,4.5,.61,9.2,41,11,23,2.3,168,,2014-05-11 23:00
