SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,60,懸浮微粒,普通,4.6,0.38,27,76,44,16,3.7,60,6,2014-12-05 20:00
三重,新北市,74,懸浮微粒,普通,6.5,2.56,,91,44,57,,,4,2014-12-05 20:00
三義,苗栗縣,52,懸浮微粒,普通,2.4,0.3,35,53,28,6.8,3.7,36,3,2014-12-05 20:00
土城,新北市,62,懸浮微粒,普通,3.6,0.61,31,73,46,22,1.6,142,4,2014-12-05 20:00
士林,臺北市,60,懸浮微粒,普通,4,0.59,29,63,38,25,2.2,114,3,2014-12-05 20:00
大同,臺北市,70,懸浮微粒,普通,8.1,2.59,,92,29,60,,,3,2014-12-05 20:00
大里,臺中市,56,懸浮微粒,普通,3.8,0.82,6.7,65,32,40,2.2,23,3,2014-12-05 20:00
大園,桃園縣,66,懸浮微粒,普通,4.5,0.49,35,85,36,21,5.3,56,3,2014-12-05 20:00
大寮,高雄市,66,懸浮微粒,普通,2.5,0.54,24,89,38,20,0.7,224,4,2014-12-05 20:00
小港,高雄市,64,懸浮微粒,普通,7.5,0.71,18,71,36,37,0.5,207,4,2014-12-05 20:00
中山,臺北市,77,懸浮微粒,普通,4.8,1,15,108,37,42,1.4,96,3,2014-12-05 20:00
中壢,桃園縣,70,懸浮微粒,普通,6.3,1.08,20,88,39,37,1.7,167,3,2014-12-05 20:00
仁武,高雄市,76,懸浮微粒,普通,6.3,0.96,1.9,125,53,39,1.1,12,5,2014-12-05 20:00
斗六,雲林縣,62,懸浮微粒,普通,3.5,0.61,8.6,82,46,32,2.2,6.7,4,2014-12-05 20:00
冬山,宜蘭縣,64,懸浮微粒,普通,2.5,0.36,28,66,31,12,1,21,3,2014-12-05 20:00
古亭,臺北市,62,懸浮微粒,普通,3.6,0.65,24,75,40,26,2.4,97,4,2014-12-05 20:00
左營,高雄市,68,懸浮微粒,普通,13,1.13,2.3,103,51,56,1.5,54,5,2014-12-05 20:00
平鎮,桃園縣,72,懸浮微粒,普通,5.6,0.62,30,96,43,24,3.4,58,4,2014-12-05 20:00
永和,新北市,60,懸浮微粒,普通,4.1,0.65,32,67,33,20,2,102,3,2014-12-05 20:00
安南,臺南市,69,懸浮微粒,普通,5,0.54,19,87,45,28,2.6,24,5,2014-12-05 20:00
朴子,嘉義縣,80,懸浮微粒,普通,4.3,0.42,21,123,66,20,2.3,61,7,2014-12-05 20:00
汐止,新北市,62,懸浮微粒,普通,4.9,0.82,4.6,82,48,48,0.7,48,4,2014-12-05 20:00
竹山,南投縣,64,懸浮微粒,普通,3,0.54,9,81,38,31,1.9,127,5,2014-12-05 20:00
竹東,新竹縣,56,懸浮微粒,普通,1.9,0.35,42,66,31,9.7,1.5,122,3,2014-12-05 20:00
西屯,臺中市,56,懸浮微粒,普通,2.7,0.43,24,57,29,18,2.9,71,3,2014-12-05 20:00
沙鹿,臺中市,57,懸浮微粒,普通,3,0.37,29,57,22,17,5.3,36,3,2014-12-05 20:00
宜蘭,宜蘭縣,64,懸浮微粒,普通,2.3,0.64,15,82,32,19,1.5,53,3,2014-12-05 20:00
忠明,臺中市,56,懸浮微粒,普通,3.1,0.59,14,62,27,28,1.6,17,3,2014-12-05 20:00
松山,臺北市,58,懸浮微粒,普通,3.7,0.73,19,64,32,34,1.5,53,3,2014-12-05 20:00
板橋,新北市,62,懸浮微粒,普通,4.4,0.87,21,82,35,34,1.7,82,3,2014-12-05 20:00
林口,新北市,61,懸浮微粒,普通,4.9,0.61,23,81,46,31,3.1,68,4,2014-12-05 20:00
林園,高雄市,35,,良好,1.2,0.3,31,15,7,9.5,2.9,112,3,2014-12-05 20:00
花蓮,花蓮縣,58,懸浮微粒,普通,3.2,0.74,13,70,31,22,1.7,246,3,2014-12-05 20:00
金門,金門縣,60,懸浮微粒,普通,4.2,0.35,50,68,23,9.1,4,73,3,2014-12-05 20:00
前金,高雄市,68,懸浮微粒,普通,9.4,1.04,19,93,33,44,1.3,62,3,2014-12-05 20:00
前鎮,高雄市,63,懸浮微粒,普通,7.4,0.83,17,75,36,40,0.8,180,5,2014-12-05 20:00
南投,南投縣,68,懸浮微粒,普通,3.7,0.72,3.7,83,32,36,1.5,59,4,2014-12-05 20:00
屏東,屏東縣,72,懸浮微粒,普通,4.1,0.96,8.4,109,59,31,1.1,337,6,2014-12-05 20:00
恆春,屏東縣,49,,良好,2,0.24,46,46,20,2.8,12,32,3,2014-12-05 20:00
美濃,高雄市,71,懸浮微粒,普通,2.6,0.69,9.3,111,63,18,0.4,6.1,7,2014-12-05 20:00
苗栗,苗栗縣,56,懸浮微粒,普通,6,0.54,32,67,33,19,3.2,56,3,2014-12-05 20:00
埔里,南投縣,0,,,1.5,0.61,9.5,37,24,18,1,312,,2014-12-05 20:00
桃園,桃園縣,58,懸浮微粒,普通,6.1,0.73,27,68,45,27,2.2,83,3,2014-12-05 20:00
馬公,澎湖縣,54,懸浮微粒,普通,2.1,0.28,49,57,21,3.8,7.3,85,2,2014-12-05 20:00
馬祖,連江縣,47,,良好,4.5,0.26,47,46,20,5.4,3.1,62,2,2014-12-05 20:00
基隆,基隆市,54,懸浮微粒,普通,3.5,0.41,42,60,37,9.2,1.3,84,3,2014-12-05 20:00
崙背,雲林縣,71,懸浮微粒,普通,4,0.4,20,88,46,18,3.4,289,5,2014-12-05 20:00
淡水,新北市,60,懸浮微粒,普通,2.2,0.78,13,67,35,27,,,3,2014-12-05 20:00
麥寮,雲林縣,76,懸浮微粒,普通,9.8,0.5,17,90,34,28,4.9,62,4,2014-12-05 20:00
善化,臺南市,61,懸浮微粒,普通,4.8,0.52,16,91,47,26,2.8,78,5,2014-12-05 20:00
復興,高雄市,68,懸浮微粒,普通,8,1.04,3.5,89,41,38,1.2,85,5,2014-12-05 20:00
湖口,新竹縣,58,懸浮微粒,普通,4,0.5,30,73,32,21,5.7,50,3,2014-12-05 20:00
菜寮,新北市,63,懸浮微粒,普通,4.6,0.88,20,81,42,34,2.3,80,3,2014-12-05 20:00
