SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,28,,良好,2.7,0.27,2.2,34,24,12,0.6,306,,2014-08-22 05:00
三重,新北市,42,,良好,8.1,1.18,,51,21,25,,,,2014-08-22 05:00
三義,苗栗縣,28,,良好,2.5,0.29,5.2,37,18,17,0.7,241,,2014-08-22 05:00
土城,新北市,37,,良好,3.2,0.22,5.2,38,17,15,0.8,289,,2014-08-22 05:00
士林,臺北市,23,,良好,4.7,0.18,6.5,29,19,14,2.1,323,,2014-08-22 05:00
大同,臺北市,45,,良好,11,1.04,,55,14,24,,,,2014-08-22 05:00
大里,臺中市,35,,良好,2.7,0.34,4.2,35,24,14,0.8,221,,2014-08-22 05:00
大園,桃園縣,36,,良好,4.5,0.17,5.7,32,14,14,1.9,199,,2014-08-22 05:00
大寮,高雄市,28,,良好,3.3,0.29,1.2,17,20,15,0.6,221,,2014-08-22 05:00
小港,高雄市,29,,良好,2.9,0.23,9.1,26,8,11,1.3,65,,2014-08-22 05:00
中山,臺北市,41,,良好,11,0.46,1.5,45,17,24,1.3,251,,2014-08-22 05:00
中壢,桃園縣,43,,良好,4.1,0.36,6.9,51,19,15,1.5,209,,2014-08-22 05:00
仁武,高雄市,27,,良好,4.6,0.23,4.4,11,11,15,1.2,303,,2014-08-22 05:00
斗六,雲林縣,31,,良好,2.5,0.13,6.5,32,12,5.5,1,27,,2014-08-22 05:00
冬山,宜蘭縣,27,,良好,1.6,0.17,3.1,33,14,7.7,0.9,289,,2014-08-22 05:00
古亭,臺北市,24,,良好,1.5,0.18,8.3,22,13,7.2,1.4,181,,2014-08-22 05:00
左營,高雄市,24,,良好,4.8,0.26,4.6,24,6,12,1.6,33,,2014-08-22 05:00
平鎮,桃園縣,40,,良好,2.8,0.17,6.5,40,12,14,2.4,216,,2014-08-22 05:00
永和,新北市,27,,良好,2.7,0.42,5.9,33,14,12,0.8,126,,2014-08-22 05:00
安南,臺南市,27,,良好,2.1,0.16,6.1,32,14,9.8,1.2,26,,2014-08-22 05:00
朴子,嘉義縣,31,,良好,1.3,0.22,1.3,26,0,9.3,1,46,,2014-08-22 05:00
汐止,新北市,29,,良好,2.6,0.25,3.8,34,11,18,1.5,231,,2014-08-22 05:00
竹山,南投縣,32,,良好,1.7,0.09,3.9,29,7,6.6,0.5,352,,2014-08-22 05:00
竹東,新竹縣,29,,良好,1.5,0.1,13,29,1,,2.1,131,,2014-08-22 05:00
西屯,臺中市,42,,良好,2.4,0.31,1.5,47,14,14,1,219,,2014-08-22 05:00
沙鹿,臺中市,31,,良好,5.3,0.27,2.6,32,11,18,1.3,148,,2014-08-22 05:00
宜蘭,宜蘭縣,38,,良好,1.3,0.11,11,39,1,3,1.4,292,,2014-08-22 05:00
忠明,臺中市,31,,良好,3.5,0.4,3.3,28,13,17,0.7,217,,2014-08-22 05:00
松山,臺北市,22,,良好,3.1,0.27,6.5,21,8,15,1.8,204,,2014-08-22 05:00
板橋,新北市,34,,良好,4.6,0.26,2.3,43,12,18,1.3,228,,2014-08-22 05:00
林口,新北市,21,,良好,3.6,0.14,9.2,20,15,17,1.7,219,,2014-08-22 05:00
林園,高雄市,22,,良好,2.2,0.28,2.9,31,11,12,2,38,,2014-08-22 05:00
花蓮,花蓮縣,15,,良好,1.6,0.09,11,20,1,2.7,1.5,249,,2014-08-22 05:00
金門,金門縣,28,,良好,8.4,0.27,5.9,33,15,17,0.9,262,,2014-08-22 05:00
前金,高雄市,25,,良好,3.7,0.24,7.7,32,12,11,1.3,135,,2014-08-22 05:00
前鎮,高雄市,20,,良好,3.1,0.16,8.8,23,7,8.3,1,4.9,,2014-08-22 05:00
南投,南投縣,35,,良好,1.6,0.25,4.7,33,15,,0.8,81,,2014-08-22 05:00
屏東,屏東縣,31,,良好,1.8,0.21,6.5,32,0,8.3,1,308,,2014-08-22 05:00
恆春,屏東縣,22,,良好,,0.05,26,18,7,1.9,3.2,29,,2014-08-22 05:00
美濃,高雄市,20,,良好,1.5,0.17,5.6,23,8,5.2,0.4,46,,2014-08-22 05:00
苗栗,苗栗縣,26,,良好,2.9,0.27,6.8,33,15,13,1.4,178,,2014-08-22 05:00
埔里,南投縣,34,,良好,2.3,0.27,2.1,33,20,8,0.9,257,,2014-08-22 05:00
桃園,桃園縣,20,,良好,2.9,0.19,12,27,19,12,0.7,220,,2014-08-22 05:00
馬公,澎湖縣,14,,良好,1.2,0.1,17,7,0,2.5,1.1,157,,2014-08-22 05:00
馬祖,連江縣,34,,良好,3.5,0.16,10,40,13,5.9,2.4,195,,2014-08-22 05:00
基隆,基隆市,22,,良好,4.6,0.28,2.7,36,23,20,1.3,242,,2014-08-22 05:00
崙背,雲林縣,26,,良好,3.1,0.21,1.8,25,11,12,1.3,53,,2014-08-22 05:00
淡水,新北市,33,,良好,2.2,0.16,7.9,29,13,11,,,,2014-08-22 05:00
麥寮,雲林縣,47,,良好,1.6,0.15,3.5,51,11,9.5,0.5,35,,2014-08-22 05:00
善化,臺南市,23,,良好,2.1,0.17,4,28,10,6.6,1.4,334,,2014-08-22 05:00
復興,高雄市,12,,良好,2.6,0.18,7.7,17,12,8.7,0.7,84,,2014-08-22 05:00
湖口,新竹縣,21,,良好,4.6,0.16,1.6,23,19,19,1.7,180,,2014-08-22 05:00
菜寮,新北市,25,,良好,9.3,0.34,2.7,33,26,22,1.2,191,,2014-08-22 05:00
陽明,臺北市,18,,良好,1.4,0.09,22,,,3.1,,,,2014-08-22 05:00
新竹,新竹市,21,,良好,3.1,0.17,11,20,5,8.9,1.3,151,,2014-08-22 05:00
新店,新北市,22,,良好,1.5,0.17,9,22,2,4,1.7,170,,2014-08-22 05:00
新莊,新北市,27,,良好,13,0.38,0.5,44,27,22,0.4,217,,2014-08-22 05:00
新港,嘉義縣,26,,良好,2.6,0.22,1.2,28,11,11,1.1,44,,2014-08-22 05:00
新營,臺南市,28,,良好,1.7,0.32,3,35,9,6.2,1.3,61,,2014-08-22 05:00
楠梓,高雄市,31,,良好,3.3,0.17,3.5,34,7,11,1.6,49,,2014-08-22 05:00
萬里,新北市,29,,良好,2.6,0.24,5.9,31,10,10,3.6,213,,2014-08-22 05:00
萬華,臺北市,30,,良好,7,0.37,2,38,22,24,1.2,272,,2014-08-22 05:00
嘉義,嘉義市,28,,良好,1.5,0.16,4.2,25,13,4.5,1.3,93,,2014-08-22 05:00
彰化,彰化縣,39,,良好,6.6,0.2,7.4,38,17,9.7,0.5,270,,2014-08-22 05:00
臺西,雲林縣,19,,良好,0.8,0.15,2.6,16,13,9.6,1.1,65,,2014-08-22 05:00
臺東,臺東縣,16,,良好,1,0.15,11,17,1,1.1,0.7,303,,2014-08-22 05:00
臺南,臺南市,22,,良好,3.1,0.1,15,16,13,4.7,1.4,332,,2014-08-22 05:00
鳳山,高雄市,30,,良好,4.7,0.17,8.7,28,4,9.4,1.9,43,,2014-08-22 05:00
潮州,屏東縣,30,,良好,1.5,0.21,1.4,26,8,6.8,0.5,53,,2014-08-22 05:00
線西,彰化縣,25,,良好,3.4,0.3,2.7,33,18,16,1,98,,2014-08-22 05:00
橋頭,高雄市,23,,良好,1.4,0.2,3.8,24,1,9.9,1.3,61,,2014-08-22 05:00
頭份,苗栗縣,33,,良好,2.2,0.14,8.7,23,14,7.3,1.4,125,,2014-08-22 05:00
龍潭,桃園縣,36,,良好,3.4,0.16,7.8,30,7,12,2.1,213,,2014-08-22 05:00
豐原,臺中市,34,,良好,3.2,0.37,1.4,47,15,14,1.6,105,,2014-08-22 05:00
關山,臺東縣,24,,良好,1.1,,8.4,27,2,1.7,0.8,320,,2014-08-22 05:00
觀音,桃園縣,29,,良好,3.3,0.18,1.5,29,7,16,2.6,220,,2014-08-22 05:00
