SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,41,臭氧,良好,2.3,.15,50,32,14,3.2,3.6,233,,2014-05-27 13:00
三重,新北市,58,懸浮微粒,普通,3.5,1.37,,93,43,42,,,,2014-05-27 13:00
三義,苗栗縣,30,臭氧,良好,2.1,.17,37,17,12,4.5,4.1,183,,2014-05-27 13:00
土城,新北市,46,懸浮微粒,良好,5.9,.44,53,56,28,15,3,309,,2014-05-27 13:00
士林,臺北市,49,臭氧,良好,2.3,.35,59,50,35,8.6,4,314,,2014-05-27 13:00
大同,臺北市,50,懸浮微粒,良好,2.4,.98,,62,37,26,,,,2014-05-27 13:00
大里,臺中市,46,懸浮微粒,良好,2.3,.49,24,50,14,17,1.4,110,,2014-05-27 13:00
大園,桃園縣,57,懸浮微粒,普通,3.9,.36,48,73,43,17,3.5,28,,2014-05-27 13:00
大寮,高雄市,48,臭氧,良好,3.3,.26,58,,,11,2.6,288,,2014-05-27 13:00
小港,高雄市,41,臭氧,良好,3.8,.19,49,35,21,8.3,2.8,283,,2014-05-27 13:00
中山,臺北市,56,懸浮微粒,普通,2,.73,44,68,35,25,2.3,299,,2014-05-27 13:00
中壢,桃園縣,56,懸浮微粒,普通,3.2,.89,35,49,22,24,.9,38,,2014-05-27 13:00
仁武,高雄市,47,懸浮微粒,良好,2.6,.21,44,,,11,1.9,299,,2014-05-27 13:00
斗六,雲林縣,45,臭氧,良好,3.1,.38,54,32,15,8.7,2.4,212,,2014-05-27 13:00
冬山,宜蘭縣,40,臭氧,良好,3.1,.37,48,31,23,9.4,3.4,85,,2014-05-27 13:00
古亭,臺北市,44,懸浮微粒,良好,3.6,.6,42,61,35,22,4,321,,2014-05-27 13:00
左營,高雄市,42,臭氧,良好,2.9,.17,50,41,23,4.5,2.4,309,,2014-05-27 13:00
平鎮,桃園縣,53,懸浮微粒,普通,3.4,.43,44,63,30,11,2.7,296,,2014-05-27 13:00
永和,新北市,39,懸浮微粒,良好,2.1,1.31,26,56,41,40,1.9,74,,2014-05-27 13:00
安南,臺南市,48,臭氧,良好,2.6,.2,57,35,19,3.7,2.9,262,,2014-05-27 13:00
朴子,嘉義縣,47,懸浮微粒,良好,2.5,.26,51,45,5,6.2,3,223,,2014-05-27 13:00
汐止,新北市,51,懸浮微粒,普通,4.6,.51,31,65,48,25,1.6,73,,2014-05-27 13:00
竹山,南投縣,36,懸浮微粒,良好,2.7,.33,27,39,12,11,1.3,2.3,,2014-05-27 13:00
竹東,新竹縣,37,臭氧,良好,1.1,.29,45,23,11,5.8,2.5,249,,2014-05-27 13:00
西屯,臺中市,0,臭氧,,3.3,.3,31,27,15,16,2.5,167,,2014-05-27 13:00
沙鹿,臺中市,35,臭氧,良好,2.4,.26,42,27,21,11,2.7,210,,2014-05-27 13:00
宜蘭,宜蘭縣,45,臭氧,良好,2.8,.38,54,39,22,4.1,1.5,93,,2014-05-27 13:00
忠明,臺中市,25,臭氧,良好,2.4,.5,30,,20,14,1.6,129,,2014-05-27 13:00
松山,臺北市,43,懸浮微粒,良好,4.5,.57,46,69,37,22,1.9,265,,2014-05-27 13:00
板橋,新北市,0,臭氧,,3.6,.44,50,60,29,14,4.3,292,,2014-05-27 13:00
林口,新北市,58,懸浮微粒,普通,1.8,.34,54,72,45,7.5,1.2,208,,2014-05-27 13:00
林園,高雄市,40,臭氧,良好,6,.14,48,15,7,8.2,3.5,269,,2014-05-27 13:00
