SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,62,懸浮微粒,普通,4,.49,35,73,46,25,.83,280.66,,2014-02-22 07:00
三重,新北市,49,懸浮微粒,良好,4,1.93,,49,26,49,,,,2014-02-22 07:00
三義,苗栗縣,45,懸浮微粒,良好,2,.3,40,45,20,21,1.07,22.72,,2014-02-22 07:00
土城,新北市,28,臭氧,良好,1,.52,34,21,11,22,.95,289.98,,2014-02-22 07:00
士林,台北市,38,臭氧,良好,2,.26,46,37,15,19,1.68,99.91,,2014-02-22 07:00
大同,台北市,48,懸浮微粒,良好,4,1.8,,48,16,50,,,,2014-02-22 07:00
大里,台中市,60,懸浮微粒,普通,4,.9,23,69,,45,.59,101.09,,2014-02-22 07:00
大園,桃園縣,37,懸浮微粒,良好,5,.36,36,37,15,34,1.93,83.83,,2014-02-22 07:00
大寮,高雄市,70,懸浮微粒,普通,9,.71,44,89,53,47,1.51,42.45,,2014-02-22 07:00
小港,高雄市,74,懸浮微粒,普通,7,.85,47,97,51,59,1.76,61.28,,2014-02-22 07:00
中山,台北市,52,懸浮微粒,普通,4,.65,27,54,26,36,1.39,100.51,,2014-02-22 07:00
中壢,桃園縣,38,懸浮微粒,良好,3,1.03,26,38,17,33,1.13,198.74,,2014-02-22 07:00
仁武,高雄市,69,懸浮微粒,普通,7,.61,39,88,56,41,.74,71.57,,2014-02-22 07:00
斗六,雲林縣,52,懸浮微粒,普通,4,.48,27,55,37,26,.59,28.9,,2014-02-22 07:00
冬山,宜蘭縣,25,臭氧,良好,2,.21,30,24,13,13,1.21,294.68,,2014-02-22 07:00
古亭,台北市,32,懸浮微粒,良好,2,.43,30,32,19,28,1.7,75.94,,2014-02-22 07:00
台西,雲林縣,60,懸浮微粒,普通,2,.41,48,70,45,23,1.02,21.6,,2014-02-22 07:00
台東,台東縣,36,臭氧,良好,1,.37,44,20,11,12,2.91,273.69,,2014-02-22 07:00
台南,台南市,70,懸浮微粒,普通,5,.63,42,89,50,41,.73,102,,2014-02-22 07:00
左營,高雄市,68,懸浮微粒,普通,5,.59,59,86,57,30,1.14,38.05,,2014-02-22 07:00
平鎮,桃園縣,39,懸浮微粒,良好,3,.4,33,39,7,26,1.4,130.74,,2014-02-22 07:00
永和,新北市,28,臭氧,良好,2,.59,34,22,14,24,1.08,110.05,,2014-02-22 07:00
安南,台南市,64,懸浮微粒,普通,4,.45,42,79,39,30,.49,179.16,,2014-02-22 07:00
朴子,嘉義縣,63,懸浮微粒,普通,3,.44,39,76,45,23,.84,341,,2014-02-22 07:00
汐止,新北市,22,臭氧,良好,3,.4,26,22,12,28,1.17,85.81,,2014-02-22 07:00
竹山,南投縣,63,懸浮微粒,普通,3,.5,23,76,45,31,1.08,123.45,,2014-02-22 07:00
竹東,新竹縣,31,臭氧,良好,2,.4,38,30,16,19,1.33,132.87,,2014-02-22 07:00
西屯,台中市,58,懸浮微粒,普通,3,.96,26,66,36,45,.89,181.1,,2014-02-22 07:00
沙鹿,台中市,60,懸浮微粒,普通,3,.77,25,69,53,37,1.42,346.26,,2014-02-22 07:00
宜蘭,宜蘭縣,32,臭氧,良好,1,.28,38,22,11,12,1.28,207.94,,2014-02-22 07:00
忠明,台中市,59,懸浮微粒,普通,4,1.11,14,68,38,43,.51,339.35,,2014-02-22 07:00
松山,台北市,23,懸浮微粒,良好,2,.5,26,23,11,32,1.18,90.36,,2014-02-22 07:00
板橋,新北市,28,懸浮微粒,良好,2,.64,30,28,13,35,2.11,56.08,,2014-02-22 07:00
林口,新北市,33,臭氧,良好,4,.37,40,28,15,25,2.6,67.61,,2014-02-22 07:00
林園,高雄市,54,懸浮微粒,普通,6,.54,56,58,32,25,3.22,22.91,,2014-02-22 07:00
花蓮,花蓮縣,25,臭氧,良好,2,.49,30,23,6,24,3.23,216.84,,2014-02-22 07:00
金門,金門縣,64,懸浮微粒,普通,5,.27,52,77,23,14,1.25,287.01,,2014-02-22 07:00
前金,高雄市,72,懸浮微粒,普通,4,.62,53,93,57,31,1.36,31.61,,2014-02-22 07:00
前鎮,高雄市,74,懸浮微粒,普通,6,1.07,41,99,56,57,1.09,39.32,,2014-02-22 07:00
