SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,52,懸浮微粒,普通,3.6,.44,10,66,38,12,.5,26,,2014-05-09 04:00
三重,新北市,38,懸浮微粒,良好,1.9,.57,,33,4,26,,,,2014-05-09 04:00
三義,苗栗縣,41,懸浮微粒,良好,3.9,.34,8,55,26,22,1.9,181,,2014-05-09 04:00
土城,新北市,31,臭氧,良好,1.7,.33,37,28,9,12,.9,330,,2014-05-09 04:00
士林,台北市,44,臭氧,良好,2.2,.24,53,25,16,1.9,1.1,25,,2014-05-09 04:00
大同,台北市,44,懸浮微粒,良好,2,.49,,51,14,22,,,,2014-05-09 04:00
大里,台中市,42,懸浮微粒,良好,2.2,.54,4.4,43,20,23,.7,178,,2014-05-09 04:00
大園,桃園縣,30,懸浮微粒,良好,3.4,.34,35,21,11,7.6,1.9,159,,2014-05-09 04:00
大寮,高雄市,43,懸浮微粒,良好,2.4,.39,12,49,33,16,.6,260,,2014-05-09 04:00
小港,高雄市,49,懸浮微粒,良好,4.6,.52,11,66,26,22,1.1,50,,2014-05-09 04:00
中山,台北市,40,懸浮微粒,良好,2,.31,44,40,14,6.5,1,101,,2014-05-09 04:00
中壢,桃園縣,40,懸浮微粒,良好,3,.5,25,28,11,15,1.2,184,,2014-05-09 04:00
仁武,高雄市,58,懸浮微粒,普通,6,.49,13,90,35,20,.9,155,,2014-05-09 04:00
斗六,雲林縣,52,懸浮微粒,普通,4.5,.53,6.3,55,33,21,1.2,17,,2014-05-09 04:00
冬山,宜蘭縣,25,懸浮微粒,良好,2.1,.4,7.6,27,14,15,.6,353,,2014-05-09 04:00
古亭,台北市,35,懸浮微粒,良好,1.9,.31,37,25,11,6.8,1.6,49,,2014-05-09 04:00
台西,雲林縣,35,懸浮微粒,良好,27,.54,4.2,44,36,46,4.1,22,,2014-05-09 04:00
台東,台東縣,28,臭氧,良好,1.5,.21,34,11,1,.8,1.2,300,,2014-05-09 04:00
台南,台南市,43,懸浮微粒,良好,4.8,.45,16,47,22,20,1.7,338,,2014-05-09 04:00
左營,高雄市,51,懸浮微粒,普通,5.8,.56,9.3,61,29,23,.8,290,,2014-05-09 04:00
平鎮,桃園縣,31,懸浮微粒,良好,2.4,.36,29,18,17,12,1.6,157,,2014-05-09 04:00
永和,新北市,36,臭氧,良好,1.5,.29,43,22,12,5.6,1.1,70,,2014-05-09 04:00
安南,台南市,49,懸浮微粒,良好,4.3,.35,23,62,22,11,1.6,39,,2014-05-09 04:00
朴子,嘉義縣,50,懸浮微粒,良好,2.3,.29,29,53,23,5.9,.9,317,,2014-05-09 04:00
汐止,新北市,36,臭氧,良好,2.1,.28,44,24,12,6.9,1.2,41,,2014-05-09 04:00
竹山,南投縣,50,懸浮微粒,良好,1.3,.29,2.7,51,15,13,.8,105,,2014-05-09 04:00
竹東,新竹縣,47,懸浮微粒,良好,1.5,.31,6.8,34,9,6.2,1,144,,2014-05-09 04:00
西屯,台中市,48,懸浮微粒,良好,4.1,.57,1.7,45,25,28,1.1,233,,2014-05-09 04:00
沙鹿,台中市,55,懸浮微粒,普通,7,.69,1.9,70,42,33,1.2,190,,2014-05-09 04:00
宜蘭,宜蘭縣,35,懸浮微粒,良好,4.5,.32,26,38,9,4.9,.5,236,,2014-05-09 04:00
忠明,台中市,47,懸浮微粒,良好,3.5,.63,4.8,49,20,26,.7,216,,2014-05-09 04:00
松山,台北市,36,臭氧,良好,1.2,.33,43,22,21,5.7,1.5,70,,2014-05-09 04:00
板橋,新北市,32,臭氧,良好,2.2,.33,39,27,13,8.6,1.3,54,,2014-05-09 04:00
林口,新北市,39,臭氧,良好,1,.27,47,26,16,4,2,130,,2014-05-09 04:00
林園,高雄市,21,懸浮微粒,良好,3.6,.31,24,29,21,9.1,1,94,,2014-05-09 04:00
花蓮,花蓮縣,25,臭氧,良好,1.3,.23,30,10,9,3.8,1.5,246,,2014-05-09 04:00
金門,金門縣,74,懸浮微粒,普通,5,.48,35,121,62,12,2.6,42,,2014-05-09 04:00
前金,高雄市,53,懸浮微粒,普通,5.1,.62,10,69,28,25,1,316,,2014-05-09 04:00
前鎮,高雄市,51,懸浮微粒,普通,5.7,.56,13,56,32,23,.5,339,,2014-05-09 04:00
南投,南投縣,46,懸浮微粒,良好,1.5,.4,6.4,46,28,11,.6,64,,2014-05-09 04:00
