SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,99,懸浮微粒,普通,5.7,0.77,46,162,108,21,1.4,51,10,2014-12-23 18:00
三重,新北市,71,懸浮微粒,普通,12,4.22,,134,62,94,,,4,2014-12-23 18:00
三義,苗栗縣,72,懸浮微粒,普通,3.9,0.58,33,112,86,25,2,38,9,2014-12-23 18:00
土城,新北市,63,懸浮微粒,普通,5.1,1.25,4.3,114,55,54,0.7,176,5,2014-12-23 18:00
士林,臺北市,96,懸浮微粒,普通,11,1.56,7.7,252,167,84,1.1,287,,2014-12-23 18:00
大同,臺北市,66,懸浮微粒,普通,11,3.11,,123,45,87,,,3,2014-12-23 18:00
大里,臺中市,76,懸浮微粒,普通,4.8,1.05,26,148,88,47,1.6,333,,2014-12-23 18:00
大園,桃園縣,76,懸浮微粒,普通,10,0.77,17,136,59,57,1.3,255,5,2014-12-23 18:00
大寮,高雄市,84,懸浮微粒,普通,6.5,0.82,38,126,60,46,1.1,288,8,2014-12-23 18:00
小港,高雄市,102,懸浮微粒,不良,4.5,0.73,40,151,65,47,1.4,291,9,2014-12-23 18:00
中山,臺北市,68,懸浮微粒,普通,13,3.23,4,124,46,,1.3,300,3,2014-12-23 18:00
中壢,桃園縣,85,懸浮微粒,普通,7.4,2.3,12,145,70,70,0.9,76,7,2014-12-23 18:00
仁武,高雄市,100,懸浮微粒,普通,4.3,0.65,47,146,56,20,1.4,315,8,2014-12-23 18:00
斗六,雲林縣,84,懸浮微粒,普通,7.9,0.74,38,153,109,30,1.2,38,9,2014-12-23 18:00
冬山,宜蘭縣,54,懸浮微粒,普通,1.3,0.3,32,43,20,7.1,1,207,3,2014-12-23 18:00
古亭,臺北市,59,懸浮微粒,普通,2.6,1.24,8.3,69,30,41,1.3,118,3,2014-12-23 18:00
左營,高雄市,84,懸浮微粒,普通,3.2,0.6,59,108,64,20,1.7,312,8,2014-12-23 18:00
平鎮,桃園縣,83,懸浮微粒,普通,6.2,1.04,12,153,83,58,0.8,250,9,2014-12-23 18:00
永和,新北市,52,懸浮微粒,普通,2.4,2.32,5.6,55,24,44,0.7,85,3,2014-12-23 18:00
安南,臺南市,94,懸浮微粒,普通,5.5,0.58,71,133,72,22,1.9,41,9,2014-12-23 18:00
朴子,嘉義縣,100,懸浮微粒,普通,8.8,0.78,44,172,103,33,1.4,46,10,2014-12-23 18:00
汐止,新北市,42,,良好,4.8,0.98,3.1,61,34,42,0.4,331,3,2014-12-23 18:00
竹山,南投縣,86,懸浮微粒,普通,9.3,0.8,30,187,112,41,0.8,222,10,2014-12-23 18:00
竹東,新竹縣,72,懸浮微粒,普通,3.6,1.04,17,111,67,48,0.6,260,7,2014-12-23 18:00
西屯,臺中市,84,懸浮微粒,普通,4.2,0.63,46,129,70,24,1.4,331,9,2014-12-23 18:00
沙鹿,臺中市,86,懸浮微粒,普通,5,0.68,41,128,74,27,1.5,35,9,2014-12-23 18:00
宜蘭,宜蘭縣,54,懸浮微粒,普通,2.6,0.72,21,64,26,26,1.4,310,2,2014-12-23 18:00
忠明,臺中市,82,懸浮微粒,普通,5,0.81,28,147,80,42,0.7,8.5,9,2014-12-23 18:00
松山,臺北市,56,懸浮微粒,普通,2.2,0.79,17,65,21,33,1.2,73,3,2014-12-23 18:00
