SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,24,懸浮微粒,良好,2.4,0.07,16,24,12,4.3,2.1,201,,2014-07-12 00:00
三重,新北市,49,懸浮微粒,良好,4,2.19,,47,19,40,,,,2014-07-12 00:00
三義,苗栗縣,29,懸浮微粒,良好,1.3,0.13,14,23,5,6.3,3.5,175,,2014-07-12 00:00
土城,新北市,28,懸浮微粒,良好,5.4,0.48,2.8,22,10,23,1.4,173,,2014-07-12 00:00
士林,臺北市,28,懸浮微粒,良好,1.7,0.62,1.6,21,10,22,1.1,125,,2014-07-12 00:00
大同,臺北市,50,懸浮微粒,良好,2.7,1.52,,41,11,31,,,,2014-07-12 00:00
大里,臺中市,37,懸浮微粒,良好,2.3,0.26,11,30,1,8.2,1.6,245,,2014-07-12 00:00
大園,桃園縣,25,懸浮微粒,良好,3.6,0.29,8.8,25,14,16,1.7,174,,2014-07-12 00:00
大寮,高雄市,20,懸浮微粒,良好,1.7,0.16,9,26,0,8.2,0.7,183,,2014-07-12 00:00
小港,高雄市,23,懸浮微粒,良好,8.7,0.09,17,20,4,5.9,1.2,200,,2014-07-12 00:00
中山,臺北市,52,懸浮微粒,普通,2,1.12,1.1,50,17,28,0.8,30,,2014-07-12 00:00
中壢,桃園縣,40,懸浮微粒,良好,3.7,0.87,4.4,37,12,18,1.4,175,,2014-07-12 00:00
仁武,高雄市,32,懸浮微粒,良好,3.2,0.3,11,33,11,10,1.5,100,,2014-07-12 00:00
斗六,雲林縣,29,懸浮微粒,良好,3.9,0.18,8.3,35,13,9.9,0.9,144,,2014-07-12 00:00
冬山,宜蘭縣,31,懸浮微粒,良好,1.7,0.18,20,21,2,4.5,1,211,,2014-07-12 00:00
古亭,臺北市,40,懸浮微粒,良好,2,0.74,7.2,32,9,24,1.3,198,,2014-07-12 00:00
左營,高雄市,34,懸浮微粒,良好,5.8,0.23,11,28,0,12,2.2,170,,2014-07-12 00:00
平鎮,桃園縣,33,懸浮微粒,良好,5.4,0.34,5,43,18,17,2.7,209,,2014-07-12 00:00
永和,新北市,25,懸浮微粒,良好,1.4,0.88,11,18,14,23,1.1,172,,2014-07-12 00:00
安南,臺南市,24,懸浮微粒,良好,5.9,0.23,11,21,5,13,2.2,146,,2014-07-12 00:00
朴子,嘉義縣,33,懸浮微粒,良好,2.3,0.13,16,34,6,5.2,2.2,182,,2014-07-12 00:00
汐止,新北市,41,懸浮微粒,良好,2.4,0.39,13,38,26,18,1.3,245,,2014-07-12 00:00
竹山,南投縣,32,懸浮微粒,良好,2.9,0.17,8.8,31,3,10,1.1,257,,2014-07-12 00:00
竹東,新竹縣,26,懸浮微粒,良好,0.8,0.16,15,26,6,6.4,1.3,143,,2014-07-12 00:00
西屯,臺中市,29,懸浮微粒,良好,2.8,0.13,13,26,4,8.3,2.5,187,,2014-07-12 00:00
沙鹿,臺中市,22,懸浮微粒,良好,3.1,0.15,13,20,14,7.9,2,194,,2014-07-12 00:00
宜蘭,宜蘭縣,42,懸浮微粒,良好,1.2,0.26,35,39,15,5.1,1.1,283,,2014-07-12 00:00
忠明,臺中市,25,懸浮微粒,良好,2.4,0.17,16,26,6,7.2,2.4,187,,2014-07-12 00:00
松山,臺北市,33,懸浮微粒,良好,1.4,0.72,9.7,26,17,28,1.5,197,,2014-07-12 00:00
板橋,新北市,29,懸浮微粒,良好,4.2,0.58,0.6,26,6,23,1.2,252,,2014-07-12 00:00
林口,新北市,28,懸浮微粒,良好,5.9,0.3,8.9,21,16,18,2.2,193,,2014-07-12 00:00
林園,高雄市,20,臭氧,良好,2,0.11,24,12,2,1.5,1.4,175,,2014-07-12 00:00
花蓮,花蓮縣,27,懸浮微粒,良好,1.1,0.29,15,26,9,8.3,1.6,189,,2014-07-12 00:00
