SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,82,懸浮微粒,普通,5,0.44,77,138,109,9.5,1.4,307,10,2014-10-19 17:00
三重,新北市,50,,良好,1.5,1.51,,49,1,30,,,2,2014-10-19 17:00
三義,苗栗縣,80,臭氧,普通,3.2,0.37,96,71,46,7.9,1.7,36,5,2014-10-19 17:00
土城,新北市,36,,良好,1.3,0.31,33,24,14,8.9,2,143,2,2014-10-19 17:00
士林,臺北市,35,,良好,1.5,0.21,35,28,16,7.1,2.5,90,2,2014-10-19 17:00
大同,臺北市,49,,良好,2.4,1.01,,43,16,30,,,1,2014-10-19 17:00
大里,臺中市,73,臭氧,普通,5.9,0.51,87,85,47,19,2.3,266,5,2014-10-19 17:00
大園,桃園縣,53,懸浮微粒,普通,2.3,0.26,32,57,29,17,4.7,94,3,2014-10-19 17:00
大寮,高雄市,73,懸浮微粒,普通,8.2,0.32,63,77,30,17,1.3,264,5,2014-10-19 17:00
小港,高雄市,70,懸浮微粒,普通,5.1,0.25,59,76,30,11,2.4,277,4,2014-10-19 17:00
中山,臺北市,50,,良好,2.2,0.53,20,45,16,20,2.1,93,2,2014-10-19 17:00
中壢,桃園縣,58,懸浮微粒,普通,3.2,1.51,13,70,30,35,1.2,251,3,2014-10-19 17:00
仁武,高雄市,68,懸浮微粒,普通,3.4,0.28,53,60,28,9.6,2.1,292,4,2014-10-19 17:00
斗六,雲林縣,77,臭氧,普通,6.7,0.49,93,88,65,11,2.6,331,6,2014-10-19 17:00
冬山,宜蘭縣,45,,良好,4.2,0.37,17,42,13,23,3.9,142,2,2014-10-19 17:00
古亭,臺北市,39,,良好,1.1,0.25,30,40,20,9.1,3.3,82,2,2014-10-19 17:00
左營,高雄市,62,懸浮微粒,普通,3.3,0.18,62,54,24,6.9,2.7,281,4,2014-10-19 17:00
平鎮,桃園縣,58,懸浮微粒,普通,2.4,0.29,35,60,32,10,3.1,92,3,2014-10-19 17:00
永和,新北市,27,,良好,0.3,0.4,33,17,12,8.5,2.9,136,2,2014-10-19 17:00
安南,臺南市,0,,,3.1,0.24,70,54,,4.7,2.6,313,,2014-10-19 17:00
朴子,嘉義縣,92,臭氧,普通,6.7,0.45,110,109,53,13,1.8,295,5,2014-10-19 17:00
汐止,新北市,32,,良好,2.6,0.24,29,22,17,11,2.1,60,2,2014-10-19 17:00
竹山,南投縣,85,臭氧,普通,5.7,0.37,102,108,51,9.9,2,304,4,2014-10-19 17:00
竹東,新竹縣,81,臭氧,普通,3.4,0.57,97,94,46,15,1.1,236,3,2014-10-19 17:00
西屯,臺中市,78,臭氧,普通,5.2,0.43,93,67,49,9.3,1.5,308,6,2014-10-19 17:00
沙鹿,臺中市,80,臭氧,普通,4.5,0.39,96,89,44,10,2.3,341,5,2014-10-19 17:00
宜蘭,宜蘭縣,44,,良好,1.3,0.2,39,35,8,3.2,4,122,2,2014-10-19 17:00
忠明,臺中市,76,臭氧,普通,5.9,0.5,91,74,45,18,2,316,5,2014-10-19 17:00
松山,臺北市,37,,良好,1,0.41,25,34,13,16,2.2,59,2,2014-10-19 17:00
板橋,新北市,37,,良好,1.6,0.46,24,29,16,20,2.6,70,2,2014-10-19 17:00
林口,新北市,31,,良好,1.8,0.21,33,26,28,8.9,3.7,93,3,2014-10-19 17:00
林園,高雄市,60,臭氧,普通,3.5,0.27,72,34,29,5.4,1.9,272,5,2014-10-19 17:00
花蓮,花蓮縣,28,,良好,1.5,0.32,33,17,5,7.8,1.3,296,1,2014-10-19 17:00
金門,金門縣,60,懸浮微粒,普通,2.5,0.25,49,61,25,6.5,3.6,99,3,2014-10-19 17:00
前金,高雄市,62,懸浮微粒,普通,3.5,0.34,64,65,30,8.1,2.1,260,4,2014-10-19 17:00
前鎮,高雄市,62,懸浮微粒,普通,4.6,0.3,52,57,35,16,2,294,5,2014-10-19 17:00
南投,南投縣,69,臭氧,普通,7.7,0.72,83,92,47,19,1.6,292,5,2014-10-19 17:00
屏東,屏東縣,71,懸浮微粒,普通,6.2,0.6,81,107,59,17,2.2,261,7,2014-10-19 17:00
恆春,屏東縣,34,,良好,1.1,0.08,40,32,12,0.8,6.3,27,1,2014-10-19 17:00
美濃,高雄市,64,臭氧,普通,3.9,0.33,76,78,41,9.3,1.9,253,5,2014-10-19 17:00
苗栗,苗栗縣,77,臭氧,普通,9.6,0.52,93,76,53,14,1.6,303,6,2014-10-19 17:00
埔里,南投縣,82,臭氧,普通,3.1,0.44,98,61,51,10,2.9,289,4,2014-10-19 17:00
桃園,桃園縣,37,,良好,2.9,0.39,34,38,16,9.9,2.7,80,2,2014-10-19 17:00
馬公,澎湖縣,62,懸浮微粒,普通,2,0.22,56,61,23,1.8,3.4,73,3,2014-10-19 17:00
馬祖,連江縣,48,,良好,3.2,0.16,56,48,21,3.8,3.7,50,2,2014-10-19 17:00
基隆,基隆市,29,,良好,1,0.25,30,17,13,8.2,2.5,85,2,2014-10-19 17:00
崙背,雲林縣,75,臭氧,普通,3.4,0.37,90,90,56,6.8,1.9,304,8,2014-10-19 17:00
淡水,新北市,34,,良好,2.3,0.14,35,24,13,2.2,,,2,2014-10-19 17:00
麥寮,雲林縣,84,懸浮微粒,普通,3.7,0.27,75,92,43,6.7,2.4,65,8,2014-10-19 17:00
善化,臺南市,57,臭氧,普通,2.1,0.24,68,53,25,7.1,2.5,312,3,2014-10-19 17:00
復興,高雄市,63,懸浮微粒,普通,3.9,0.44,45,54,24,14,0.9,208,4,2014-10-19 17:00
湖口,新竹縣,76,臭氧,普通,3.7,0.34,91,87,39,3.8,1.6,331,3,2014-10-19 17:00
菜寮,新北市,38,,良好,1.3,0.36,29,28,22,11,3.4,88,2,2014-10-19 17:00
陽明,臺北市,30,,良好,1.8,0.13,36,11,11,1.9,,,2,2014-10-19 17:00
新竹,新竹市,82,臭氧,普通,1.8,0.54,99,71,54,13,1.1,309,5,2014-10-19 17:00
新店,新北市,30,,良好,1.1,0.27,36,17,11,6.6,2.7,99,2,2014-10-19 17:00
新莊,新北市,35,,良好,1,0.3,31,29,12,10,4.3,77,2,2014-10-19 17:00
新港,嘉義縣,82,臭氧,普通,5,0.42,98,128,68,7.1,2.2,317,5,2014-10-19 17:00
新營,臺南市,76,臭氧,普通,3.8,0.39,92,69,28,9.4,1.8,267,4,2014-10-19 17:00
楠梓,高雄市,62,懸浮微粒,普通,2.5,0.26,61,47,35,7.3,1.5,261,5,2014-10-19 17:00
萬里,新北市,43,,良好,8.5,0.17,31,35,17,10,3.5,103,2,2014-10-19 17:00
萬華,臺北市,37,,良好,1.8,0.39,20,25,11,22,3.1,90,2,2014-10-19 17:00
嘉義,嘉義市,85,臭氧,普通,5.3,0.6,102,91,46,14,2.4,322,4,2014-10-19 17:00
彰化,彰化縣,70,臭氧,普通,11,0.62,84,91,62,17,1.6,316,7,2014-10-19 17:00
臺西,雲林縣,72,懸浮微粒,普通,24,0.31,55,73,45,28,3.8,325,8,2014-10-19 17:00
臺東,臺東縣,30,,良好,1.4,0.29,31,29,12,5.8,2,65,1,2014-10-19 17:00
臺南,臺南市,56,懸浮微粒,普通,2.2,0.3,66,53,25,7.8,2.3,268,3,2014-10-19 17:00
鳳山,高雄市,68,懸浮微粒,普通,4.3,0.63,58,81,31,16,1.4,236,5,2014-10-19 17:00
潮州,屏東縣,76,懸浮微粒,普通,7.5,0.48,83,131,70,10,1.9,249,8,2014-10-19 17:00
線西,彰化縣,60,懸浮微粒,普通,3.2,0.21,71,59,27,3.7,2.1,319,4,2014-10-19 17:00
橋頭,高雄市,60,懸浮微粒,普通,3.7,0.26,58,55,17,5.4,2.9,281,3,2014-10-19 17:00
頭份,苗栗縣,81,臭氧,普通,3.4,0.48,97,78,54,10,1.4,2,5,2014-10-19 17:00
龍潭,桃園縣,58,懸浮微粒,普通,1.9,0.37,38,75,39,14,2.9,100,4,2014-10-19 17:00
豐原,臺中市,81,臭氧,普通,5.7,0.49,97,110,42,11,1.8,303,4,2014-10-19 17:00
關山,臺東縣,26,,良好,1.6,,31,26,10,2.8,1.9,234,2,2014-10-19 17:00
觀音,桃園縣,67,臭氧,普通,2.2,0.34,80,55,24,8.7,3.1,63,2,2014-10-19 17:00
