SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,53,懸浮微粒,普通,2.4,0.37,4.2,60,37,17,0.6,155,,2014-09-29 02:00
三重,新北市,43,,良好,,0.55,,42,16,28,,,,2014-09-29 02:00
三義,苗栗縣,44,,良好,1.2,0.32,27,43,31,8,1.4,224,,2014-09-29 02:00
土城,新北市,41,,良好,1.6,0.25,29,42,17,8.7,1.2,54,,2014-09-29 02:00
士林,臺北市,34,,良好,4.5,0.36,38,33,17,12,1,290,,2014-09-29 02:00
大同,臺北市,45,,良好,17,1.1,,44,13,30,,,,2014-09-29 02:00
大里,臺中市,64,懸浮微粒,普通,3.3,0.53,5.4,80,27,24,1.1,176,,2014-09-29 02:00
大園,桃園縣,39,,良好,3.4,0.38,15,35,22,28,1,76,,2014-09-29 02:00
大寮,高雄市,53,懸浮微粒,普通,1,0.26,35,40,12,4.9,0.8,235,,2014-09-29 02:00
小港,高雄市,56,懸浮微粒,普通,9,0.23,34,45,35,15,1.1,218,,2014-09-29 02:00
中山,臺北市,47,,良好,17,0.31,20,43,13,22,2.2,130,,2014-09-29 02:00
中壢,桃園縣,44,,良好,3.4,0.62,14,44,15,19,1,222,,2014-09-29 02:00
仁武,高雄市,58,懸浮微粒,普通,3.4,0.26,47,60,38,5.9,1.5,224,,2014-09-29 02:00
斗六,雲林縣,55,懸浮微粒,普通,2.8,0.57,30,63,57,12,0.9,198,,2014-09-29 02:00
冬山,宜蘭縣,41,,良好,2.5,0.33,12,48,24,11,1.3,201,,2014-09-29 02:00
古亭,臺北市,37,,良好,12,0.24,26,39,12,15,2.3,113,,2014-09-29 02:00
左營,高雄市,58,懸浮微粒,普通,2.1,0.28,49,55,33,5.4,1.3,262,,2014-09-29 02:00
平鎮,桃園縣,43,,良好,2.3,0.34,20,45,18,15,2.4,119,,2014-09-29 02:00
永和,新北市,30,,良好,7.6,0.3,28,31,12,12,1,151,,2014-09-29 02:00
安南,臺南市,72,懸浮微粒,普通,2.5,0.33,72,83,54,5.4,1.9,176,,2014-09-29 02:00
朴子,嘉義縣,68,懸浮微粒,普通,4.2,0.44,37,101,45,8.5,1.9,182,,2014-09-29 02:00
汐止,新北市,33,,良好,6,0.29,18,37,14,17,1.5,70,,2014-09-29 02:00
