SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,32,懸浮微粒,良好,1.5,.11,33,34,8,2.4,5.4,235,,2014-05-14 12:00
三重,新北市,52,懸浮微粒,普通,2.9,1.1,,72,0,25,,,,2014-05-14 12:00
三義,苗栗縣,26,臭氧,良好,1.3,.16,32,29,14,6.4,4.3,196,,2014-05-14 12:00
土城,新北市,43,懸浮微粒,良好,,,,,,,5.3,220,,2014-05-14 12:00
士林,臺北市,28,臭氧,良好,1.7,.18,34,40,13,10,5.9,251,,2014-05-14 12:00
大同,臺北市,52,懸浮微粒,普通,2.1,.95,,65,20,17,,,,2014-05-14 12:00
大里,臺中市,34,懸浮微粒,良好,1.4,.29,23,,,7.5,3.8,210,,2014-05-14 12:00
大園,桃園縣,39,臭氧,良好,2.2,.18,47,46,12,6.3,9,240,,2014-05-14 12:00
大寮,高雄市,28,懸浮微粒,良好,13,.31,27,15,8,8.4,2.6,217,,2014-05-14 12:00
小港,高雄市,40,懸浮微粒,良好,9,.17,21,45,,7.6,2.5,248,,2014-05-14 12:00
中山,臺北市,49,懸浮微粒,良好,2.2,.56,19,63,19,18,3.9,263,,2014-05-14 12:00
中壢,桃園縣,48,懸浮微粒,良好,2,.87,20,60,7,20,4.1,185,,2014-05-14 12:00
仁武,高雄市,53,懸浮微粒,普通,2,.13,,,,7.3,3,218,,2014-05-14 12:00
斗六,雲林縣,38,懸浮微粒,良好,2.6,.33,30,40,20,6.8,3.2,220,,2014-05-14 12:00
冬山,宜蘭縣,45,懸浮微粒,良好,2.8,.27,38,,,10,1.7,46,,2014-05-14 12:00
古亭,臺北市,43,懸浮微粒,良好,2.1,.23,21,76,2,9.3,4.8,265,,2014-05-14 12:00
台西,雲林縣,28,懸浮微粒,良好,2.3,.15,20,28,12,4.5,4.8,189,,2014-05-14 09:00
台東,台東縣,28,懸浮微粒,良好,1.6,.49,21,32,13,7.3,4.6,227,,2014-05-14 09:00
台南,台南市,37,懸浮微粒,良好,4.3,.3,19,35,13,12,2.7,174,,2014-05-14 09:00
左營,高雄市,41,懸浮微粒,良好,1.2,.18,21,37,10,5.7,2.8,198,,2014-05-14 12:00
平鎮,桃園縣,43,懸浮微粒,良好,-.2,.17,32,60,12,7.2,7.2,231,,2014-05-14 12:00
