SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,20,,良好,1.9,0.18,11,23,,11,1.1,82,,2014-09-13 05:00
三重,新北市,51,懸浮微粒,普通,6.7,1.15,,47,24,26,,,,2014-09-13 05:00
三義,苗栗縣,19,,良好,2.7,0.43,3.2,18,7,13,1,19,,2014-09-13 05:00
土城,新北市,41,,良好,1.2,0.18,4.5,33,12,13,1,148,,2014-09-13 05:00
士林,臺北市,40,,良好,3.5,0.4,1.5,28,12,18,1,134,,2014-09-13 05:00
大同,臺北市,48,,良好,7.1,1.44,,47,13,20,,,,2014-09-13 05:00
大里,臺中市,25,,良好,3.2,0.26,5.4,21,11,11,1.2,103,,2014-09-13 05:00
大園,桃園縣,33,,良好,6.2,0.22,4.7,32,17,18,1.7,205,,2014-09-13 05:00
大寮,高雄市,24,,良好,5.3,0.24,7.3,24,9,8.6,1.3,43,,2014-09-13 05:00
小港,高雄市,36,,良好,3.2,0.24,7.6,55,8,14,2.1,57,,2014-09-13 05:00
中山,臺北市,50,,良好,6.1,0.47,1.4,47,10,18,1,174,,2014-09-13 05:00
中壢,桃園縣,39,,良好,7.8,0.52,3.1,39,20,19,1.2,200,,2014-09-13 05:00
仁武,高雄市,25,,良好,4.3,0.18,10,13,11,7.5,1.4,81,,2014-09-13 05:00
斗六,雲林縣,27,,良好,2.9,0.17,5.7,29,11,6.8,1.4,40,,2014-09-13 05:00
冬山,宜蘭縣,24,,良好,2.1,0.23,2.8,27,11,10,0.8,248,,2014-09-13 05:00
古亭,臺北市,35,,良好,1.1,0.2,5.8,26,7,6.9,1.6,169,,2014-09-13 05:00
左營,高雄市,31,,良好,3.5,0.19,12,28,7,10,1.9,26,,2014-09-13 05:00
平鎮,桃園縣,32,,良好,4.2,0.27,2.7,22,17,20,1.9,215,,2014-09-13 05:00
永和,新北市,24,,良好,1.6,0.27,6.4,17,8,7.3,1.3,178,,2014-09-13 05:00
安南,臺南市,23,,良好,2.8,0.16,11,32,5,9.8,0.5,117,,2014-09-13 05:00
朴子,嘉義縣,28,,良好,1.6,0.16,11,33,4,8.1,1.4,31,,2014-09-13 05:00
汐止,新北市,32,,良好,3.1,0.23,3.3,23,9,16,0.9,218,,2014-09-13 05:00
竹山,南投縣,39,,良好,1.3,0.14,4.8,39,10,8.5,0.6,153,,2014-09-13 05:00
竹東,新竹縣,27,,良好,2.6,0.16,9.7,27,6,6.4,2.3,137,,2014-09-13 05:00
西屯,臺中市,33,,良好,2.6,0.36,1.8,29,9,16,1.1,178,,2014-09-13 05:00
沙鹿,臺中市,31,,良好,2.3,0.27,4.3,32,24,18,1.5,210,,2014-09-13 05:00
