SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,66,懸浮微粒,普通,3.2,0.4,15,72,52,11,1.9,120,6,2014-11-23 08:00
三重,新北市,40,,良好,2.5,1.35,,41,11,32,,,1,2014-11-23 08:00
三義,苗栗縣,58,懸浮微粒,普通,1.4,0.35,35,62,32,4.8,0.8,70,5,2014-11-23 08:00
土城,新北市,24,,良好,2.2,0.4,24,24,11,13,1.3,243,1,2014-11-23 08:00
士林,臺北市,31,,良好,1.3,0.19,37,10,4,4.4,2.8,101,1,2014-11-23 08:00
大同,臺北市,32,,良好,2.8,1.18,,33,2,35,,,1,2014-11-23 08:00
大里,臺中市,72,懸浮微粒,普通,2.2,0.7,12,67,42,20,1.2,242,7,2014-11-23 08:00
大園,桃園縣,34,,良好,3.5,0.38,17,44,9,18,1.6,168,1,2014-11-23 08:00
大寮,高雄市,64,懸浮微粒,普通,8.6,0.61,28,70,39,16,2,45,5,2014-11-23 08:00
小港,高雄市,62,懸浮微粒,普通,3.4,0.63,22,78,39,25,1.6,71,4,2014-11-23 08:00
中山,臺北市,36,,良好,2.2,0.51,19,28,8,21,2.1,110,1,2014-11-23 08:00
中壢,桃園縣,33,,良好,4,1.8,4.7,31,6,28,1.5,178,1,2014-11-23 08:00
仁武,高雄市,66,懸浮微粒,普通,4.1,0.5,20,80,31,22,1.1,56,3,2014-11-23 08:00
斗六,雲林縣,58,懸浮微粒,普通,1.9,0.45,22,50,17,12,1.3,107,3,2014-11-23 08:00
冬山,宜蘭縣,24,,良好,2.5,0.39,7.7,28,17,12,1,296,2,2014-11-23 08:00
古亭,臺北市,26,,良好,1.6,0.33,23,32,7,14,2.5,70,1,2014-11-23 08:00
左營,高雄市,54,懸浮微粒,普通,5.1,0.93,25,57,33,26,1.4,37,3,2014-11-23 08:00
平鎮,桃園縣,34,,良好,2.8,0.47,13,36,13,17,1.8,164,1,2014-11-23 08:00
