SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,PublishTime
二林,彰化縣,20,,良好,1.8,0.33,15,20,30,8.3,1.7,142,,2014-08-10 20:00
三重,新北市,54,懸浮微粒,普通,4.5,1.96,,59,26,44,,,,2014-08-10 20:00
三義,苗栗縣,26,,良好,0.8,0.11,31,12,8,1,4.5,196,,2014-08-10 20:00
土城,新北市,48,,良好,3,0.88,13,59,31,28,1.1,180,,2014-08-10 20:00
士林,臺北市,42,,良好,2.9,0.77,21,40,26,26,0.7,282,,2014-08-10 20:00
大同,臺北市,52,懸浮微粒,普通,5.1,1.27,,55,26,41,,,,2014-08-10 20:00
大里,臺中市,33,,良好,2.3,0.43,13,31,34,14,0.7,136,,2014-08-10 20:00
大園,桃園縣,37,,良好,3.1,0.2,33,44,18,6.4,3.6,210,,2014-08-10 20:00
大寮,高雄市,14,,良好,4.4,0.37,10,15,,14,2.3,277,,2014-08-10 20:00
小港,高雄市,25,,良好,6.4,0.27,7.6,33,24,19,1.2,72,,2014-08-10 20:00
中山,臺北市,54,懸浮微粒,普通,4,0.91,8.5,59,24,38,1,48,,2014-08-10 20:00
中壢,桃園縣,51,懸浮微粒,普通,6,2.03,7.2,59,38,31,1.1,182,,2014-08-10 20:00
仁武,高雄市,29,,良好,1.5,0.56,6,17,2,22,1.4,151,,2014-08-10 20:00
斗六,雲林縣,27,,良好,1.9,0.43,8.8,27,17,12,0.6,147,,2014-08-10 20:00
冬山,宜蘭縣,36,,良好,1.9,0.32,16,33,19,8.9,1.4,192,,2014-08-10 20:00
古亭,臺北市,47,,良好,2.6,0.66,18,51,28,25,1.1,113,,2014-08-10 20:00
左營,高雄市,40,,良好,1.9,0.64,7.9,32,10,21,1.3,161,,2014-08-10 20:00
平鎮,桃園縣,46,,良好,3.6,0.33,17,52,33,16,2.2,228,,2014-08-10 20:00
永和,新北市,33,,良好,2.5,1.14,14,29,24,27,1,140,,2014-08-10 20:00
安南,臺南市,29,,良好,4.2,0.56,9.9,23,6,15,2.1,170,,2014-08-10 20:00
朴子,嘉義縣,42,,良好,3,0.39,8.3,46,15,16,1.7,170,,2014-08-10 20:00
汐止,新北市,33,,良好,5.5,0.56,8.3,35,26,25,1.1,85,,2014-08-10 20:00
竹山,南投縣,39,,良好,2.4,0.42,8,42,14,9.5,1,241,,2014-08-10 20:00
竹東,新竹縣,23,,良好,2.8,0.3,25,28,12,7.1,0.7,80,,2014-08-10 20:00
西屯,臺中市,27,,良好,1.2,0.33,15,25,8,15,1.8,182,,2014-08-10 20:00
沙鹿,臺中市,31,,良好,2.1,0.25,19,23,10,13,3.9,165,,2014-08-10 20:00
宜蘭,宜蘭縣,48,,良好,1.6,0.4,23,53,13,6.9,0.8,331,,2014-08-10 20:00
